selector,kind,selected_n,alerts_per_day,good_n,wrong_n,precision_pct,recall_pct,wrong_rate_pct,h1_n,h2_n,h1_precision_pct,h2_precision_pct,long_n,short_n,long_precision_pct,short_precision_pct
T::score_trigger_ge_0.9737+pct_correct_move_already_done_le_0.0+cand_prior_move_pct_le_0.0,triple,240,8.276,41,26,17.08,33.33,10.83,96,144,21.88,13.89,130,110,23.85,9.09
T::score_trigger_le_0.9737+pct_correct_move_already_done_ge_0.0+cand_prior_move_pct_ge_0.0,triple,188,6.483,21,13,11.17,17.07,6.91,93,95,15.05,7.37,82,106,14.63,8.49
T::score_trigger_le_0.9737+pct_correct_move_already_done_ge_0.0+cand_prior_move_pct_le_0.0,triple,161,5.552,17,12,10.56,13.82,7.45,82,79,13.41,7.59,69,92,15.94,6.52
T::score_trigger_le_0.9737+pct_correct_move_already_done_le_0.0+cand_prior_move_pct_ge_0.0,triple,128,4.414,21,12,16.41,17.07,9.38,55,73,25.45,9.59,56,72,21.43,12.5
T::score_trigger_le_0.9737+pct_correct_move_already_done_le_0.0+cand_prior_move_pct_le_0.0,triple,106,3.655,17,11,16.04,13.82,10.38,47,59,23.4,10.17,46,60,23.91,10.0
T::score_trigger_ge_0.9737+pct_correct_move_already_done_ge_0.0+conf_void_score_ge_1.0,triple,438,15.103,50,48,11.42,40.65,10.96,203,235,13.79,9.36,226,212,15.49,7.08
T::score_trigger_ge_0.9737+pct_correct_move_already_done_ge_0.0+conf_void_score_le_1.0,triple,438,15.103,50,48,11.42,40.65,10.96,203,235,13.79,9.36,226,212,15.49,7.08
T::score_trigger_ge_0.9737+pct_correct_move_already_done_le_0.0+conf_void_score_ge_1.0,triple,295,10.172,48,32,16.27,39.02,10.85,122,173,21.31,12.72,155,140,22.58,9.29
T::score_trigger_ge_0.9737+pct_correct_move_already_done_le_0.0+conf_void_score_le_1.0,triple,295,10.172,48,32,16.27,39.02,10.85,122,173,21.31,12.72,155,140,22.58,9.29
T::score_trigger_le_0.9737+pct_correct_move_already_done_ge_0.0+conf_void_score_ge_1.0,triple,188,6.483,21,13,11.17,17.07,6.91,93,95,15.05,7.37,82,106,14.63,8.49
T::score_trigger_le_0.9737+pct_correct_move_already_done_ge_0.0+conf_void_score_le_1.0,triple,188,6.483,21,13,11.17,17.07,6.91,93,95,15.05,7.37,82,106,14.63,8.49
T::score_trigger_le_0.9737+pct_correct_move_already_done_le_0.0+conf_void_score_ge_1.0,triple,128,4.414,21,12,16.41,17.07,9.38,55,73,25.45,9.59,56,72,21.43,12.5
T::score_trigger_le_0.9737+pct_correct_move_already_done_le_0.0+conf_void_score_le_1.0,triple,128,4.414,21,12,16.41,17.07,9.38,55,73,25.45,9.59,56,72,21.43,12.5
T::score_trigger_ge_0.9737+is_during_correct_move_TRUE+conf_cycles_seen_ge_20.0,triple,104,3.586,2,13,1.92,1.63,12.5,58,46,3.45,0.0,55,49,0.0,4.08
T::score_trigger_ge_0.9737+is_during_correct_move_TRUE+conf_cycles_seen_le_20.0,triple,44,1.517,0,4,0.0,0.0,9.09,27,17,0.0,0.0,19,25,0.0,0.0
T::score_trigger_ge_0.9737+is_during_correct_move_FALSE+conf_cycles_seen_ge_20.0,triple,208,7.172,37,18,17.79,30.08,8.65,84,124,21.43,15.32,110,98,23.64,11.22
T::score_trigger_ge_0.9737+is_during_correct_move_FALSE+conf_cycles_seen_le_20.0,triple,92,3.172,12,15,13.04,9.76,16.3,40,52,22.5,5.77,48,44,20.83,4.55
T::score_trigger_le_0.9737+is_during_correct_move_TRUE+conf_cycles_seen_ge_20.0,triple,39,1.345,0,1,0.0,0.0,2.56,27,12,0.0,0.0,18,21,0.0,0.0
T::score_trigger_le_0.9737+is_during_correct_move_TRUE+conf_cycles_seen_le_20.0,triple,21,0.724,0,0,0.0,0.0,0.0,11,10,0.0,0.0,8,13,0.0,0.0
T::score_trigger_le_0.9737+is_during_correct_move_FALSE+conf_cycles_seen_ge_20.0,triple,100,3.448,17,7,17.0,13.82,7.0,48,52,22.92,11.54,44,56,20.45,14.29
T::score_trigger_le_0.9737+is_during_correct_move_FALSE+conf_cycles_seen_le_20.0,triple,29,1.0,4,5,13.79,3.25,17.24,7,22,42.86,4.55,12,17,25.0,5.88
T::score_trigger_ge_0.9737+is_during_correct_move_TRUE+utc_hour_ge_4.0,triple,117,4.034,2,12,1.71,1.63,10.26,64,53,3.12,0.0,60,57,0.0,3.51
T::score_trigger_ge_0.9737+is_during_correct_move_TRUE+utc_hour_le_4.0,triple,29,1.0,0,4,0.0,0.0,13.79,17,12,0.0,0.0,12,17,0.0,0.0
T::score_trigger_ge_0.9737+is_during_correct_move_FALSE+utc_hour_ge_4.0,triple,163,5.621,19,17,11.66,15.45,10.43,67,96,20.9,5.21,80,83,17.5,6.02
T::score_trigger_ge_0.9737+is_during_correct_move_FALSE+utc_hour_le_4.0,triple,144,4.966,30,16,20.83,24.39,11.11,62,82,19.35,21.95,81,63,25.93,14.29
T::score_trigger_le_0.9737+is_during_correct_move_TRUE+utc_hour_ge_4.0,triple,49,1.69,0,1,0.0,0.0,2.04,30,19,0.0,0.0,23,26,0.0,0.0
T::score_trigger_le_0.9737+is_during_correct_move_TRUE+utc_hour_le_4.0,triple,18,0.621,0,0,0.0,0.0,0.0,13,5,0.0,0.0,8,10,0.0,0.0
T::score_trigger_le_0.9737+is_during_correct_move_FALSE+utc_hour_ge_4.0,triple,87,3.0,9,7,10.34,7.32,8.05,34,53,17.65,5.66,35,52,14.29,7.69
T::score_trigger_le_0.9737+is_during_correct_move_FALSE+utc_hour_le_4.0,triple,50,1.724,14,7,28.0,11.38,14.0,25,25,36.0,20.0,24,26,33.33,23.08
T::score_trigger_ge_0.9737+is_during_correct_move_TRUE+is_asia_session_TRUE,triple,54,1.862,0,5,0.0,0.0,9.26,30,24,0.0,0.0,18,36,0.0,0.0
T::score_trigger_ge_0.9737+is_during_correct_move_TRUE+is_asia_session_FALSE,triple,89,3.069,2,11,2.25,1.63,12.36,51,38,3.92,0.0,53,36,0.0,5.56
T::score_trigger_ge_0.9737+is_during_correct_move_FALSE+is_asia_session_TRUE,triple,165,5.69,32,21,19.39,26.02,12.73,69,96,18.84,19.79,91,74,25.27,12.16
T::score_trigger_ge_0.9737+is_during_correct_move_FALSE+is_asia_session_FALSE,triple,130,4.483,16,11,12.31,13.01,8.46,53,77,24.53,3.9,64,66,18.75,6.06
T::score_trigger_le_0.9737+is_during_correct_move_TRUE+is_asia_session_TRUE,triple,21,0.724,0,0,0.0,0.0,0.0,15,6,0.0,0.0,9,12,0.0,0.0
T::score_trigger_le_0.9737+is_during_correct_move_TRUE+is_asia_session_FALSE,triple,39,1.345,0,1,0.0,0.0,2.56,23,16,0.0,0.0,17,22,0.0,0.0
T::score_trigger_le_0.9737+is_during_correct_move_FALSE+is_asia_session_TRUE,triple,60,2.069,17,8,28.33,13.82,13.33,28,32,39.29,18.75,29,31,34.48,22.58
T::score_trigger_le_0.9737+is_during_correct_move_FALSE+is_asia_session_FALSE,triple,68,2.345,4,4,5.88,3.25,5.88,27,41,11.11,2.44,27,41,7.41,4.88
T::score_trigger_ge_0.9737+is_during_correct_move_TRUE+cand_prior_move_pct_ge_0.0,triple,143,4.931,2,16,1.4,1.63,11.19,81,62,2.47,0.0,71,72,0.0,2.78
T::score_trigger_ge_0.9737+is_during_correct_move_TRUE+cand_prior_move_pct_le_0.0,triple,134,4.621,2,16,1.49,1.63,11.94,76,58,2.63,0.0,66,68,0.0,2.94
T::score_trigger_ge_0.9737+is_during_correct_move_FALSE+cand_prior_move_pct_ge_0.0,triple,295,10.172,48,32,16.27,39.02,10.85,122,173,21.31,12.72,155,140,22.58,9.29
T::score_trigger_ge_0.9737+is_during_correct_move_FALSE+cand_prior_move_pct_le_0.0,triple,240,8.276,41,26,17.08,33.33,10.83,96,144,21.88,13.89,130,110,23.85,9.09
T::score_trigger_le_0.9737+is_during_correct_move_TRUE+cand_prior_move_pct_ge_0.0,triple,60,2.069,0,1,0.0,0.0,1.67,38,22,0.0,0.0,26,34,0.0,0.0
T::score_trigger_le_0.9737+is_during_correct_move_TRUE+cand_prior_move_pct_le_0.0,triple,55,1.897,0,1,0.0,0.0,1.82,35,20,0.0,0.0,23,32,0.0,0.0
T::score_trigger_le_0.9737+is_during_correct_move_FALSE+cand_prior_move_pct_ge_0.0,triple,128,4.414,21,12,16.41,17.07,9.38,55,73,25.45,9.59,56,72,21.43,12.5
T::score_trigger_le_0.9737+is_during_correct_move_FALSE+cand_prior_move_pct_le_0.0,triple,106,3.655,17,11,16.04,13.82,10.38,47,59,23.4,10.17,46,60,23.91,10.0
T::score_trigger_ge_0.9737+is_during_correct_move_TRUE+conf_void_score_ge_1.0,triple,143,4.931,2,16,1.4,1.63,11.19,81,62,2.47,0.0,71,72,0.0,2.78
T::score_trigger_ge_0.9737+is_during_correct_move_TRUE+conf_void_score_le_1.0,triple,143,4.931,2,16,1.4,1.63,11.19,81,62,2.47,0.0,71,72,0.0,2.78
T::score_trigger_ge_0.9737+is_during_correct_move_FALSE+conf_void_score_ge_1.0,triple,295,10.172,48,32,16.27,39.02,10.85,122,173,21.31,12.72,155,140,22.58,9.29
T::score_trigger_ge_0.9737+is_during_correct_move_FALSE+conf_void_score_le_1.0,triple,295,10.172,48,32,16.27,39.02,10.85,122,173,21.31,12.72,155,140,22.58,9.29
T::score_trigger_le_0.9737+is_during_correct_move_TRUE+conf_void_score_ge_1.0,triple,60,2.069,0,1,0.0,0.0,1.67,38,22,0.0,0.0,26,34,0.0,0.0
T::score_trigger_le_0.9737+is_during_correct_move_TRUE+conf_void_score_le_1.0,triple,60,2.069,0,1,0.0,0.0,1.67,38,22,0.0,0.0,26,34,0.0,0.0
T::score_trigger_le_0.9737+is_during_correct_move_FALSE+conf_void_score_ge_1.0,triple,128,4.414,21,12,16.41,17.07,9.38,55,73,25.45,9.59,56,72,21.43,12.5
T::score_trigger_le_0.9737+is_during_correct_move_FALSE+conf_void_score_le_1.0,triple,128,4.414,21,12,16.41,17.07,9.38,55,73,25.45,9.59,56,72,21.43,12.5
T::score_trigger_ge_0.9737+conf_cycles_seen_ge_20.0+utc_hour_ge_4.0,triple,188,6.483,16,18,8.51,13.01,9.57,86,102,13.95,3.92,98,90,10.2,6.67
T::score_trigger_ge_0.9737+conf_cycles_seen_ge_20.0+utc_hour_le_4.0,triple,134,4.621,24,13,17.91,19.51,9.7,59,75,13.56,21.33,71,63,22.54,12.7
T::score_trigger_ge_0.9737+conf_cycles_seen_le_20.0+utc_hour_ge_4.0,triple,96,3.31,5,11,5.21,4.07,11.46,47,49,8.51,2.04,43,53,9.3,1.89
T::score_trigger_ge_0.9737+conf_cycles_seen_le_20.0+utc_hour_le_4.0,triple,45,1.552,7,9,15.56,5.69,20.0,24,21,20.83,9.52,27,18,22.22,5.56
T::score_trigger_le_0.9737+conf_cycles_seen_ge_20.0+utc_hour_ge_4.0,triple,102,3.517,8,7,7.84,6.5,6.86,53,49,9.43,6.12,41,61,9.76,6.56
T::score_trigger_le_0.9737+conf_cycles_seen_ge_20.0+utc_hour_le_4.0,triple,49,1.69,10,2,20.41,8.13,4.08,30,19,20.0,21.05,27,22,18.52,22.73
T::score_trigger_le_0.9737+conf_cycles_seen_le_20.0+utc_hour_ge_4.0,triple,35,1.207,1,1,2.86,0.81,2.86,11,24,9.09,0.0,17,18,5.88,0.0
T::score_trigger_le_0.9737+conf_cycles_seen_le_20.0+utc_hour_le_4.0,triple,19,0.655,4,5,21.05,3.25,26.32,8,11,37.5,9.09,5,14,60.0,7.14
T::score_trigger_ge_0.9737+conf_cycles_seen_ge_20.0+is_asia_session_TRUE,triple,162,5.586,25,17,15.43,20.33,10.49,72,90,11.11,18.89,80,82,21.25,9.76
T::score_trigger_ge_0.9737+conf_cycles_seen_ge_20.0+is_asia_session_FALSE,triple,150,5.172,14,14,9.33,11.38,9.33,70,80,17.14,2.5,85,65,10.59,7.69
T::score_trigger_ge_0.9737+conf_cycles_seen_le_20.0+is_asia_session_TRUE,triple,65,2.241,8,11,12.31,6.5,16.92,32,33,18.75,6.06,34,31,20.59,3.23
T::score_trigger_ge_0.9737+conf_cycles_seen_le_20.0+is_asia_session_FALSE,triple,71,2.448,4,8,5.63,3.25,11.27,35,36,8.57,2.78,33,38,9.09,2.63
T::score_trigger_le_0.9737+conf_cycles_seen_ge_20.0+is_asia_session_TRUE,triple,61,2.103,13,3,21.31,10.57,4.92,35,26,22.86,19.23,33,28,21.21,21.43
T::score_trigger_le_0.9737+conf_cycles_seen_ge_20.0+is_asia_session_FALSE,triple,78,2.69,4,5,5.13,3.25,6.41,40,38,7.5,2.63,29,49,6.9,4.08
T::score_trigger_le_0.9737+conf_cycles_seen_le_20.0+is_asia_session_TRUE,triple,20,0.69,4,5,20.0,3.25,25.0,8,12,37.5,8.33,5,15,60.0,6.67
T::score_trigger_le_0.9737+conf_cycles_seen_le_20.0+is_asia_session_FALSE,triple,30,1.034,0,0,0.0,0.0,0.0,10,20,0.0,0.0,15,15,0.0,0.0
T::score_trigger_ge_0.9737+conf_cycles_seen_ge_20.0+cand_prior_move_pct_ge_0.0,triple,312,10.759,39,31,12.5,31.71,9.94,142,170,14.08,11.18,165,147,15.76,8.84
T::score_trigger_ge_0.9737+conf_cycles_seen_ge_20.0+cand_prior_move_pct_le_0.0,triple,264,9.103,33,28,12.5,26.83,10.61,119,145,12.61,12.41,142,122,15.49,9.02
T::score_trigger_ge_0.9737+conf_cycles_seen_le_20.0+cand_prior_move_pct_ge_0.0,triple,136,4.69,12,19,8.82,9.76,13.97,67,69,13.43,4.35,67,69,14.93,2.9
T::score_trigger_ge_0.9737+conf_cycles_seen_le_20.0+cand_prior_move_pct_le_0.0,triple,119,4.103,11,16,9.24,8.94,13.45,59,60,15.25,3.33,60,59,16.67,1.69
T::score_trigger_le_0.9737+conf_cycles_seen_ge_20.0+cand_prior_move_pct_ge_0.0,triple,139,4.793,17,8,12.23,13.82,5.76,75,64,14.67,9.38,62,77,14.52,10.39
T::score_trigger_le_0.9737+conf_cycles_seen_ge_20.0+cand_prior_move_pct_le_0.0,triple,119,4.103,13,7,10.92,10.57,5.88,67,52,11.94,9.62,54,65,14.81,7.69
T::score_trigger_le_0.9737+conf_cycles_seen_le_20.0+cand_prior_move_pct_ge_0.0,triple,50,1.724,4,5,8.0,3.25,10.0,18,32,16.67,3.12,20,30,15.0,3.33
T::score_trigger_le_0.9737+conf_cycles_seen_le_20.0+cand_prior_move_pct_le_0.0,triple,43,1.483,4,5,9.3,3.25,11.63,15,28,20.0,3.57,15,28,20.0,3.57
T::score_trigger_ge_0.9737+conf_cycles_seen_ge_20.0+conf_void_score_ge_1.0,triple,312,10.759,39,31,12.5,31.71,9.94,142,170,14.08,11.18,165,147,15.76,8.84
T::score_trigger_ge_0.9737+conf_cycles_seen_ge_20.0+conf_void_score_le_1.0,triple,312,10.759,39,31,12.5,31.71,9.94,142,170,14.08,11.18,165,147,15.76,8.84
T::score_trigger_ge_0.9737+conf_cycles_seen_le_20.0+conf_void_score_ge_1.0,triple,136,4.69,12,19,8.82,9.76,13.97,67,69,13.43,4.35,67,69,14.93,2.9
T::score_trigger_ge_0.9737+conf_cycles_seen_le_20.0+conf_void_score_le_1.0,triple,136,4.69,12,19,8.82,9.76,13.97,67,69,13.43,4.35,67,69,14.93,2.9
T::score_trigger_le_0.9737+conf_cycles_seen_ge_20.0+conf_void_score_ge_1.0,triple,139,4.793,17,8,12.23,13.82,5.76,75,64,14.67,9.38,62,77,14.52,10.39
T::score_trigger_le_0.9737+conf_cycles_seen_ge_20.0+conf_void_score_le_1.0,triple,139,4.793,17,8,12.23,13.82,5.76,75,64,14.67,9.38,62,77,14.52,10.39
T::score_trigger_le_0.9737+conf_cycles_seen_le_20.0+conf_void_score_ge_1.0,triple,50,1.724,4,5,8.0,3.25,10.0,18,32,16.67,3.12,20,30,15.0,3.33
T::score_trigger_le_0.9737+conf_cycles_seen_le_20.0+conf_void_score_le_1.0,triple,50,1.724,4,5,8.0,3.25,10.0,18,32,16.67,3.12,20,30,15.0,3.33
T::score_trigger_ge_0.9737+utc_hour_ge_4.0+is_asia_session_TRUE,triple,61,2.103,3,7,4.92,2.44,11.48,27,34,3.7,5.88,23,38,8.7,2.63
T::score_trigger_ge_0.9737+utc_hour_ge_4.0+is_asia_session_FALSE,triple,219,7.552,18,22,8.22,14.63,10.05,104,115,14.42,2.61,117,102,10.26,5.88
T::score_trigger_ge_0.9737+utc_hour_le_4.0+is_asia_session_TRUE,triple,173,5.966,30,20,17.34,24.39,11.56,79,94,15.19,19.15,93,80,22.58,11.25
T::score_trigger_le_0.9737+utc_hour_ge_4.0+is_asia_session_TRUE,triple,29,1.0,5,3,17.24,4.07,10.34,14,15,21.43,13.33,14,15,21.43,13.33
T::score_trigger_le_0.9737+utc_hour_ge_4.0+is_asia_session_FALSE,triple,107,3.69,4,5,3.74,3.25,4.67,50,57,6.0,1.75,44,63,4.55,3.17
T::score_trigger_le_0.9737+utc_hour_le_4.0+is_asia_session_TRUE,triple,68,2.345,14,7,20.59,11.38,10.29,38,30,23.68,16.67,32,36,25.0,16.67
T::score_trigger_ge_0.9737+utc_hour_ge_4.0+cand_prior_move_pct_ge_0.0,triple,280,9.655,21,29,7.5,17.07,10.36,131,149,12.21,3.36,140,140,10.0,5.0
T::score_trigger_ge_0.9737+utc_hour_ge_4.0+cand_prior_move_pct_le_0.0,triple,245,8.448,17,26,6.94,13.82,10.61,114,131,11.4,3.05,122,123,9.84,4.07
T::score_trigger_ge_0.9737+utc_hour_le_4.0+cand_prior_move_pct_ge_0.0,triple,173,5.966,30,20,17.34,24.39,11.56,79,94,15.19,19.15,93,80,22.58,11.25
T::score_trigger_ge_0.9737+utc_hour_le_4.0+cand_prior_move_pct_le_0.0,triple,141,4.862,27,16,19.15,21.95,11.35,63,78,15.87,21.79,79,62,24.05,12.9
T::score_trigger_le_0.9737+utc_hour_ge_4.0+cand_prior_move_pct_ge_0.0,triple,136,4.69,9,8,6.62,7.32,5.88,64,72,9.38,4.17,58,78,8.62,5.13
T::score_trigger_le_0.9737+utc_hour_ge_4.0+cand_prior_move_pct_le_0.0,triple,115,3.966,7,7,6.09,5.69,6.09,57,58,8.77,3.45,47,68,8.51,4.41
T::score_trigger_le_0.9737+utc_hour_le_4.0+cand_prior_move_pct_ge_0.0,triple,68,2.345,14,7,20.59,11.38,10.29,38,30,23.68,16.67,32,36,25.0,16.67
T::score_trigger_le_0.9737+utc_hour_le_4.0+cand_prior_move_pct_le_0.0,triple,61,2.103,12,7,19.67,9.76,11.48,33,28,21.21,17.86,30,31,26.67,12.9
T::score_trigger_ge_0.9737+utc_hour_ge_4.0+conf_void_score_ge_1.0,triple,280,9.655,21,29,7.5,17.07,10.36,131,149,12.21,3.36,140,140,10.0,5.0
T::score_trigger_ge_0.9737+utc_hour_ge_4.0+conf_void_score_le_1.0,triple,280,9.655,21,29,7.5,17.07,10.36,131,149,12.21,3.36,140,140,10.0,5.0
T::score_trigger_ge_0.9737+utc_hour_le_4.0+conf_void_score_ge_1.0,triple,173,5.966,30,20,17.34,24.39,11.56,79,94,15.19,19.15,93,80,22.58,11.25
T::score_trigger_ge_0.9737+utc_hour_le_4.0+conf_void_score_le_1.0,triple,173,5.966,30,20,17.34,24.39,11.56,79,94,15.19,19.15,93,80,22.58,11.25
T::score_trigger_le_0.9737+utc_hour_ge_4.0+conf_void_score_ge_1.0,triple,136,4.69,9,8,6.62,7.32,5.88,64,72,9.38,4.17,58,78,8.62,5.13
T::score_trigger_le_0.9737+utc_hour_ge_4.0+conf_void_score_le_1.0,triple,136,4.69,9,8,6.62,7.32,5.88,64,72,9.38,4.17,58,78,8.62,5.13
T::score_trigger_le_0.9737+utc_hour_le_4.0+conf_void_score_ge_1.0,triple,68,2.345,14,7,20.59,11.38,10.29,38,30,23.68,16.67,32,36,25.0,16.67
T::score_trigger_le_0.9737+utc_hour_le_4.0+conf_void_score_le_1.0,triple,68,2.345,14,7,20.59,11.38,10.29,38,30,23.68,16.67,32,36,25.0,16.67
T::score_trigger_ge_0.9737+is_asia_session_TRUE+cand_prior_move_pct_ge_0.0,triple,219,7.552,32,26,14.61,26.02,11.87,99,120,13.13,15.83,109,110,21.1,8.18
T::score_trigger_ge_0.9737+is_asia_session_TRUE+cand_prior_move_pct_le_0.0,triple,180,6.207,29,22,16.11,23.58,12.22,82,98,13.41,18.37,92,88,22.83,9.09
T::score_trigger_ge_0.9737+is_asia_session_FALSE+cand_prior_move_pct_ge_0.0,triple,219,7.552,18,22,8.22,14.63,10.05,104,115,14.42,2.61,117,102,10.26,5.88
T::score_trigger_ge_0.9737+is_asia_session_FALSE+cand_prior_move_pct_le_0.0,triple,194,6.69,14,20,7.22,11.38,10.31,90,104,13.33,1.92,104,90,9.62,4.44
T::score_trigger_le_0.9737+is_asia_session_TRUE+cand_prior_move_pct_ge_0.0,triple,81,2.793,17,8,20.99,13.82,9.88,43,38,25.58,15.79,38,43,26.32,16.28
T::score_trigger_le_0.9737+is_asia_session_TRUE+cand_prior_move_pct_le_0.0,triple,72,2.483,14,8,19.44,11.38,11.11,38,34,23.68,14.71,35,37,28.57,10.81
T::score_trigger_le_0.9737+is_asia_session_FALSE+cand_prior_move_pct_ge_0.0,triple,107,3.69,4,5,3.74,3.25,4.67,50,57,6.0,1.75,44,63,4.55,3.17
T::score_trigger_le_0.9737+is_asia_session_FALSE+cand_prior_move_pct_le_0.0,triple,89,3.069,3,4,3.37,2.44,4.49,44,45,4.55,2.22,34,55,2.94,3.64
T::score_trigger_ge_0.9737+is_asia_session_TRUE+conf_void_score_ge_1.0,triple,219,7.552,32,26,14.61,26.02,11.87,99,120,13.13,15.83,109,110,21.1,8.18
T::score_trigger_ge_0.9737+is_asia_session_TRUE+conf_void_score_le_1.0,triple,219,7.552,32,26,14.61,26.02,11.87,99,120,13.13,15.83,109,110,21.1,8.18
T::score_trigger_ge_0.9737+is_asia_session_FALSE+conf_void_score_ge_1.0,triple,219,7.552,18,22,8.22,14.63,10.05,104,115,14.42,2.61,117,102,10.26,5.88
T::score_trigger_ge_0.9737+is_asia_session_FALSE+conf_void_score_le_1.0,triple,219,7.552,18,22,8.22,14.63,10.05,104,115,14.42,2.61,117,102,10.26,5.88
T::score_trigger_le_0.9737+is_asia_session_TRUE+conf_void_score_ge_1.0,triple,81,2.793,17,8,20.99,13.82,9.88,43,38,25.58,15.79,38,43,26.32,16.28
T::score_trigger_le_0.9737+is_asia_session_TRUE+conf_void_score_le_1.0,triple,81,2.793,17,8,20.99,13.82,9.88,43,38,25.58,15.79,38,43,26.32,16.28
T::score_trigger_le_0.9737+is_asia_session_FALSE+conf_void_score_ge_1.0,triple,107,3.69,4,5,3.74,3.25,4.67,50,57,6.0,1.75,44,63,4.55,3.17
T::score_trigger_le_0.9737+is_asia_session_FALSE+conf_void_score_le_1.0,triple,107,3.69,4,5,3.74,3.25,4.67,50,57,6.0,1.75,44,63,4.55,3.17
T::score_trigger_ge_0.9737+cand_prior_move_pct_ge_0.0+conf_void_score_ge_1.0,triple,438,15.103,50,48,11.42,40.65,10.96,203,235,13.79,9.36,226,212,15.49,7.08
T::score_trigger_ge_0.9737+cand_prior_move_pct_ge_0.0+conf_void_score_le_1.0,triple,438,15.103,50,48,11.42,40.65,10.96,203,235,13.79,9.36,226,212,15.49,7.08
T::score_trigger_ge_0.9737+cand_prior_move_pct_le_0.0+conf_void_score_ge_1.0,triple,374,12.897,43,42,11.5,34.96,11.23,172,202,13.37,9.9,196,178,15.82,6.74
T::score_trigger_ge_0.9737+cand_prior_move_pct_le_0.0+conf_void_score_le_1.0,triple,374,12.897,43,42,11.5,34.96,11.23,172,202,13.37,9.9,196,178,15.82,6.74
T::score_trigger_le_0.9737+cand_prior_move_pct_ge_0.0+conf_void_score_ge_1.0,triple,188,6.483,21,13,11.17,17.07,6.91,93,95,15.05,7.37,82,106,14.63,8.49
T::score_trigger_le_0.9737+cand_prior_move_pct_ge_0.0+conf_void_score_le_1.0,triple,188,6.483,21,13,11.17,17.07,6.91,93,95,15.05,7.37,82,106,14.63,8.49
T::score_trigger_le_0.9737+cand_prior_move_pct_le_0.0+conf_void_score_ge_1.0,triple,161,5.552,17,12,10.56,13.82,7.45,82,79,13.41,7.59,69,92,15.94,6.52
T::score_trigger_le_0.9737+cand_prior_move_pct_le_0.0+conf_void_score_le_1.0,triple,161,5.552,17,12,10.56,13.82,7.45,82,79,13.41,7.59,69,92,15.94,6.52
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_TRUE+conf_cycles_seen_ge_20.0,triple,165,5.69,2,18,1.21,1.63,10.91,101,64,1.98,0.0,78,87,0.0,2.3
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_TRUE+conf_cycles_seen_le_20.0,triple,76,2.621,0,4,0.0,0.0,5.26,45,31,0.0,0.0,30,46,0.0,0.0
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_FALSE+conf_cycles_seen_ge_20.0,triple,567,19.552,87,69,15.34,70.73,12.17,254,313,17.72,13.42,286,281,16.08,14.59
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_FALSE+conf_cycles_seen_le_20.0,triple,256,8.828,35,51,13.67,28.46,19.92,116,140,18.1,10.0,123,133,14.63,12.78
T::pct_correct_move_already_done_le_0.0+is_during_correct_move_FALSE+conf_cycles_seen_ge_20.0,triple,567,19.552,87,69,15.34,70.73,12.17,254,313,17.72,13.42,286,281,16.08,14.59
T::pct_correct_move_already_done_le_0.0+is_during_correct_move_FALSE+conf_cycles_seen_le_20.0,triple,256,8.828,35,51,13.67,28.46,19.92,116,140,18.1,10.0,123,133,14.63,12.78
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_TRUE+utc_hour_ge_4.0,triple,193,6.655,2,17,1.04,1.63,8.81,111,82,1.8,0.0,90,103,0.0,1.94
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_TRUE+utc_hour_le_4.0,triple,52,1.793,0,4,0.0,0.0,7.69,35,17,0.0,0.0,21,31,0.0,0.0
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_FALSE+utc_hour_ge_4.0,triple,538,18.552,58,72,10.78,47.15,13.38,243,295,15.23,7.12,264,274,12.12,9.49
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_FALSE+utc_hour_le_4.0,triple,306,10.552,69,55,22.55,56.1,17.97,141,165,20.57,24.24,157,149,21.02,24.16
T::pct_correct_move_already_done_le_0.0+is_during_correct_move_FALSE+utc_hour_ge_4.0,triple,538,18.552,58,72,10.78,47.15,13.38,243,295,15.23,7.12,264,274,12.12,9.49
T::pct_correct_move_already_done_le_0.0+is_during_correct_move_FALSE+utc_hour_le_4.0,triple,306,10.552,69,55,22.55,56.1,17.97,141,165,20.57,24.24,157,149,21.02,24.16
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_TRUE+is_asia_session_TRUE,triple,86,2.966,0,6,0.0,0.0,6.98,54,32,0.0,0.0,30,56,0.0,0.0
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_TRUE+is_asia_session_FALSE,triple,149,5.138,2,15,1.34,1.63,10.07,87,62,2.3,0.0,75,74,0.0,2.7
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_FALSE+is_asia_session_TRUE,triple,357,12.31,81,64,22.69,65.85,17.93,164,193,20.73,24.35,181,176,22.65,22.73
T::pct_correct_move_already_done_ge_0.0+is_during_correct_move_FALSE+is_asia_session_FALSE,triple,451,15.552,40,54,8.87,32.52,11.97,201,250,15.42,3.6,222,229,9.91,7.86
