id,date,dir,regime_dir,vol,trend_aligned,true_mfe,strong_label,sim_outcome,reclaim,cv_confirm
BTC-USDT-SWAP-LONG-1772727700000-27,2026-03-05,LONG,TREND_DOWN,HIGH_VOL,0,0.312,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772755231000-1,2026-03-06,SHORT,TREND_DOWN,LOW_VOL,1,4.405,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1772756173000-3,2026-03-06,SHORT,TREND_DOWN,LOW_VOL,1,4.561,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772755356000-2,2026-03-06,SHORT,TREND_DOWN,LOW_VOL,1,4.43,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772756699000-4,2026-03-06,LONG,TREND_DOWN,LOW_VOL,0,0.728,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772757101000-5,2026-03-06,LONG,TREND_DOWN,LOW_VOL,0,0.653,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772759770000-6,2026-03-06,LONG,TREND_DOWN,LOW_VOL,0,0.768,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772762906000-9,2026-03-06,SHORT,RANGE,NORMAL_VOL,0,4.948,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772764396000-10,2026-03-06,LONG,RANGE,NORMAL_VOL,0,0.098,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772767072000-11,2026-03-06,LONG,RANGE,NORMAL_VOL,0,0.123,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772761567000-8,2026-03-06,SHORT,RANGE,NORMAL_VOL,0,4.728,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772770545000-12,2026-03-06,LONG,RANGE,NORMAL_VOL,0,0.354,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772760332000-7,2026-03-06,SHORT,RANGE,NORMAL_VOL,0,4.749,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772775022000-15,2026-03-06,SHORT,TREND_DOWN,NORMAL_VOL,1,3.777,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1772775639000-16,2026-03-06,SHORT,TREND_DOWN,NORMAL_VOL,1,3.575,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772776333000-19,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,1.077,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772773475000-14,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,1.368,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772775732000-17,2026-03-06,SHORT,TREND_DOWN,NORMAL_VOL,1,3.811,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772775754000-18,2026-03-06,SHORT,TREND_DOWN,NORMAL_VOL,1,3.811,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772780826000-20,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,0.9,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772783534000-22,2026-03-06,LONG,RANGE,NORMAL_VOL,0,0.014,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772782005000-21,2026-03-06,LONG,RANGE,NORMAL_VOL,0,0.016,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772772339000-13,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,0.865,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772792968000-23,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,0.093,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772798800000-24,2026-03-06,SHORT,TREND_DOWN,NORMAL_VOL,1,3.813,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772800868000-26,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,0.857,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772799229000-25,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,0.83,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772806967000-29,2026-03-06,LONG,TREND_DOWN,HIGH_VOL,0,0.172,MID,LOSS,1,
