_half,_label_engine_class,_label_is_primary,_label_reached_raw,_label_unique_move_id,cand_absorb_score,cand_ask_refill_score,cand_bid_refill_score,cand_buy_pressure,cand_down_move_pct,cand_pressure_against,cand_prior_move_pct,cand_range_compression,cand_refill_with,cand_sell_pressure,cand_up_move_pct,candidate_iso,candidate_to_confirm_min,conf_age_min,conf_cycles_seen,conf_defended_persistence_sec,conf_opposite_thinning,conf_void_score,confirm_to_trigger_min,confirmed_iso,coverage_class,date,direction,dist_to_4h_mean_pct,dist_to_recent_swing_high_pct,dist_to_recent_swing_low_pct,distance_from_high_pct,distance_from_low_pct,filter_dup_suppressed,filter_fast_ok,filter_kept,is_asia_session,is_during_correct_move,is_during_opposite_move,is_late_after_50pct_correct_move,is_us_session,lead_min_before_move,local_range_15m_pct,local_range_180m_pct,local_range_30m_pct,local_range_60m_pct,local_realized_vol_15m,local_realized_vol_180m,local_realized_vol_30m,local_realized_vol_60m,matched_move_size_pct,ofi_shift_5m_vs_30m,ofi_shift_aligned,opp_dir_zones_active_60m,pct_correct_move_already_done,pct_opposite_move_already_done,prior_move_15m_pct,prior_move_180m_pct,prior_move_30m_pct,prior_move_60m_pct,same_dir_zones_active_60m,score_absorption,score_liquidity_void,score_ofi,score_refill,score_trigger,session,stage_reached,sweep_reclaim_aligned,taker_imb_15m,taker_imb_180m,taker_imb_30m,taker_imb_5m,taker_imb_60m,taker_imb_aligned_15m,taker_imb_aligned_180m,taker_imb_aligned_30m,taker_imb_aligned_5m,taker_imb_aligned_60m,taker_n_trades_15m,taker_n_trades_180m,taker_n_trades_30m,taker_n_trades_5m,taker_n_trades_60m,taker_total_vol_15m,taker_total_vol_180m,taker_total_vol_30m,taker_total_vol_5m,taker_total_vol_60m,total_pre_trigger_min,trig_break_pct,trig_flow_multiplier,trig_price,trig_side_flow_ok,trigger_iso,utc_hour,vol_anomaly_15m_vs_bg,watch_label,zone_high,zone_id,zone_low,zone_mid,zone_width_pct
first,duplicate_reached_move,False,True,1,0.6899983127106705,,0.49952714219366384,,0.0,0.6272711933733367,0.0,True,0.49952714219366384,0.6272711933733367,,2026-03-02T14:24:52+00:00,3.15,3.15,18.0,189.0,0.5010649435767299,1.0,0.7166666666666667,2026-03-02T14:28:01+00:00,covered_mid,2026-03-02,LONG,-0.764,1.5188,0.4018,,0.4035,False,True,True,0,1,0,0,1,-23.77,0.4008,1.9284,0.5972,1.092,0.000834,0.000751,0.000833,0.000906,7.465,-0.1612,-0.1612,2.0,14.61,0.0,-0.1775,-0.9614,0.0948,-0.5662,1.0,0.6083102009247104,1.0,0.0942688499789035,0.501076154567341,1.0,us,triggered,1,-0.0964,-0.0754,0.0135,-0.106,-0.1914,-0.0964,-0.0754,0.0135,-0.106,-0.1914,58530,641517,128124,29109,286240,125886.62,1478768.42,297831.32,77005.96,807065.08,3.8666666666666667,0.1084579671986974,1.724342107104497,65626.45,False,2026-03-02T14:28:44+00:00,14,1.066,MID,65555.35,BTC-USDT-SWAP-LONG-1772461492000-27,65357.95,65456.65,0.30157363690321565
first,invalidated_or_expired,False,False,,0.6065659565431908,0.5002062029006108,,0.5514235968574461,,0.5514235968574461,0.0,True,0.5002062029006108,,0.0,2026-03-02T13:55:57+00:00,4.066666666666666,4.066666666666666,20.0,244.0,0.5025399717883097,1.0,,2026-03-02T14:00:01+00:00,covered_late,2026-03-02,SHORT,-1.012,1.6422,0.1214,0.8017,,,,,0,1,0,1,1,-768.67,0.4682,1.7658,0.9307,1.3045,0.00086,0.000728,0.000958,0.000903,2.7554,0.6633,-0.6633,0.0,99.45,0.0,-0.255,-1.2809,-0.5999,-0.8131,0.0,0.7252709746868158,1.0,-0.03534902022346823,0.502180138627654,,us,confirmed,1,0.0047,-0.0992,-0.2875,0.3187,-0.1984,-0.0047,0.0992,0.2875,-0.3187,0.1984,72511,598096,154485,17366,278937,160911.04,1314649.75,488740.32,42091.57,755467.01,,,,,False,,14,1.9483,BAD,65470.149999999994,BTC-USDT-SWAP-SHORT-1772459757000-24,65347.759775,65408.9548875,0.18711539606541702
first,invalidated_or_expired,False,False,,0.662993570193661,0.500970589142118,,0.6027214274487827,,0.6027214274487827,0.0,True,0.500970589142118,,0.0,2026-03-02T14:02:42+00:00,7.716666666666667,7.716666666666667,22.0,463.0,0.5003646082728839,1.0,,2026-03-02T14:10:25+00:00,wrong_direction,2026-03-02,SHORT,-0.8168,1.498,0.4222,0.408,,,,,0,0,1,0,1,,0.4866,1.9284,0.8355,1.4664,0.000827,0.000737,0.000981,0.000899,7.465,0.4336,-0.4336,0.0,0.0,3.79,0.1585,-0.9435,-0.4083,-0.687,1.0,0.6424672556400159,1.0,-0.2967889833814271,0.49974507770625487,,us,confirmed,1,0.1195,-0.0769,-0.2296,0.1681,-0.1668,-0.1195,0.0769,0.2296,-0.1681,0.1668,68432,620774,165122,19887,282919,167488.37,1397053.7,517160.29,42813.48,782594.62,,,,,False,,14,1.9035,BAD,65526.75,BTC-USDT-SWAP-SHORT-1772460162000-25,65267.05,65396.9,0.3971136246519286
first,duplicate_reached_move,False,True,1,0.7393732329346095,,0.4997935513083482,,0.0,0.6721574844860086,0.0,True,0.4997935513083482,0.6721574844860086,,2026-03-02T13:45:59+00:00,38.88333333333333,38.88333333333333,24.0,2333.0,0.4999314226780577,1.0,8.633333333333333,2026-03-02T14:24:52+00:00,covered_mid,2026-03-02,LONG,-0.8541,1.5965,0.3256,,0.3266,True,True,False,0,1,0,0,1,-20.62,0.4008,1.9284,0.5972,1.4664,0.000744,0.000742,0.000785,0.000903,7.465,-0.372,-0.372,2.0,12.67,0.0,-0.1168,-1.0333,0.0653,-0.9391,0.0,0.6899983127106705,1.0,-0.012287424432405285,0.49952714219366384,1.0,us,triggered,1,-0.0776,-0.074,0.0502,-0.2545,-0.1905,-0.0776,-0.074,0.0502,-0.2545,-0.1905,50141,628030,118288,19798,286920,109339.68,1441918.66,276499.7,50021.06,822474.55,47.516666666666666,0.6568174527521947,1.5734270197717677,66050.45,False,2026-03-02T14:33:30+00:00,14,0.9382,MID,65619.45,BTC-USDT-SWAP-LONG-1772459159000-23,65267.05,65443.25,0.5384818143964338
first,invalidated_or_expired,False,False,,0.6176704516689691,0.4998553144879684,,0.5615185924263355,,0.5615185924263355,0.0,True,0.4998553144879684,,0.0,2026-03-02T14:18:52+00:00,19.15,19.15,54.0,1149.0,0.5005144106833301,1.0,,2026-03-02T14:38:01+00:00,wrong_direction,2026-03-02,SHORT,0.2139,0.547,1.3553,0.3356,,,,,0,0,1,0,1,,1.5168,1.9284,1.5168,1.7152,0.001896,0.000903,0.001434,0.001231,7.465,0.1987,-0.1987,2.0,0.0,20.76,0.9647,-0.1315,0.8779,0.4082,2.0,0.6797119267582697,1.0,0.026157725829830496,0.500410107334168,,us,confirmed,1,0.1332,-0.0162,0.1181,0.2358,-0.048,-0.1332,0.0162,-0.1181,-0.2358,0.048,201474,782473,247806,92440,413518,567557.08,1916309.11,656128.82,267165.39,1181630.32,,,,,False,,14,4.5038,BAD,66327.95,BTC-USDT-SWAP-SHORT-1772461132000-26,65347.25,65837.6,1.4895743465739897
first,failed_triggered,False,False,,0.612422865046399,,0.5003637176582741,,0.0,0.5567480591330899,0.0,True,0.5003637176582741,0.5567480591330899,,2026-03-02T15:06:45+00:00,13.816666666666666,13.816666666666666,21.0,829.0,0.5004110468229646,1.0,0.55,2026-03-02T15:20:34+00:00,covered_mid,2026-03-02,LONG,3.6,0.0724,4.8556,,2.5994,False,True,True,0,1,0,0,1,-76.32,2.0742,5.1795,2.6736,4.9742,0.001941,0.00126,0.001845,0.001867,7.465,-0.1914,-0.1914,1.0,46.91,0.0,1.9486,3.4711,2.1996,4.6317,2.0,0.6020931135520661,1.0,0.06452287767544433,0.5001523921187351,1.0,us,triggered,1,0.102,0.0019,0.0601,-0.0947,0.057,0.102,0.0019,0.0601,-0.0947,0.057,324246,1446372,549663,105091,983378,982589.33,3776247.17,1492252.96,285623.3,2642987.74,14.366666666666667,0.21786857741590768,2.1415288297782933,68722.85,False,2026-03-02T15:21:07+00:00,15,4.3021,MID,68573.45,BTC-USDT-SWAP-LONG-1772464005000-28,67224.02117499999,67898.73558749999,1.9874137763007722
first,failed_triggered,False,False,,0.6110036299893036,,0.4999685167385997,,0.0,0.5554578454448214,0.0,True,0.4999685167385997,0.5554578454448214,,2026-03-02T15:06:53+00:00,13.683333333333334,13.683333333333334,15.0,821.0,0.5004110468229646,1.0,0.55,2026-03-02T15:20:34+00:00,covered_mid,2026-03-02,LONG,3.6,0.0724,4.8556,,2.5994,False,True,True,0,1,0,0,1,-76.32,2.0742,5.1795,2.6736,4.9742,0.001941,0.00126,0.001845,0.001867,7.465,-0.1914,-0.1914,1.0,46.91,0.0,1.9486,3.4711,2.1996,4.6317,2.0,0.6020931135520661,1.0,0.2774123743629166,0.5001523921187351,1.0,us,triggered,1,0.102,0.0019,0.0601,-0.0947,0.057,0.102,0.0019,0.0601,-0.0947,0.057,324246,1446372,549663,105091,983378,982589.33,3776247.17,1492252.96,285623.3,2642987.74,14.233333333333333,0.21786857741590768,2.1937607235030203,68722.85,False,2026-03-02T15:21:07+00:00,15,4.3021,MID,68573.45,BTC-USDT-SWAP-LONG-1772464013000-29,67280.29302499999,67926.87151249999,1.9037487612866684
first,failed_triggered,False,False,,0.6229899687108702,,0.5003915953760123,,0.0,0.5663545170098819,0.0,True,0.5003915953760123,0.5663545170098819,,2026-03-02T15:31:37+00:00,13.166666666666666,13.166666666666666,67.0,790.0,0.5003303064812498,1.0,2.1333333333333333,2026-03-02T15:44:47+00:00,covered_late,2026-03-02,LONG,4.5033,0.0981,6.0678,,1.7426,False,True,True,0,1,0,1,1,-100.53,1.6433,6.5642,1.8424,4.5687,0.001681,0.001393,0.00179,0.001811,7.465,-0.1679,-0.1679,0.0,61.8,0.0,1.4279,5.2458,1.4838,4.2741,2.0,0.6010647763288981,1.0,0.11216669057447573,0.4994446744068371,1.0,us,triggered,1,0.1158,0.0182,0.0496,-0.0928,0.057,0.1158,0.0182,0.0496,-0.0928,0.057,257570,1793006,539308,74024,1071502,683713.9,4683317.21,1380949.01,209396.09,2835910.73,15.3,0.05684275208141609,1.657970645248811,69529.45,False,2026-03-02T15:46:55+00:00,15,2.0704,BAD,69489.95,BTC-USDT-SWAP-LONG-1772465497000-30,68396.65,68943.29999999999,1.5857958641376364
first,failed_triggered,False,False,,0.623110592660916,,0.5010425158153001,,0.0,0.5664641751462872,0.0,True,0.5010425158153001,0.5664641751462872,,2026-03-02T16:22:24+00:00,9.983333333333333,9.983333333333333,35.0,599.0,0.5009308027784923,1.0,12.1,2026-03-02T16:32:23+00:00,covered_late,2026-03-02,LONG,3.44,0.5785,5.9703,,0.6777,True,True,False,0,1,0,1,1,-148.13,0.7691,6.9646,1.2601,2.0253,0.001234,0.001518,0.00137,0.001481,7.465,-0.4063,-0.4063,1.0,91.06,0.0,-0.1758,5.337,0.365,1.2407,1.0,0.7246168494846809,1.0,0.17192059762244102,0.501180544424787,1.0,us,triggered,1,-0.1256,0.0096,0.0246,-0.3175,0.0179,-0.1256,0.0096,0.0246,-0.3175,0.0179,137173,2177440,324653,47436,788055,281607.71,5665710.51,733681.06,115998.8,1999462.3,22.083333333333332,0.09453456787733851,2.8403169588852077,69775.85,False,2026-03-02T16:44:29+00:00,16,0.571,BAD,69709.95,BTC-USDT-SWAP-LONG-1772468544000-32,69212.25,69461.1,0.716516150766396
first,failed_triggered,False,False,,0.6161144101710184,0.4992041339370023,,0.5601040092463804,,0.5601040092463804,0.0,True,0.4992041339370023,,0.0,2026-03-02T17:18:22+00:00,3.0,3.0,180.0,180.0,0.5001463738604305,1.0,21.933333333333334,2026-03-02T17:21:22+00:00,missed_no_move_in_4h,2026-03-02,SHORT,2.436,0.9676,6.046,0.5351,,False,True,True,0,0,0,0,1,,0.5351,7.2553,0.9245,1.532,0.000989,0.001607,0.001027,0.001331,,0.1464,-0.1464,2.0,0.0,0.0,-0.0003,5.9669,-0.49,-0.1108,1.0,0.6109685472661257,1.0,-0.010871531502337203,0.4996446980868242,1.0,us,triggered,1,0.023,0.0388,-0.0118,0.1109,0.0223,-0.023,-0.0388,0.0118,-0.1109,-0.0223,99221,2395757,205784,37340,544874,137780.44,6048671.38,365128.48,59146.21,1253077.1,24.933333333333334,0.22258009231504874,1.632342216457075,68989.75,False,2026-03-02T17:43:18+00:00,17,0.2424,BAD,69418.05,BTC-USDT-SWAP-SHORT-1772471902000-34,69143.65,69280.85,0.3960690436101877
first,failed_triggered,False,False,,0.6167398684607133,0.5008358510050848,,0.5606726076915575,,0.5606726076915575,0.0,True,0.5008358510050848,,0.0,2026-03-02T17:18:58+00:00,7.066666666666666,7.066666666666666,150.0,424.0,0.5004329701709896,1.0,17.266666666666666,2026-03-02T17:26:02+00:00,missed_no_move_in_4h,2026-03-02,SHORT,2.2645,1.0409,5.9779,0.2894,,False,True,True,0,0,0,0,1,,0.5351,7.221,0.6028,1.532,0.000962,0.001607,0.001008,0.001311,,0.0715,-0.0715,2.0,0.0,0.0,0.048,5.8681,-0.2777,-0.2675,2.0,0.6011406316570059,1.0,-0.17328056676943174,0.5014335760329727,1.0,us,triggered,1,0.057,0.0399,0.0269,0.093,0.0226,-0.057,-0.0399,-0.0269,-0.093,-0.0226,90345,2392492,191002,21609,524521,121969.07,6011857.94,322025.39,24433.83,1202986.47,24.333333333333332,0.17266642552780345,1.5382800621879242,68989.75,False,2026-03-02T17:43:18+00:00,17,0.2144,BAD,69418.05,BTC-USDT-SWAP-SHORT-1772471938000-35,69109.07817499999,69263.5640875,0.4460813258319972
first,invalidated_or_expired,False,False,,0.6799982528065949,,0.5007075746232744,,0.0,0.6181802298241771,0.0,True,0.5007075746232744,0.6181802298241771,,2026-03-02T16:52:43+00:00,11.466666666666667,11.466666666666667,4.0,688.0,0.5005594240063753,1.0,,2026-03-02T17:04:11+00:00,missed_no_move_in_4h,2026-03-02,LONG,2.9038,0.8767,6.1307,,0.6497,,,,0,0,0,0,1,,0.7139,7.465,1.532,1.532,0.00114,0.001596,0.00152,0.001434,,-0.1865,-0.1865,1.0,0.0,0.0,-0.4781,6.4166,0.3146,0.4396,1.0,0.6084854305033712,1.0,0.2631484871434296,0.5008780208890068,,us,confirmed,1,-0.0864,0.0394,0.0639,-0.1063,0.0457,-0.0864,0.0394,0.0639,-0.1063,0.0457,114712,2349877,313437,34927,629717,236175.98,6035741.37,829085.3,72475.05,1535128.1,,,,,False,,17,0.4536,BAD,69811.838475,BTC-USDT-SWAP-LONG-1772470363000-33,69331.55,69571.69423749999,0.690350407969672
first,failed_triggered,False,False,,0.6301158181321872,0.5004225797746681,,0.572832561938352,,0.572832561938352,0.0,True,0.5004225797746681,,0.0,2026-03-02T17:20:02+00:00,6.0,6.0,86.0,360.0,0.5004329701709896,1.0,17.583333333333332,2026-03-02T17:26:02+00:00,missed_no_move_in_4h,2026-03-02,SHORT,2.2645,1.0409,5.9779,0.2894,,True,True,False,0,0,0,0,1,,0.5351,7.221,0.6028,1.532,0.000962,0.001607,0.001008,0.001311,,0.0715,-0.0715,2.0,0.0,0.0,0.048,5.8681,-0.2777,-0.2675,2.0,0.6011406316570059,1.0,-0.045591853868276515,0.5014335760329727,0.9719626271375963,us,triggered,1,0.057,0.0399,0.0269,0.093,0.0226,-0.057,-0.0399,-0.0269,-0.093,-0.0226,90345,2392492,191002,21609,524521,121969.07,6011857.94,322025.39,24433.83,1202986.47,23.583333333333332,0.42917851390207484,1.4167972902319874,68921.95,False,2026-03-02T17:43:37+00:00,17,0.2144,BAD,69418.05,BTC-USDT-SWAP-SHORT-1772472002000-36,69219.023175,69318.5365875,0.2871191961024434
first,no_trigger,False,False,,0.6228476102660198,0.4993590196246804,,0.5662251002418361,,0.5662251002418361,0.0,True,0.4993590196246804,,0.0,2026-03-02T16:13:48+00:00,12.683333333333334,12.683333333333334,5.0,761.0,0.4989245095215381,1.0,,2026-03-02T16:26:29+00:00,wrong_direction,2026-03-02,SHORT,3.7236,0.423,6.1157,0.4212,,,,,0,0,1,0,1,,0.4986,6.9646,1.3091,2.0253,0.001269,0.001514,0.001431,0.001506,7.465,0.0358,-0.0358,1.0,0.0,87.43,-0.1911,5.2344,0.6449,1.2786,0.0,0.6030653226365488,1.0,0.016539681390142422,0.5015656393814574,,us,confirmed,0,-0.0228,0.0101,0.0651,0.0965,0.0306,0.0228,-0.0101,-0.0651,-0.0965,-0.0306,132115,2160351,333194,45791,803826,249316.82,5641262.62,752041.62,94049.48,1988165.63,,,,,False,,16,0.5099,BAD,70054.95,BTC-USDT-SWAP-SHORT-1772468028000-31,68536.45,69295.7,2.1913336613960173
first,no_trigger,False,False,,0.7332659555605906,0.4965433980762013,,0.6666054141459914,,0.6666054141459914,0.0,True,0.4965433980762013,,0.0,2026-03-02T17:56:43+00:00,15.166666666666666,15.166666666666666,24.0,910.0,0.5001951552271966,1.0,,2026-03-02T18:11:53+00:00,missed_no_move_in_4h,2026-03-02,SHORT,0.7663,1.5453,5.3238,0.2417,,,,,0,0,0,0,1,,0.7193,3.1257,0.7313,1.2144,0.000851,0.001369,0.000926,0.000945,,0.2508,-0.2508,0.0,0.0,0.0,-0.0808,1.5205,-0.2091,-0.417,3.0,0.6590601627917828,1.0,-0.24865629637014022,0.501598318642964,,us,confirmed,0,-0.1531,0.0259,-0.0363,0.1983,-0.0005,0.1531,-0.0259,0.0363,-0.1983,0.0005,76125,1882627,171810,18068,337282,122108.86,4503021.77,375873.14,24283.78,621284.24,,,,,False,,18,0.2959,BAD,69482.05,BTC-USDT-SWAP-SHORT-1772474203000-37,68536.45,69009.25,1.3702510895278617
first,primary_unique_reached_move,True,True,2,0.8159090941498152,0.49976417642922444,,0.7713836582213145,,0.7713836582213145,0.0007994255763900709,True,0.49976417642922444,,0.0007994255763900709,2026-03-03T00:00:35+00:00,8.166666666666666,8.166666666666666,71.0,490.0,0.5001530543198273,1.0,10.516666666666667,2026-03-03T00:08:45+00:00,covered_watch_early,2026-03-03,SHORT,0.0081,0.1194,0.1804,0.1192,,False,True,True,1,0,0,0,0,63.88,0.3003,0.3003,0.3003,0.3003,0.000742,0.000742,0.000742,0.000742,4.2278,0.1466,-0.1466,0.0,0.0,0.0,0.0997,0.0997,0.0997,0.0997,0.0,0.6061132217412718,1.0,-0.08652858554267313,0.5006329771647461,1.0,asia,triggered,1,0.205,0.205,0.205,0.2741,0.205,-0.205,-0.205,-0.205,-0.2741,-0.205,25469,25469,25469,14187,25469,38458.17,38458.17,38458.17,20335.32,38458.17,18.683333333333334,0.0558644994926284,8.874654949551008,68699.35,False,2026-03-03T00:19:16+00:00,0,,GOOD,68932.95,BTC-USDT-SWAP-SHORT-1772496035000-1,68737.75,68835.35,0.2835752269727648
first,duplicate_reached_move,False,True,2,0.6061132217412718,0.5006329771647461,,0.6370330046441279,,0.6370330046441279,0.003122290686727841,True,0.5006329771647461,,0.003122290686727841,2026-03-03T00:08:45+00:00,3.0,3.0,99.0,180.0,0.4990560217536464,1.0,8.066666666666666,2026-03-03T00:11:45+00:00,covered_watch_early,2026-03-03,SHORT,-0.0353,0.1922,0.1453,0.1918,,True,True,False,1,0,0,0,0,60.88,0.338,0.338,0.338,0.338,0.000763,0.000763,0.000763,0.000763,4.2278,-0.08,0.08,0.0,0.0,0.0,0.0644,0.0644,0.0644,0.0644,1.0,0.6423402873154715,1.0,-0.30327729879461174,0.49952829665014004,0.969182774675102,asia,triggered,1,0.2129,0.2129,0.2129,0.1679,0.2129,-0.2129,-0.2129,-0.2129,-0.1679,-0.2129,36066,36066,36066,15693,36066,55547.01,55547.01,55547.01,24260.44,55547.01,11.066666666666666,0.15550686882559614,1.4066137144632915,68700.25,False,2026-03-03T00:19:49+00:00,0,,GOOD,68969.95,BTC-USDT-SWAP-SHORT-1772496525000-2,68807.25,68888.6,0.23617840978042387
first,failed_triggered,False,False,,0.6259871348300221,,0.4999121115321378,,0.0,0.5690792134818382,0.0,True,0.4999121115321378,0.5690792134818382,,2026-03-03T00:16:34+00:00,3.066666666666667,3.066666666666667,51.0,184.0,0.5004788038409564,1.0,13.866666666666667,2026-03-03T00:19:38+00:00,wrong_direction,2026-03-03,LONG,-0.1286,0.3361,0.105,,0.1051,False,True,True,1,0,0,0,0,,0.4416,0.4416,0.4416,0.4416,0.000706,0.000734,0.000734,0.000734,4.2278,-0.2968,-0.2968,2.0,0.0,0.0,-0.2615,-0.0956,-0.0956,-0.0956,0.0,0.6225286426069438,1.0,0.25133741959932854,0.5007529712459661,1.0,asia,triggered,1,-0.0046,0.0743,0.0743,-0.1319,0.0743,-0.0046,0.0743,0.0743,-0.1319,0.0743,47099,62722,62722,18216,62722,64688.97,91887.84,91887.84,28048.25,91887.84,16.933333333333334,0.06693095191410194,1.8486921026901442,68904.85,False,2026-03-03T00:33:30+00:00,0,,BAD,68858.76217500001,BTC-USDT-SWAP-LONG-1772496994000-4,68669.95,68764.3560875,0.27457855456358443
first,invalidated_or_expired,False,False,,0.6244206188948243,0.5008068704562563,,0.5676551080862038,,0.5676551080862038,0.0,True,0.5008068704562563,,0.0,2026-03-03T00:14:25+00:00,14.0,14.0,3.0,840.0,0.5003757973143605,1.0,,2026-03-03T00:28:25+00:00,covered_watch_early,2026-03-03,SHORT,-0.1476,0.4157,0.113,0.4139,,,,,1,0,0,0,0,44.22,0.3574,0.5292,0.5292,0.5292,0.000646,0.000689,0.000689,0.000689,4.2278,0.1537,-0.1537,1.0,0.0,0.0,-0.123,-0.158,-0.158,-0.158,2.0,0.6490371469692718,1.0,-0.17027028847549336,0.5014600825618136,,asia,confirmed,1,-0.1126,0.0412,0.0412,0.1801,0.0412,0.1126,-0.0412,-0.0412,-0.1801,-0.0412,46356,86845,86845,11433,86845,57849.49,117901.25,117901.25,11374.01,117901.25,,,,,False,,0,,GOOD,68852.05,BTC-USDT-SWAP-SHORT-1772496865000-3,68625.55,68738.8,0.32950822533998264
first,failed_triggered,False,False,,0.6867275193616325,,0.5012177820890527,,0.0,0.6242977448742113,0.0,True,0.5012177820890527,0.6242977448742113,,2026-03-03T00:53:39+00:00,3.0,3.0,86.0,180.0,0.5008850532500599,1.0,16.4,2026-03-03T00:56:39+00:00,wrong_direction,2026-03-03,LONG,0.0561,0.3193,0.4378,,0.3774,True,True,False,1,0,0,0,0,,0.3679,0.7604,0.6979,0.7604,0.000557,0.000695,0.000694,0.000695,4.2278,-0.2354,-0.2354,3.0,0.0,0.0,-0.2944,0.1676,0.3505,0.1676,1.0,0.6017784441326437,1.0,0.09314033859533269,0.5000886262666604,0.9779885354796832,asia,triggered,1,-0.0901,0.0766,0.1202,-0.0941,0.0766,-0.0901,0.0766,0.1202,-0.0941,0.0766,36096,170222,87048,9272,170222,63850.76,249355.71,136109.28,12165.69,249355.71,19.4,0.2874116075011045,1.4380525789644725,69169.55,False,2026-03-03T01:13:03+00:00,0,5.6382,BAD,68971.318425,BTC-USDT-SWAP-LONG-1772499219000-6,68888.05,68929.6842125,0.12080198241340816
first,duplicate_reached_move,False,True,2,0.6229146040425344,0.5008062194708447,,0.6175279668829742,,0.6175279668829742,0.0018097555961262542,True,0.5008062194708447,,0.0018097555961262542,2026-03-03T00:44:36+00:00,13.066666666666666,13.066666666666666,72.0,784.0,0.5004587004235986,1.0,62.86666666666667,2026-03-03T00:57:40+00:00,covered_watch_early,2026-03-03,SHORT,0.0155,0.3593,0.3981,0.358,,False,False,False,1,0,0,0,0,14.97,0.3679,0.7604,0.6979,0.7604,0.00054,0.00069,0.000687,0.00069,4.2278,-0.0071,0.0071,2.0,0.0,0.0,-0.3285,0.1276,0.2521,0.1276,3.0,0.6050453684315469,1.0,-0.24649223000193177,0.5011187749352075,0.9663705212422564,asia,triggered,1,-0.1215,0.0765,0.1067,0.1001,0.0765,0.1215,-0.0765,-0.1067,-0.1001,-0.0765,33857,171094,85770,7371,171094,57276.93,249915.22,132946.89,8825.52,249915.22,75.93333333333334,0.33785721285947723,1.4007735155431094,68642.55,False,2026-03-03T02:00:32+00:00,0,4.8968,GOOD,69128.55,BTC-USDT-SWAP-SHORT-1772498676000-5,68875.25,69001.9,0.3670913409630792
first,invalidated_or_expired,False,False,,0.733450669195773,,0.5001361871666306,,0.0,0.6667733356325208,0.0,True,0.5001361871666306,0.6667733356325208,,2026-03-03T01:05:03+00:00,16.2,16.2,6.0,972.0,0.499782219284783,1.0,,2026-03-03T01:21:15+00:00,wrong_direction,2026-03-03,LONG,0.1145,0.3656,0.5552,,0.2278,,,,1,0,1,0,0,,0.5942,0.9259,0.5942,0.9259,0.000815,0.000716,0.000724,0.000712,4.2278,-0.1361,-0.1361,2.0,0.0,1.73,-0.117,0.2702,0.0826,0.4156,1.0,0.6086596312194468,1.0,0.1957977761086569,0.5019623849898822,,asia,confirmed,1,-0.0257,0.0557,-0.005,-0.1067,0.0514,-0.0257,0.0557,-0.005,-0.1067,0.0514,52443,250954,90887,20911,183254,73237.87,355043.64,118523.03,29977.72,259000.56,,,,,False,,1,3.0965,BAD,69209.65,BTC-USDT-SWAP-LONG-1772499903000-7,68838.15,69023.9,0.5382193703919947
first,duplicate_reached_move,False,True,2,0.651039950847282,0.4993805933707934,,0.5918545007702563,,0.5918545007702563,0.0,True,0.4993805933707934,,0.0,2026-03-03T02:14:57+00:00,18.816666666666666,18.816666666666666,66.0,1129.0,0.5007647631379862,1.0,126.71666666666667,2026-03-03T02:33:46+00:00,covered_mid,2026-03-03,SHORT,-0.5973,1.2295,0.3026,0.3868,,False,False,False,1,1,0,0,0,-81.13,0.4563,1.5368,0.693,1.2114,0.000924,0.000781,0.000871,0.000868,4.2278,0.2296,-0.2296,0.0,16.25,0.0,-0.0977,-0.5553,-0.0981,-0.7378,0.0,0.6787753278445756,1.0,-0.2367998794402365,0.5006729198478592,1.0,asia,triggered,1,-0.012,-0.0025,0.0263,0.2341,-0.0533,0.012,0.0025,-0.0263,-0.2341,0.0533,75787,539466,136837,17191,247464,182638.56,833922.53,261264.57,24754.87,425605.98,145.53333333333333,0.060115318776140084,1.7972495814433085,68161.25,False,2026-03-03T04:40:29+00:00,2,3.1893,MID,68611.55,BTC-USDT-SWAP-SHORT-1772504097000-10,68202.25,68406.9,0.5983314548678612
first,duplicate_reached_move,False,True,2,0.7161164304863918,0.5009123135632066,,0.6510149368058107,,0.6510149368058107,0.0,True,0.5009123135632066,,0.0,2026-03-03T02:13:25+00:00,20.35,20.35,120.0,1221.0,0.5007647631379862,1.0,127.5,2026-03-03T02:33:46+00:00,covered_mid,2026-03-03,SHORT,-0.5973,1.2295,0.3026,0.3868,,True,False,False,1,1,0,0,0,-81.13,0.4563,1.5368,0.693,1.2114,0.000924,0.000781,0.000871,0.000868,4.2278,0.2296,-0.2296,0.0,16.25,0.0,-0.0977,-0.5553,-0.0981,-0.7378,0.0,0.6787753278445756,1.0,-0.1844055456069317,0.5006729198478592,1.0,asia,triggered,1,-0.012,-0.0025,0.0263,0.2341,-0.0533,0.012,0.0025,-0.0263,-0.2341,0.0533,75787,539466,136837,17191,247464,182638.56,833922.53,261264.57,24754.87,425605.98,147.85,0.057182864201694224,1.5240498606075685,68163.25,False,2026-03-03T04:41:16+00:00,2,3.1893,MID,68654.360025,BTC-USDT-SWAP-SHORT-1772504005000-9,68202.25,68428.3050125,0.6607061579523466
