venue,date,dir,regime,status,reasons,confluence,hypo_entry,outcome,true_mfe
OKX_MARCH,2026-03-31,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,67921.5,TIMEOUT,0.679
OKX_MARCH,2026-03-31,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,67950.8,TIMEOUT,0.636
OKX_MARCH,2026-03-31,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,68087.9,TIMEOUT,0.433
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,0,77457.4,WIN,2.785
OKX_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short,2,77483.5,LOSS,0.494
OKX_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,77657.3,LOSS,0.27
OKX_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,0,77625.9,LOSS,0.31
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,2,77745.6,WIN,3.3
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,2,77786.9,WIN,3.351
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,2,77616.9,WIN,3.14
OKX_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,77747.1,LOSS,0.154
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,0,77410.7,WIN,2.882
OKX_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,77219.9,LOSS,0.427
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,1,77290.0,WIN,3.998
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,0,77252.2,WIN,3.951
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,0,77181.3,WIN,3.863
OKX_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,77350.1,LOSS,0.258
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,2,77043.5,WIN,3.691
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,2,76780.1,WIN,3.36
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,2,76780.1,WIN,3.36
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,0,76805.9,WIN,3.393
OKX_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short,0,76764.9,LOSS,0.425
OKX_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,76861.8,LOSS,0.299
OKX_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,0,76765.0,WIN,3.341
OKX_MAY,2026-05-23,SHORT,TREND_DOWN,REJECT,buyer_absorption,1,75507.3,LOSS,1.731
OKX_MAY,2026-05-23,SHORT,TREND_DOWN,REJECT,buyer_absorption,1,75507.3,LOSS,1.731
OKX_MAY,2026-05-23,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down,3,75390.1,LOSS,1.579
OKX_MAY,2026-05-23,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m,2,75612.9,LOSS,1.869
OKX_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,3,75620.1,LOSS,2.326
OKX_MAY,2026-05-23,SHORT,TREND_DOWN,REJECT,buyer_absorption,1,75340.6,LOSS,1.514
OKX_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,1,75393.6,LOSS,2.633
OKX_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,1,75443.6,LOSS,2.565
OKX_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short,3,75365.3,LOSS,2.672
OKX_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,2,74667.3,WIN,3.631
OKX_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,2,74738.4,WIN,3.733
OKX_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,1,74764.3,WIN,3.697
OKX_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,0,74944.6,WIN,3.448
OKX_MAY,2026-05-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,75199.1,WIN,3.098
OKX_MAY,2026-05-23,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down,3,74511.0,LOSS,0.282
OKX_MAY,2026-05-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,75434.0,WIN,2.777
OKX_MAY,2026-05-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,75588.2,WIN,2.567
OKX_MAY,2026-05-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,0,75585.7,WIN,2.57
OKX_MAY,2026-05-24,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,76621.9,TIMEOUT,1.183
OKX_MAY,2026-05-24,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,76750.1,TIMEOUT,1.014
OKX_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,76854.9,TIMEOUT,1.047
OKX_MAY,2026-05-24,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,76830.4,TIMEOUT,0.909
OKX_MAY,2026-05-24,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,76874.5,TIMEOUT,0.851
OKX_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down,2,76650.0,TIMEOUT,0.783
OKX_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,2,76724.0,TIMEOUT,0.878
OKX_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,76780.0,TIMEOUT,0.951
OKX_MAY,2026-05-24,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,76974.4,TIMEOUT,0.884
OKX_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,76840.3,TIMEOUT,1.028
OKX_MAY,2026-05-24,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,77264.0,TIMEOUT,1.571
OKX_MAY,2026-05-24,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m,2,77141.0,TIMEOUT,1.414
OKX_MAY,2026-05-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,77259.0,LOSS,0.614
OKX_MAY,2026-05-24,SHORT,TREND_UP,REJECT,not_trend_down,3,76919.9,TIMEOUT,1.131
OKX_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down,2,76876.6,TIMEOUT,1.075
OKX_MAY,2026-05-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,77138.2,TIMEOUT,0.771
OKX_MAY,2026-05-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,77134.9,TIMEOUT,0.775
OKX_MAY,2026-05-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;buyer_absorption,1,77041.9,TIMEOUT,0.897
OKX_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down,2,76714.6,TIMEOUT,0.866
OKX_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down,3,76444.6,LOSS,0.516
OKX_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down,2,76466.4,LOSS,0.544
OKX_MAY,2026-05-24,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m,2,77150.0,TIMEOUT,1.426
OKX_MAY,2026-05-24,LONG,RANGE,REJECT,not_trend_down;not_short,2,76472.1,TIMEOUT,1.649
OKX_MAY,2026-05-24,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,76449.8,TIMEOUT,1.678
OKX_MAY,2026-05-24,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,76438.1,TIMEOUT,1.882
OKX_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,77114.9,TIMEOUT,0.349
OKX_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,77193.6,TIMEOUT,0.861
OKX_MAY,2026-05-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,77119.9,TIMEOUT,0.981
OKX_MAY,2026-05-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,77142.4,TIMEOUT,0.952
OKX_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,0,77004.4,TIMEOUT,0.746
OKX_MAY,2026-05-25,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,77106.8,TIMEOUT,0.998
OKX_MAY,2026-05-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,77567.9,TIMEOUT,0.398
OKX_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,77554.4,TIMEOUT,1.45
OKX_MAY,2026-05-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,0,77555.7,TIMEOUT,0.414
OKX_MAY,2026-05-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,77520.8,TIMEOUT,0.704
OKX_MAY,2026-05-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,77666.2,LOSS,0.516
OKX_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down,2,77080.0,TIMEOUT,0.715
OKX_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,77700.1,TIMEOUT,1.635
OKX_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,77545.6,TIMEOUT,1.439
OKX_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,2,77224.0,WIN,2.069
OKX_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down,3,77064.9,TIMEOUT,1.867
OKX_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down,3,76605.5,LOSS,1.279
OKX_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down,1,76661.2,LOSS,1.35
OKX_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,76775.1,TIMEOUT,1.682
OKX_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,76882.3,LOSS,1.541
OKX_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,3,76881.2,LOSS,2.099
OKX_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,77470.0,LOSS,0.77
OKX_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,3,77186.8,WIN,2.486
OKX_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,77452.2,LOSS,0.793
OKX_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,3,77395.3,WIN,2.749
OKX_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,76978.9,WIN,2.223
OKX_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,77698.2,LOSS,0.474
OKX_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short,2,76986.1,LOSS,0.005
OKX_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,76412.6,WIN,2.228
OKX_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down,1,76346.8,WIN,2.144
OKX_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down,1,76390.4,WIN,2.2
OKX_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,75893.7,LOSS,0.347
OKX_MAY,2026-05-27,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,76038.1,WIN,2.404
OKX_MAY,2026-05-27,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,75949.7,WIN,2.291
OKX_MAY,2026-05-27,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,3,75864.2,WIN,2.18
OKX_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,75823.5,LOSS,0.44
OKX_MAY,2026-05-27,SHORT,RANGE,REJECT,not_trend_down,2,75830.5,WIN,2.26
OKX_MAY,2026-05-27,SHORT,RANGE,REJECT,not_trend_down,1,75779.9,WIN,2.195
OKX_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short,1,75742.6,LOSS,0.547
OKX_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,76038.1,LOSS,0.157
OKX_MAY,2026-05-27,SHORT,RANGE,REJECT,not_trend_down,3,75618.5,WIN,3.421
OKX_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,75660.8,LOSS,0.656
OKX_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short,2,75597.9,LOSS,0.74
OKX_MAY,2026-05-27,SHORT,RANGE,REJECT,not_trend_down,3,75282.0,WIN,3.459
OKX_MAY,2026-05-27,SHORT,RANGE,REJECT,not_trend_down,3,75327.2,WIN,3.517
OKX_MAY,2026-05-27,SHORT,RANGE,REJECT,not_trend_down,3,75559.0,WIN,3.813
OKX_MAY,2026-05-27,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,75792.1,WIN,4.109
OKX_MAY,2026-05-27,SHORT,RANGE,REJECT,not_trend_down,3,75346.6,WIN,3.542
OKX_MAY,2026-05-27,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down,3,74843.8,WIN,2.894
OKX_MAY,2026-05-27,SHORT,TREND_DOWN,REJECT,buyer_absorption,3,74843.8,WIN,2.894
OKX_MAY,2026-05-27,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,1,74866.7,LOSS,0.811
OKX_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,75236.4,LOSS,0.316
OKX_MAY,2026-05-27,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,1,74895.5,LOSS,0.772
OKX_MAY,2026-05-27,SHORT,TREND_DOWN,CANDIDATE,taker_sell;microprice_down,2,74843.8,WIN,2.894
OKX_MAY,2026-05-28,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,0,74501.5,WIN,2.614
OKX_MAY,2026-05-28,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,2,74511.0,WIN,2.626
OKX_MAY,2026-05-28,SHORT,RANGE,REJECT,not_trend_down,2,74294.6,WIN,2.343
OKX_MAY,2026-05-28,SHORT,RANGE,REJECT,not_trend_down,1,74297.0,WIN,2.346
OKX_MAY,2026-05-28,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,74170.0,LOSS,0.243
OKX_MAY,2026-05-28,SHORT,RANGE,REJECT,not_trend_down,2,74229.9,WIN,2.258
OKX_MAY,2026-05-28,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,74440.0,LOSS,0.161
OKX_MAY,2026-05-28,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,74441.3,LOSS,0.159
OKX_MAY,2026-05-28,LONG,RANGE,REJECT,not_trend_down;not_short,2,74323.4,LOSS,0.059
OKX_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short,1,73394.0,TIMEOUT,0.722
OKX_MAY,2026-05-28,SHORT,TREND_DOWN,REJECT,buyer_absorption,2,72998.1,TIMEOUT,0.608
OKX_MAY,2026-05-28,SHORT,TREND_DOWN,REJECT,buyer_absorption,1,73149.4,TIMEOUT,0.814
OKX_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,0,72817.9,TIMEOUT,1.519
OKX_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short,2,72976.0,TIMEOUT,1.299
OKX_MAY,2026-05-28,SHORT,TREND_DOWN,REJECT,weak_confluence(0/4),0,72903.0,TIMEOUT,0.479
OKX_MAY,2026-05-28,SHORT,TREND_DOWN,REJECT,buyer_absorption,2,72888.7,TIMEOUT,0.459
OKX_MAY,2026-05-28,SHORT,TREND_DOWN,CANDIDATE,taker_sell;microprice_down,2,73080.2,TIMEOUT,0.72
OKX_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,2,73494.5,TIMEOUT,0.584
OKX_MAY,2026-05-28,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down,3,73331.7,TIMEOUT,1.061
OKX_MAY,2026-05-28,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m;buyer_absorption,1,73413.3,TIMEOUT,1.17
OKX_MAY,2026-05-28,SHORT,TREND_DOWN,REJECT,weak_confluence(1/4),1,73287.7,TIMEOUT,1.001
OKX_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,1,73363.6,TIMEOUT,0.764
OKX_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,73243.0,TIMEOUT,0.93
OKX_MAY,2026-05-28,SHORT,TREND_DOWN,CANDIDATE,taker_sell;microprice_down,2,72807.7,LOSS,0.348
OKX_MAY,2026-05-28,SHORT,TREND_DOWN,REJECT,weak_confluence(1/4),1,72810.1,LOSS,0.352
OKX_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,2,73260.5,TIMEOUT,0.906
OKX_MAY,2026-05-28,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down,3,72862.6,TIMEOUT,0.584
OKX_MAY,2026-05-29,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,2,73777.9,TIMEOUT,1.818
OKX_MAY,2026-05-29,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,0,73561.3,TIMEOUT,1.529
OKX_MAY,2026-05-29,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,73710.9,TIMEOUT,1.728
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,73822.9,LOSS,0.645
OKX_MAY,2026-05-29,SHORT,RANGE,REJECT,not_trend_down,2,73386.5,TIMEOUT,1.294
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short,3,73571.2,LOSS,0.989
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short,3,73408.7,TIMEOUT,1.213
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,73432.3,TIMEOUT,1.18
OKX_MAY,2026-05-29,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,73399.7,TIMEOUT,1.312
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,73371.0,TIMEOUT,1.265
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,73803.7,LOSS,0.671
OKX_MAY,2026-05-29,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,73350.0,TIMEOUT,1.245
OKX_MAY,2026-05-29,SHORT,RANGE,REJECT,not_trend_down,2,73235.2,TIMEOUT,1.09
OKX_MAY,2026-05-29,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,0,73275.7,TIMEOUT,1.145
OKX_MAY,2026-05-29,SHORT,RANGE,REJECT,not_trend_down,2,73091.5,LOSS,0.896
OKX_MAY,2026-05-29,SHORT,RANGE,REJECT,not_trend_down,2,73004.2,LOSS,0.777
OKX_MAY,2026-05-29,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,73108.4,LOSS,0.918
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short,2,73157.3,TIMEOUT,1.561
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,73654.4,TIMEOUT,0.875
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,72657.2,WIN,2.26
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,73780.9,TIMEOUT,0.702
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,73780.9,TIMEOUT,0.702
OKX_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,73780.9,TIMEOUT,0.702
OKX_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,73462.7,TIMEOUT,0.826
OKX_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,73538.4,TIMEOUT,0.722
OKX_MAY,2026-05-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,1,73732.0,TIMEOUT,0.782
OKX_MAY,2026-05-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,3,73624.4,TIMEOUT,0.637
OKX_MAY,2026-05-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,73590.2,TIMEOUT,0.591
OKX_MAY,2026-05-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,73473.5,TIMEOUT,0.433
OKX_MAY,2026-05-30,SHORT,RANGE,REJECT,not_trend_down,2,73387.7,TIMEOUT,0.317
OKX_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,73670.8,TIMEOUT,0.541
OKX_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,73618.0,TIMEOUT,0.613
OKX_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,73332.9,TIMEOUT,1.004
OKX_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short,3,73350.1,TIMEOUT,0.981
OKX_MAY,2026-05-30,SHORT,RANGE,REJECT,not_trend_down,2,73228.1,TIMEOUT,0.006
OKX_MAY,2026-05-30,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,0,73333.1,TIMEOUT,0.036
OKX_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,73617.5,TIMEOUT,0.614
OKX_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,0,73648.1,TIMEOUT,0.572
OKX_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,73933.0,TIMEOUT,0.184
OKX_MAY,2026-05-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,73985.4,TIMEOUT,0.265
OKX_MAY,2026-05-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,3,73888.0,TIMEOUT,0.134
OKX_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,74009.6,TIMEOUT,0.0
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,77606.7,TIMEOUT,0.739
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,77683.1,TIMEOUT,0.64
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,77946.4,LOSS,0.3
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,1,77694.6,TIMEOUT,1.284
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,0,77825.0,TIMEOUT,0.456
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,77949.9,LOSS,0.295
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down,2,77747.4,TIMEOUT,1.351
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,77584.6,TIMEOUT,0.767
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down,1,77566.9,TIMEOUT,1.122
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,3,77615.6,TIMEOUT,1.184
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,78012.7,TIMEOUT,1.687
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,77834.0,TIMEOUT,1.461
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,77834.0,TIMEOUT,1.461
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down,3,77346.1,TIMEOUT,0.84
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,77217.4,TIMEOUT,1.096
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,77188.0,TIMEOUT,1.135
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,0,77201.3,TIMEOUT,1.117
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,77117.5,TIMEOUT,1.227
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down,3,76935.7,TIMEOUT,0.305
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down,1,77105.2,TIMEOUT,0.468
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down,2,77346.1,TIMEOUT,0.84
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short,3,77118.4,TIMEOUT,1.226
