zone_id,date,direction,confirmed_iso,tz_entry_ref_price,tz_session_high,tz_session_low,tz_nearest_obstacle_pct,tz_nearest_obstacle_type,tz_room_to_run_pct,tz_n_obstacles_within_2pct,tz_target_price,tz_target_type,tz_target_distance_pct,tz_has_target_ge_2pct,tz_void_thin_path_score,tz_opposing_wall_risk,tz_max_wall_on_path,tz_n_swing_levels,tz_n_volume_nodes,watch_label,coverage_class,setup_type
BTC-USDT-SWAP-LONG-1773909084000-21,2026-03-19,LONG,2026-03-19T08:35:08+00:00,70028.3,71582.9,69438.0,0.1024,hvn,0.1024,14,71582.9,session_high,2.22,1,0.0985,60.0,736.81,7,10,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773910814000-23,2026-03-19,LONG,2026-03-19T09:18:04+00:00,69997.5,71582.9,69438.0,0.075,hvn,0.075,10,71582.9,session_high,2.2649,1,0.0983,63.0,629.07,3,10,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773907866000-20,2026-03-19,LONG,2026-03-19T08:17:41+00:00,70142.0,71582.9,69438.0,0.0827,hvn,0.0827,13,71582.9,session_high,2.0543,1,0.099,65.0,428.02,7,10,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773907331000-19,2026-03-19,LONG,2026-03-19T08:11:06+00:00,70112.6,71582.9,69438.0,0.1247,hvn,0.1247,16,71582.9,session_high,2.0971,1,0.1,56.0,250.9,9,10,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773913788000-26,2026-03-19,LONG,2026-03-19T10:06:12+00:00,70415.1,71582.9,69438.0,0.4046,hvn,0.4046,6,,blocked,0.4046,0,0.1003,62.0,598.16,5,10,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773918340000-27,2026-03-19,SHORT,2026-03-19T11:09:52+00:00,70104.4,71582.9,69438.0,0.0776,hvn,0.0776,5,,blocked,0.0776,0,0.0978,70.0,399.67,10,10,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773913555000-25,2026-03-19,SHORT,2026-03-19T09:53:33+00:00,70423.7,71582.9,69438.0,0.1757,hvn,0.1757,12,,blocked,0.1757,0,0.0977,61.0,1305.42,9,10,BAD,covered_late,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1773912406000-24,2026-03-19,SHORT,2026-03-19T09:30:11+00:00,70259.0,71582.9,69438.0,0.084,hvn,0.084,10,,blocked,0.084,0,0.0982,68.0,683.54,8,10,MID,covered_mid,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773922559000-28,2026-03-19,SHORT,2026-03-19T12:20:10+00:00,69678.6,71582.9,69438.0,0.3453,session_low,0.3453,1,,blocked,0.3453,0,0.0954,87.0,1524.72,6,7,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773926911000-30,2026-03-19,LONG,2026-03-19T13:40:10+00:00,69349.4,71582.9,69036.1,0.4335,hvn,0.4335,12,71582.9,session_high,3.2206,1,0.096,78.0,750.92,3,9,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773925165000-29,2026-03-19,SHORT,2026-03-19T13:06:08+00:00,69300.1,71582.9,69056.8,0.3511,session_low,0.3511,1,,blocked,0.3511,0,0.1027,45.0,360.8,8,9,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773931024000-32,2026-03-19,SHORT,2026-03-19T14:46:45+00:00,69275.0,71582.9,69036.1,0.3449,session_low,0.3449,1,,blocked,0.3449,0,0.0955,83.0,1222.72,1,8,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773931043000-33,2026-03-19,SHORT,2026-03-19T14:46:45+00:00,69275.0,71582.9,69036.1,0.3449,session_low,0.3449,1,,blocked,0.3449,0,0.0955,83.0,1222.72,1,8,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773932261000-35,2026-03-19,LONG,2026-03-19T15:00:41+00:00,69464.0,71582.9,69036.1,0.2678,hvn,0.2678,10,71582.9,session_high,3.0504,1,0.1004,57.0,684.87,5,7,BAD,wrong_direction,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1773933216000-36,2026-03-19,LONG,2026-03-19T15:16:36+00:00,69682.1,71582.9,69036.1,0.3127,hvn,0.3127,6,71582.9,session_high,2.7278,1,0.098,70.0,841.18,4,7,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773929685000-31,2026-03-19,SHORT,2026-03-19T14:20:57+00:00,69431.9,71582.9,69036.1,0.5701,session_low,0.5701,1,,blocked,0.5701,0,0.1007,56.0,172.02,2,9,BAD,covered_late,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1773932209000-34,2026-03-19,LONG,2026-03-19T14:59:49+00:00,69486.7,71582.9,69036.1,0.235,hvn,0.235,15,71582.9,session_high,3.0167,1,0.0984,68.0,632.6,10,7,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773933416000-37,2026-03-19,LONG,2026-03-19T15:39:45+00:00,69215.6,71582.9,69036.1,0.1219,hvn,0.1219,11,71582.9,session_high,3.4202,1,0.0958,99.0,743.97,6,7,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773940442000-39,2026-03-19,SHORT,2026-03-19T17:17:16+00:00,69191.5,71582.9,68755.0,0.1322,hvn,0.1322,2,,blocked,0.1322,0,0.0948,80.0,635.73,6,8,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773938165000-38,2026-03-19,SHORT,2026-03-19T16:39:06+00:00,69365.2,71582.9,68755.0,0.094,hvn,0.094,5,,blocked,0.094,0,0.0958,83.0,634.16,2,8,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773943584000-43,2026-03-19,LONG,2026-03-19T18:12:50+00:00,69822.0,71582.9,68755.0,0.4612,swing_low,0.4612,1,71582.9,session_high,2.522,1,0.0984,58.0,1138.56,2,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773944006000-44,2026-03-19,LONG,2026-03-19T18:23:36+00:00,69759.9,71582.9,68755.0,2.6132,session_high,2.6132,0,71582.9,session_high,2.6132,1,0.0973,72.0,630.74,3,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773941032000-40,2026-03-19,LONG,2026-03-19T17:40:08+00:00,69542.1,71582.9,68755.0,0.0833,hvn,0.0833,5,71582.9,session_high,2.9346,1,0.1011,57.0,301.19,5,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773943299000-42,2026-03-19,SHORT,2026-03-19T18:11:28+00:00,69775.0,71582.9,68755.0,0.1791,hvn,0.1791,12,,blocked,0.1791,0,0.0973,67.0,819.21,4,8,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773943061000-41,2026-03-19,SHORT,2026-03-19T18:01:39+00:00,69766.7,71582.9,68755.0,0.1673,hvn,0.1673,11,,blocked,0.1673,0,0.0996,70.0,287.86,4,8,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1773950934000-47,2026-03-19,LONG,2026-03-19T20:28:02+00:00,70365.0,71582.9,68755.0,0.1312,swing_high,0.1312,2,,blocked,0.1312,0,0.0955,82.0,994.45,1,9,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773954597000-48,2026-03-19,LONG,2026-03-19T21:25:12+00:00,70549.9,71582.9,68755.0,1.4642,session_high,1.4642,1,,blocked,1.4642,0,0.1015,46.0,847.91,7,9,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773947883000-46,2026-03-19,LONG,2026-03-19T19:23:19+00:00,70499.9,71582.9,68755.0,1.5362,session_high,1.5362,1,,blocked,1.5362,0,0.0934,61.0,3638.16,3,9,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773960400000-49,2026-03-19,SHORT,2026-03-19T22:55:51+00:00,70086.5,71582.9,68755.0,0.2266,swing_high,0.2266,9,,blocked,0.2266,0,0.0996,63.0,641.4,4,9,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773947762000-45,2026-03-19,SHORT,2026-03-19T19:36:11+00:00,70169.7,71582.9,68755.0,0.5187,swing_high,0.5187,12,68755.0,session_low,2.0161,1,0.0952,88.0,626.94,3,9,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773964059000-50,2026-03-19,SHORT,2026-03-19T23:50:39+00:00,69801.4,71582.9,68755.0,0.4318,hvn,0.4318,5,,blocked,0.4318,0,0.0998,55.0,730.85,8,8,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773965776000-2,2026-03-20,LONG,2026-03-20T00:35:09+00:00,70067.3,70140.0,69800.0,0.1038,session_high,0.1038,9,,blocked,0.1038,0,0.0983,61.0,315.89,4,8,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1773967549000-4,2026-03-20,LONG,2026-03-20T00:51:20+00:00,70232.6,70262.7,69800.0,0.1333,swing_low,0.1333,7,,blocked,0.1333,0,0.1016,53.0,342.73,4,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773967888000-5,2026-03-20,LONG,2026-03-20T00:57:41+00:00,70215.1,70277.0,69800.0,0.0882,session_high,0.0882,7,,blocked,0.0882,0,0.0988,68.0,992.45,3,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773964831000-1,2026-03-20,SHORT,2026-03-20T00:21:21+00:00,70044.7,70140.0,69800.0,0.3493,session_low,0.3493,6,,blocked,0.3493,0,0.0988,63.0,627.57,4,8,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1773970205000-7,2026-03-20,LONG,2026-03-20T01:38:44+00:00,70477.9,70480.0,69800.0,0.2272,swing_high,0.2272,1,,blocked,0.2272,0,0.0965,43.0,2319.94,4,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773970724000-8,2026-03-20,LONG,2026-03-20T01:47:00+00:00,70516.5,70554.9,69800.0,0.0545,session_high,0.0545,1,,blocked,0.0545,0,0.0982,68.0,499.45,8,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773968838000-6,2026-03-20,SHORT,2026-03-20T01:11:05+00:00,70340.9,70396.5,69800.0,0.085,swing_low,0.085,9,,blocked,0.085,0,0.0999,56.0,278.2,7,8,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773966081000-3,2026-03-20,SHORT,2026-03-20T00:44:27+00:00,70169.5,70228.1,69800.0,0.099,hvn,0.099,8,,blocked,0.099,0,0.0997,61.0,238.4,9,8,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1773973332000-9,2026-03-20,SHORT,2026-03-20T02:39:12+00:00,70090.1,70554.9,69800.0,0.0572,swing_high,0.0572,3,,blocked,0.0572,0,0.0977,69.0,630.21,5,6,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773978036000-13,2026-03-20,LONG,2026-03-20T03:43:36+00:00,70595.4,70778.8,69800.0,0.0847,swing_high,0.0847,2,,blocked,0.0847,0,0.0966,79.0,623.53,8,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773978485000-14,2026-03-20,LONG,2026-03-20T04:00:04+00:00,70694.2,70778.8,69800.0,0.1197,session_high,0.1197,1,,blocked,0.1197,0,0.0993,60.0,726.13,6,6,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-SHORT-1773976730000-10,2026-03-20,SHORT,2026-03-20T03:27:53+00:00,70479.6,70554.9,69800.0,0.0772,swing_high,0.0772,10,,blocked,0.0772,0,0.0968,74.0,521.87,6,5,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773980106000-16,2026-03-20,SHORT,2026-03-20T04:31:02+00:00,70819.0,70930.0,69800.0,0.168,hvn,0.168,12,,blocked,0.168,0,0.1018,52.0,317.79,5,6,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773980008000-15,2026-03-20,LONG,2026-03-20T04:20:12+00:00,70836.4,70930.0,69800.0,0.1321,session_high,0.1321,1,,blocked,0.1321,0,0.1008,58.0,399.38,8,6,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773977273000-11,2026-03-20,SHORT,2026-03-20T03:35:03+00:00,70678.6,70778.8,69800.0,0.2527,hvn,0.2527,14,,blocked,0.2527,0,0.0993,58.0,464.28,8,6,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1773988237000-17,2026-03-20,LONG,2026-03-20T06:37:54+00:00,70419.9,70930.0,69800.0,0.0899,swing_high,0.0899,9,,blocked,0.0899,0,0.0966,63.0,812.01,7,6,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773990723000-18,2026-03-20,SHORT,2026-03-20T07:15:26+00:00,70293.3,70930.0,69800.0,0.2325,swing_high,0.2325,2,,blocked,0.2325,0,0.0966,73.0,470.53,6,6,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773993061000-19,2026-03-20,LONG,2026-03-20T07:54:01+00:00,70863.8,70930.0,69800.0,0.0934,session_high,0.0934,1,,blocked,0.0934,0,0.0975,58.0,1008.66,8,6,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773977703000-12,2026-03-20,SHORT,2026-03-20T03:55:39+00:00,70688.1,70778.8,69800.0,0.2661,hvn,0.2661,12,,blocked,0.2661,0,0.098,69.0,292.08,5,6,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773995341000-21,2026-03-20,SHORT,2026-03-20T09:09:15+00:00,70890.0,71343.7,69800.0,0.127,hvn,0.127,17,,blocked,0.127,0,0.0974,77.0,493.98,9,7,MID,covered_mid,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773994722000-20,2026-03-20,LONG,2026-03-20T08:35:01+00:00,71165.4,71343.7,69800.0,0.1436,swing_high,0.1436,2,,blocked,0.1436,0,0.0954,74.0,1614.2,8,7,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774008086000-23,2026-03-20,SHORT,2026-03-20T12:12:14+00:00,70596.6,71343.7,69800.0,0.066,hvn,0.066,7,,blocked,0.066,0,0.0997,54.0,277.89,5,6,MID,covered_mid,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774010892000-24,2026-03-20,SHORT,2026-03-20T12:51:19+00:00,70269.0,71343.7,69800.0,0.6674,session_low,0.6674,1,,blocked,0.6674,0,0.0957,66.0,1501.06,6,6,MID,covered_mid,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773997017000-22,2026-03-20,LONG,2026-03-20T09:30:53+00:00,70491.6,71343.7,69800.0,0.0828,hvn,0.0828,10,,blocked,0.0828,0,0.0982,69.0,670.34,8,7,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774014989000-25,2026-03-20,SHORT,2026-03-20T14:10:15+00:00,69960.8,71343.7,69613.7,0.4961,session_low,0.4961,1,,blocked,0.4961,0,0.0943,82.0,743.52,5,8,BAD,covered_late,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774019927000-27,2026-03-20,SHORT,2026-03-20T15:21:47+00:00,69586.2,71343.7,69453.8,0.1903,session_low,0.1903,1,,blocked,0.1903,0,0.0979,63.0,430.62,5,9,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774019946000-28,2026-03-20,SHORT,2026-03-20T15:22:06+00:00,69583.4,71343.7,69453.8,0.1863,session_low,0.1863,1,,blocked,0.1863,0,0.0979,70.0,678.24,4,9,BAD,covered_late,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774031763000-30,2026-03-20,SHORT,2026-03-20T18:39:03+00:00,69628.7,71343.7,69354.6,0.3937,session_low,0.3937,1,,blocked,0.3937,0,0.0959,81.0,640.9,5,7,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774031844000-31,2026-03-20,SHORT,2026-03-20T18:45:41+00:00,69695.1,71343.7,69354.6,0.4886,session_low,0.4886,1,,blocked,0.4886,0,0.0975,69.0,631.34,6,7,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774040190000-34,2026-03-20,SHORT,2026-03-20T21:01:22+00:00,70012.5,71343.7,69354.6,0.0893,hvn,0.0893,11,,blocked,0.0893,0,0.0961,69.0,627.93,6,6,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774036783000-32,2026-03-20,SHORT,2026-03-20T20:02:43+00:00,70079.3,71343.7,69354.6,0.1132,hvn,0.1132,12,,blocked,0.1132,0,0.0952,75.0,627.69,6,7,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774036822000-33,2026-03-20,SHORT,2026-03-20T20:04:34+00:00,70100.4,71343.7,69354.6,0.1432,hvn,0.1432,12,,blocked,0.1432,0,0.0967,67.0,618.69,5,7,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774028344000-29,2026-03-20,LONG,2026-03-20T17:47:20+00:00,69615.1,71343.7,69354.6,0.122,hvn,0.122,13,71343.7,session_high,2.4831,1,0.098,59.0,924.33,6,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774015493000-26,2026-03-20,LONG,2026-03-20T14:23:35+00:00,69713.5,71343.7,69555.1,0.3392,hvn,0.3392,11,71343.7,session_high,2.3384,1,0.0999,57.0,643.87,2,9,BAD,wrong_direction,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1774051508000-1,2026-03-21,LONG,2026-03-21T00:08:08+00:00,70550.0,70559.9,70476.2,0.2675,swing_high,0.2675,2,,blocked,0.2675,0,0.1002,45.0,810.58,8,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774053309000-3,2026-03-21,LONG,2026-03-21T00:49:49+00:00,70567.9,70797.0,70434.8,0.3247,session_high,0.3247,2,,blocked,0.3247,0,0.0997,50.0,623.33,9,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774053604000-4,2026-03-21,SHORT,2026-03-21T00:59:58+00:00,70653.8,70797.0,70434.8,0.1107,swing_high,0.1107,19,,blocked,0.1107,0,0.1015,56.0,262.07,12,8,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774058261000-6,2026-03-21,LONG,2026-03-21T02:00:43+00:00,70460.1,70797.0,70420.5,0.0566,hvn,0.0566,10,,blocked,0.0566,0,0.0976,73.0,754.78,11,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774061201000-7,2026-03-21,LONG,2026-03-21T02:56:50+00:00,70713.9,70797.0,70407.1,0.1175,session_high,0.1175,2,,blocked,0.1175,0,0.0965,62.0,780.09,7,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774071458000-8,2026-03-21,SHORT,2026-03-21T05:47:50+00:00,70703.0,70797.0,70407.1,0.0672,swing_low,0.0672,16,,blocked,0.0672,0,0.097,76.0,621.99,24,3,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774078231000-9,2026-03-21,SHORT,2026-03-21T07:42:37+00:00,70749.9,70835.0,70407.1,0.0537,swing_low,0.0537,27,,blocked,0.0537,0,0.0974,76.0,710.47,35,3,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774052542000-2,2026-03-21,SHORT,2026-03-21T00:25:22+00:00,70679.1,70797.0,70434.8,0.1686,swing_high,0.1686,16,,blocked,0.1686,0,0.0995,58.0,834.89,8,8,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774057799000-5,2026-03-21,SHORT,2026-03-21T01:54:13+00:00,70469.7,70797.0,70434.8,0.7375,hvn,0.7375,4,,blocked,0.7375,0,0.1004,54.0,1015.71,5,7,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1774102920000-12,2026-03-21,LONG,2026-03-21T14:30:05+00:00,70917.2,71087.7,70407.1,0.2404,session_high,0.2404,1,,blocked,0.2404,0,0.095,81.0,2128.95,37,4,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774102049000-10,2026-03-21,LONG,2026-03-21T14:22:00+00:00,70923.3,71087.7,70407.1,0.2318,session_high,0.2318,1,,blocked,0.2318,0,0.0949,78.0,425.68,33,4,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-SHORT-1774110303000-13,2026-03-21,SHORT,2026-03-21T16:28:03+00:00,70494.1,71087.7,70407.1,0.1234,session_low,0.1234,1,,blocked,0.1234,0,0.0979,56.0,1282.17,31,4,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774110996000-14,2026-03-21,SHORT,2026-03-21T16:39:36+00:00,70435.0,71087.7,70289.0,0.2073,session_low,0.2073,1,,blocked,0.2073,0,0.0979,68.0,1034.06,29,4,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774111884000-15,2026-03-21,SHORT,2026-03-21T16:54:24+00:00,70336.4,71087.7,70283.4,0.0754,session_low,0.0754,1,,blocked,0.0754,0,0.0944,64.0,3240.03,30,4,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774112836000-17,2026-03-21,SHORT,2026-03-21T17:15:26+00:00,70219.9,71087.7,70164.5,0.0789,session_low,0.0789,1,,blocked,0.0789,0,0.0971,69.0,939.87,30,5,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774112945000-18,2026-03-21,SHORT,2026-03-21T17:15:26+00:00,70219.9,71087.7,70164.5,0.0789,session_low,0.0789,1,,blocked,0.0789,0,0.0971,69.0,939.87,30,5,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774135368000-21,2026-03-21,SHORT,2026-03-21T23:25:48+00:00,70117.0,71087.7,70095.2,6.0,none_within_scan,6.0,0,68714.66,open_void_2pct,2.0,1,0.0939,70.0,3958.42,23,4,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774117994000-19,2026-03-21,LONG,2026-03-21T18:56:25+00:00,70381.6,71087.7,70164.5,0.2278,swing_low,0.2278,23,,blocked,0.2278,0,0.0981,66.0,624.94,21,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774112479000-16,2026-03-21,LONG,2026-03-21T17:13:51+00:00,70249.9,71087.7,70164.5,0.396,swing_low,0.396,32,,blocked,0.396,0,0.1015,48.0,626.24,26,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774135026000-20,2026-03-21,LONG,2026-03-21T23:20:07+00:00,70134.9,71087.7,70095.2,0.0709,swing_low,0.0709,25,,blocked,0.0709,0,0.0931,102.0,1552.81,20,4,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774102622000-11,2026-03-21,SHORT,2026-03-21T14:32:57+00:00,70899.2,71087.7,70407.1,0.0906,swing_high,0.0906,41,,blocked,0.0906,0,0.0943,84.0,2614.41,37,4,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774139842000-3,2026-03-22,SHORT,2026-03-22T00:49:42+00:00,69037.2,69122.5,68188.0,0.0539,hvn,0.0539,7,,blocked,0.0539,0,0.0955,64.0,1943.71,28,11,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774139822000-2,2026-03-22,SHORT,2026-03-22T00:49:42+00:00,69037.2,69122.5,68188.0,0.0539,hvn,0.0539,7,,blocked,0.0539,0,0.0955,64.0,1943.71,28,11,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774142237000-5,2026-03-22,SHORT,2026-03-22T01:32:41+00:00,68990.3,69122.5,68188.0,0.0584,hvn,0.0584,7,,blocked,0.0584,0,0.0993,51.0,1012.58,20,11,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774140972000-4,2026-03-22,SHORT,2026-03-22T01:17:17+00:00,68865.0,69122.5,68188.0,0.0944,hvn,0.0944,5,,blocked,0.0944,0,0.1005,53.0,638.59,25,11,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774139310000-1,2026-03-22,LONG,2026-03-22T00:41:19+00:00,69063.2,69122.5,68188.0,0.0859,session_high,0.0859,27,70450.0,swing_high,2.008,1,0.0978,50.0,2207.65,23,11,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774147456000-7,2026-03-22,LONG,2026-03-22T02:47:17+00:00,69180.1,69376.4,68188.0,0.2838,session_high,0.2838,25,,blocked,0.2838,0,0.095,87.0,1004.73,26,10,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774149904000-8,2026-03-22,SHORT,2026-03-22T03:39:26+00:00,69334.3,69576.8,68188.0,0.2658,hvn,0.2658,12,,blocked,0.2658,0,0.0894,55.0,18614.01,18,10,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774158125000-11,2026-03-22,SHORT,2026-03-22T05:45:53+00:00,69174.1,69576.8,68188.0,0.2517,hvn,0.2517,10,,blocked,0.2517,0,0.0984,68.0,975.0,14,10,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774146977000-6,2026-03-22,SHORT,2026-03-22T02:41:48+00:00,69200.0,69376.4,68188.0,0.0723,hvn,0.0723,14,,blocked,0.0723,0,0.0978,58.0,782.04,19,11,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774151423000-9,2026-03-22,LONG,2026-03-22T04:27:57+00:00,69214.6,69576.8,68188.0,0.0511,hvn,0.0511,15,,blocked,0.0511,0,0.0989,61.0,635.64,14,10,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774157350000-10,2026-03-22,LONG,2026-03-22T05:34:05+00:00,69157.8,69576.8,68188.0,0.061,hvn,0.061,13,,blocked,0.061,0,0.0876,60.0,16645.75,14,10,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774169697000-17,2026-03-22,SHORT,2026-03-22T09:07:26+00:00,68783.9,69576.8,68188.0,0.09,swing_low,0.09,2,,blocked,0.09,0,0.0959,80.0,639.48,10,6,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774168475000-14,2026-03-22,SHORT,2026-03-22T08:37:35+00:00,68654.5,69576.8,68188.0,0.6795,session_low,0.6795,1,,blocked,0.6795,0,0.0952,85.0,898.12,8,6,BAD,missed_no_move_in_4h,retest_after_breakout_short
