zone_id,date,direction,setup_type,setup_type_score,setup_confidence,watch_label
BTC-USDT-SWAP-LONG-1774432966000-18,2026-03-25,LONG,retest_after_breakout_long,31.758,23.224,BAD
BTC-USDT-SWAP-LONG-1774433029000-19,2026-03-25,LONG,absorption_reversal_long,15.431,7.366,BAD
BTC-USDT-SWAP-LONG-1774436211000-21,2026-03-25,LONG,absorption_reversal_long,170.943,7.548,BAD
BTC-USDT-SWAP-SHORT-1774427887000-17,2026-03-25,SHORT,absorption_reversal_short,65.854,7.357,MID
BTC-USDT-SWAP-LONG-1774437718000-22,2026-03-25,LONG,absorption_reversal_long,8.998,7.914,MID
BTC-USDT-SWAP-SHORT-1774435972000-20,2026-03-25,SHORT,absorption_reversal_short,102.323,7.453,MID
BTC-USDT-SWAP-LONG-1774437958000-23,2026-03-25,LONG,absorption_reversal_long,44.378,8.301,MID
BTC-USDT-SWAP-SHORT-1774439218000-24,2026-03-25,SHORT,retest_after_breakout_short,13.175,3.107,MID
BTC-USDT-SWAP-LONG-1774445278000-26,2026-03-25,LONG,absorption_reversal_long,418.1,8.163,MID
BTC-USDT-SWAP-SHORT-1774446087000-27,2026-03-25,SHORT,absorption_reversal_short,11.841,8.389,MID
BTC-USDT-SWAP-SHORT-1774439561000-25,2026-03-25,SHORT,absorption_reversal_short,51.236,8.232,MID
BTC-USDT-SWAP-LONG-1774448158000-28,2026-03-25,LONG,absorption_reversal_long,82.47,7.757,MID
BTC-USDT-SWAP-SHORT-1774452639000-29,2026-03-25,SHORT,absorption_reversal_short,9.705,7.711,BAD
BTC-USDT-SWAP-SHORT-1774460558000-31,2026-03-25,SHORT,retest_after_breakout_short,38.103,0.021,BAD
BTC-USDT-SWAP-SHORT-1774459290000-30,2026-03-25,SHORT,absorption_reversal_short,25.598,0.07,BAD
BTC-USDT-SWAP-SHORT-1774461630000-32,2026-03-25,SHORT,absorption_reversal_short,17.772,7.889,BAD
BTC-USDT-SWAP-LONG-1774480244000-33,2026-03-25,LONG,absorption_reversal_long,39.344,1.107,BAD
BTC-USDT-SWAP-LONG-1774483234000-1,2026-03-26,LONG,retest_after_breakout_long,171.455,48.764,BAD
BTC-USDT-SWAP-LONG-1774484096000-2,2026-03-26,LONG,absorption_reversal_long,95.573,7.503,BAD
BTC-USDT-SWAP-SHORT-1774485627000-4,2026-03-26,SHORT,absorption_reversal_short,20.304,0.903,BAD
BTC-USDT-SWAP-SHORT-1774484401000-3,2026-03-26,SHORT,absorption_reversal_short,50.511,7.163,BAD
BTC-USDT-SWAP-SHORT-1774487843000-6,2026-03-26,SHORT,absorption_reversal_short,8.506,7.399,BAD
BTC-USDT-SWAP-LONG-1774486088000-5,2026-03-26,LONG,absorption_reversal_long,99.361,7.636,BAD
BTC-USDT-SWAP-SHORT-1774493504000-10,2026-03-26,SHORT,absorption_reversal_short,8.285,6.831,BAD
BTC-USDT-SWAP-SHORT-1774492655000-8,2026-03-26,SHORT,retest_after_breakout_short,217.072,209.015,BAD
BTC-USDT-SWAP-SHORT-1774495702000-11,2026-03-26,SHORT,absorption_reversal_short,8.281,5.982,BAD
BTC-USDT-SWAP-SHORT-1774502716000-13,2026-03-26,SHORT,retest_after_breakout_short,44.491,36.08,BAD
BTC-USDT-SWAP-SHORT-1774503105000-14,2026-03-26,SHORT,absorption_reversal_short,35.722,7.49,BAD
BTC-USDT-SWAP-LONG-1774492706000-9,2026-03-26,LONG,absorption_reversal_long,8.785,7.473,BAD
BTC-USDT-SWAP-LONG-1774491706000-7,2026-03-26,LONG,absorption_reversal_long,147.715,7.989,BAD
BTC-USDT-SWAP-SHORT-1774504288000-15,2026-03-26,SHORT,retest_after_breakout_short,59.61,39.502,BAD
BTC-USDT-SWAP-SHORT-1774513471000-17,2026-03-26,SHORT,absorption_reversal_short,38.927,7.412,BAD
BTC-USDT-SWAP-SHORT-1774505134000-16,2026-03-26,SHORT,absorption_reversal_short,36.57,7.465,BAD
BTC-USDT-SWAP-LONG-1774501901000-12,2026-03-26,LONG,absorption_reversal_long,82.601,7.992,BAD
BTC-USDT-SWAP-SHORT-1774518380000-20,2026-03-26,SHORT,retest_after_breakout_short,46.568,10.22,BAD
BTC-USDT-SWAP-LONG-1774520499000-23,2026-03-26,LONG,absorption_reversal_long,8.145,6.992,BAD
BTC-USDT-SWAP-SHORT-1774518188000-19,2026-03-26,SHORT,absorption_reversal_short,103.219,7.657,BAD
BTC-USDT-SWAP-LONG-1774520436000-22,2026-03-26,LONG,retest_after_breakout_long,24.405,15.9,BAD
BTC-USDT-SWAP-SHORT-1774527206000-27,2026-03-26,SHORT,absorption_reversal_short,41.374,7.329,BAD
BTC-USDT-SWAP-LONG-1774524970000-24,2026-03-26,LONG,absorption_reversal_long,16.393,7.327,BAD
BTC-USDT-SWAP-LONG-1774526555000-25,2026-03-26,LONG,absorption_reversal_long,8.842,7.481,BAD
BTC-USDT-SWAP-LONG-1774518751000-21,2026-03-26,LONG,retest_after_breakout_long,11.225,2.655,BAD
BTC-USDT-SWAP-SHORT-1774526799000-26,2026-03-26,SHORT,absorption_reversal_short,17.193,7.387,BAD
BTC-USDT-SWAP-LONG-1774517981000-18,2026-03-26,LONG,absorption_reversal_long,73.008,7.624,BAD
BTC-USDT-SWAP-LONG-1774533115000-28,2026-03-26,LONG,absorption_reversal_long,9.149,8.033,BAD
BTC-USDT-SWAP-SHORT-1774533389000-29,2026-03-26,SHORT,absorption_reversal_short,33.437,8.31,BAD
BTC-USDT-SWAP-SHORT-1774539002000-33,2026-03-26,SHORT,retest_after_breakout_short,45.483,36.347,BAD
BTC-USDT-SWAP-SHORT-1774538608000-32,2026-03-26,SHORT,absorption_reversal_short,185.946,8.009,BAD
BTC-USDT-SWAP-LONG-1774540527000-34,2026-03-26,LONG,absorption_reversal_long,91.759,7.93,BAD
BTC-USDT-SWAP-LONG-1774538419000-30,2026-03-26,LONG,absorption_reversal_long,45.846,8.052,BAD
BTC-USDT-SWAP-LONG-1774538541000-31,2026-03-26,LONG,absorption_reversal_long,45.846,8.052,BAD
BTC-USDT-SWAP-SHORT-1774548203000-37,2026-03-26,SHORT,retest_after_breakout_short,51.181,39.002,BAD
BTC-USDT-SWAP-SHORT-1774549562000-40,2026-03-26,SHORT,absorption_reversal_short,129.79,7.818,BAD
BTC-USDT-SWAP-SHORT-1774548280000-38,2026-03-26,SHORT,retest_after_breakout_short,51.181,39.002,BAD
BTC-USDT-SWAP-SHORT-1774548303000-39,2026-03-26,SHORT,retest_after_breakout_short,51.181,39.002,BAD
BTC-USDT-SWAP-LONG-1774550123000-41,2026-03-26,LONG,absorption_reversal_long,121.5,8.066,BAD
BTC-USDT-SWAP-LONG-1774547784000-35,2026-03-26,LONG,retest_after_breakout_long,54.943,46.274,BAD
BTC-USDT-SWAP-SHORT-1774554260000-42,2026-03-26,SHORT,absorption_reversal_short,8.66,7.487,BAD
BTC-USDT-SWAP-LONG-1774548123000-36,2026-03-26,LONG,absorption_reversal_long,20.534,7.838,BAD
BTC-USDT-SWAP-LONG-1774557042000-45,2026-03-26,LONG,retest_after_breakout_long,47.554,25.395,BAD
BTC-USDT-SWAP-SHORT-1774564730000-48,2026-03-26,SHORT,retest_after_breakout_short,32.453,24.315,BAD
BTC-USDT-SWAP-SHORT-1774556212000-43,2026-03-26,SHORT,absorption_reversal_short,44.59,8.108,BAD
BTC-USDT-SWAP-SHORT-1774556314000-44,2026-03-26,SHORT,absorption_reversal_short,11.331,6.986,BAD
BTC-USDT-SWAP-LONG-1774558729000-46,2026-03-26,LONG,absorption_reversal_long,7.447,6.63,BAD
BTC-USDT-SWAP-LONG-1774564434000-47,2026-03-26,LONG,retest_after_breakout_long,11.585,2.918,BAD
BTC-USDT-SWAP-LONG-1774565554000-49,2026-03-26,LONG,absorption_reversal_long,88.012,7.657,BAD
BTC-USDT-SWAP-SHORT-1774570637000-2,2026-03-27,SHORT,absorption_reversal_short,81.659,6.758,BAD
BTC-USDT-SWAP-LONG-1774571281000-3,2026-03-27,LONG,absorption_reversal_long,97.458,7.419,BAD
BTC-USDT-SWAP-LONG-1774570334000-1,2026-03-27,LONG,absorption_reversal_long,8.614,7.625,BAD
BTC-USDT-SWAP-SHORT-1774578177000-9,2026-03-27,SHORT,absorption_reversal_short,67.642,7.038,BAD
BTC-USDT-SWAP-SHORT-1774577539000-8,2026-03-27,SHORT,absorption_reversal_short,83.037,7.25,BAD
BTC-USDT-SWAP-LONG-1774576895000-6,2026-03-27,LONG,absorption_reversal_long,23.455,7.453,BAD
BTC-USDT-SWAP-SHORT-1774573301000-5,2026-03-27,SHORT,absorption_reversal_short,59.528,7.231,BAD
BTC-USDT-SWAP-LONG-1774576961000-7,2026-03-27,LONG,absorption_reversal_long,85.638,7.204,BAD
BTC-USDT-SWAP-SHORT-1774572338000-4,2026-03-27,SHORT,absorption_reversal_short,81.636,7.204,BAD
BTC-USDT-SWAP-LONG-1774587127000-12,2026-03-27,LONG,absorption_reversal_long,7.695,6.702,BAD
BTC-USDT-SWAP-LONG-1774585514000-10,2026-03-27,LONG,retest_after_breakout_long,36.596,28.536,BAD
BTC-USDT-SWAP-LONG-1774594419000-13,2026-03-27,LONG,absorption_reversal_long,7.877,6.861,BAD
BTC-USDT-SWAP-SHORT-1774585870000-11,2026-03-27,SHORT,absorption_reversal_short,26.092,6.926,BAD
BTC-USDT-SWAP-SHORT-1774598331000-14,2026-03-27,SHORT,absorption_reversal_short,97.731,7.713,BAD
BTC-USDT-SWAP-SHORT-1774600484000-17,2026-03-27,SHORT,absorption_reversal_short,187.445,8.704,BAD
BTC-USDT-SWAP-SHORT-1774600392000-16,2026-03-27,SHORT,absorption_reversal_short,187.445,8.704,BAD
BTC-USDT-SWAP-LONG-1774599878000-15,2026-03-27,LONG,absorption_reversal_long,45.828,7.935,BAD
BTC-USDT-SWAP-LONG-1774610486000-20,2026-03-27,LONG,retest_after_breakout_long,201.291,25.794,BAD
BTC-USDT-SWAP-LONG-1774612561000-21,2026-03-27,LONG,absorption_reversal_long,182.93,7.727,BAD
BTC-USDT-SWAP-LONG-1774609222000-19,2026-03-27,LONG,retest_after_breakout_long,112.458,103.031,BAD
BTC-USDT-SWAP-LONG-1774620007000-22,2026-03-27,LONG,absorption_reversal_long,9.605,8.431,BAD
BTC-USDT-SWAP-LONG-1774623813000-24,2026-03-27,LONG,absorption_reversal_long,167.7,8.311,BAD
BTC-USDT-SWAP-LONG-1774626472000-26,2026-03-27,LONG,absorption_reversal_long,42.399,6.545,BAD
BTC-USDT-SWAP-LONG-1774626322000-25,2026-03-27,LONG,absorption_reversal_long,42.399,6.545,BAD
BTC-USDT-SWAP-LONG-1774628406000-28,2026-03-27,LONG,absorption_reversal_long,129.859,8.123,BAD
BTC-USDT-SWAP-LONG-1774628331000-27,2026-03-27,LONG,absorption_reversal_long,129.859,8.123,BAD
BTC-USDT-SWAP-SHORT-1774620613000-23,2026-03-27,SHORT,retest_after_breakout_short,112.072,21.608,BAD
BTC-USDT-SWAP-SHORT-1774634948000-30,2026-03-27,SHORT,absorption_reversal_short,9.942,7.744,BAD
BTC-USDT-SWAP-LONG-1774635434000-32,2026-03-27,LONG,absorption_reversal_long,8.857,7.847,BAD
BTC-USDT-SWAP-SHORT-1774635234000-31,2026-03-27,SHORT,absorption_reversal_short,9.15,8.127,BAD
BTC-USDT-SWAP-SHORT-1774608293000-18,2026-03-27,SHORT,absorption_reversal_short,59.418,8.819,BAD
BTC-USDT-SWAP-LONG-1774633774000-29,2026-03-27,LONG,retest_after_breakout_long,87.728,75.419,BAD
BTC-USDT-SWAP-LONG-1774655103000-33,2026-03-27,LONG,absorption_reversal_long,8.582,7.347,BAD
BTC-USDT-SWAP-LONG-1774657037000-3,2026-03-28,LONG,absorption_reversal_long,19.032,6.964,BAD
BTC-USDT-SWAP-SHORT-1774656577000-2,2026-03-28,SHORT,retest_after_breakout_short,20.175,11.862,BAD
BTC-USDT-SWAP-SHORT-1774656525000-1,2026-03-28,SHORT,retest_after_breakout_short,20.175,11.862,BAD
BTC-USDT-SWAP-SHORT-1774662687000-8,2026-03-28,SHORT,retest_after_breakout_short,41.896,33.67,BAD
BTC-USDT-SWAP-LONG-1774659275000-4,2026-03-28,LONG,absorption_reversal_long,216.713,6.917,BAD
BTC-USDT-SWAP-LONG-1774664758000-10,2026-03-28,LONG,absorption_reversal_long,67.506,7.243,BAD
BTC-USDT-SWAP-LONG-1774662071000-7,2026-03-28,LONG,absorption_reversal_long,8.239,6.946,BAD
BTC-USDT-SWAP-SHORT-1774665979000-11,2026-03-28,SHORT,retest_after_breakout_short,50.613,42.594,BAD
BTC-USDT-SWAP-LONG-1774679676000-13,2026-03-28,LONG,absorption_reversal_long,23.565,6.703,BAD
BTC-USDT-SWAP-LONG-1774660665000-6,2026-03-28,LONG,retest_after_breakout_long,25.488,17.203,BAD
BTC-USDT-SWAP-SHORT-1774686604000-15,2026-03-28,SHORT,absorption_reversal_short,7.262,3.564,BAD
BTC-USDT-SWAP-LONG-1774690718000-16,2026-03-28,LONG,absorption_reversal_long,100.548,7.015,BAD
BTC-USDT-SWAP-SHORT-1774672561000-12,2026-03-28,SHORT,absorption_reversal_short,7.752,4.149,BAD
BTC-USDT-SWAP-LONG-1774685109000-14,2026-03-28,LONG,absorption_reversal_long,7.615,6.193,BAD
BTC-USDT-SWAP-LONG-1774660589000-5,2026-03-28,LONG,retest_after_breakout_long,25.488,17.203,BAD
BTC-USDT-SWAP-SHORT-1774663765000-9,2026-03-28,SHORT,retest_after_breakout_short,43.366,33.777,BAD
BTC-USDT-SWAP-LONG-1774706385000-19,2026-03-28,LONG,retest_after_breakout_long,53.797,16.631,BAD
BTC-USDT-SWAP-LONG-1774706252000-18,2026-03-28,LONG,retest_after_breakout_long,41.732,32.98,BAD
BTC-USDT-SWAP-LONG-1774712731000-20,2026-03-28,LONG,absorption_reversal_long,26.217,7.021,BAD
BTC-USDT-SWAP-LONG-1774716427000-21,2026-03-28,LONG,absorption_reversal_long,70.875,7.172,BAD
BTC-USDT-SWAP-SHORT-1774705080000-17,2026-03-28,SHORT,absorption_reversal_short,80.951,7.526,BAD
BTC-USDT-SWAP-LONG-1774735104000-22,2026-03-28,LONG,retest_after_breakout_long,21.263,13.629,BAD
BTC-USDT-SWAP-LONG-1774736087000-23,2026-03-28,LONG,absorption_reversal_long,26.735,7.365,BAD
BTC-USDT-SWAP-SHORT-1774742430000-1,2026-03-29,SHORT,absorption_reversal_short,72.972,7.214,GOOD
BTC-USDT-SWAP-LONG-1774742870000-3,2026-03-29,LONG,absorption_reversal_long,63.952,7.386,BAD
BTC-USDT-SWAP-LONG-1774743999000-4,2026-03-29,LONG,absorption_reversal_long,7.876,6.87,BAD
BTC-USDT-SWAP-SHORT-1774742801000-2,2026-03-29,SHORT,absorption_reversal_short,8.321,7.101,GOOD
BTC-USDT-SWAP-LONG-1774753216000-9,2026-03-29,LONG,absorption_reversal_long,11.984,6.921,BAD
BTC-USDT-SWAP-SHORT-1774746731000-5,2026-03-29,SHORT,retest_after_breakout_short,38.151,18.448,GOOD
BTC-USDT-SWAP-SHORT-1774750254000-6,2026-03-29,SHORT,absorption_reversal_short,76.061,6.953,GOOD
BTC-USDT-SWAP-SHORT-1774751295000-7,2026-03-29,SHORT,absorption_reversal_short,7.775,6.684,GOOD
BTC-USDT-SWAP-SHORT-1774757504000-12,2026-03-29,SHORT,retest_after_breakout_short,78.915,65.681,MID
BTC-USDT-SWAP-SHORT-1774760707000-14,2026-03-29,SHORT,retest_after_breakout_short,70.757,19.76,MID
BTC-USDT-SWAP-LONG-1774754966000-10,2026-03-29,LONG,absorption_reversal_long,8.176,6.813,BAD
BTC-USDT-SWAP-LONG-1774762457000-15,2026-03-29,LONG,retest_after_breakout_long,104.815,61.629,BAD
BTC-USDT-SWAP-LONG-1774760584000-13,2026-03-29,LONG,absorption_reversal_long,45.477,6.993,BAD
BTC-USDT-SWAP-SHORT-1774763331000-16,2026-03-29,SHORT,absorption_reversal_short,37.754,6.704,MID
BTC-USDT-SWAP-LONG-1774755666000-11,2026-03-29,LONG,absorption_reversal_long,15.679,7.093,BAD
BTC-USDT-SWAP-SHORT-1774768706000-17,2026-03-29,SHORT,absorption_reversal_short,82.635,6.652,MID
BTC-USDT-SWAP-SHORT-1774779062000-19,2026-03-29,SHORT,retest_after_breakout_short,219.238,68.914,MID
BTC-USDT-SWAP-LONG-1774777150000-18,2026-03-29,LONG,absorption_reversal_long,365.899,7.331,BAD
BTC-USDT-SWAP-LONG-1774780706000-20,2026-03-29,LONG,absorption_reversal_long,7.598,6.598,BAD
BTC-USDT-SWAP-LONG-1774783251000-21,2026-03-29,LONG,absorption_reversal_long,8.175,7.056,BAD
BTC-USDT-SWAP-SHORT-1774752923000-8,2026-03-29,SHORT,absorption_reversal_short,71.295,7.122,GOOD
BTC-USDT-SWAP-LONG-1774784312000-22,2026-03-29,LONG,absorption_reversal_long,35.864,7.031,BAD
BTC-USDT-SWAP-SHORT-1774805237000-23,2026-03-29,SHORT,absorption_reversal_short,8.512,7.32,BAD
BTC-USDT-SWAP-SHORT-1774826131000-24,2026-03-29,SHORT,retest_after_breakout_short,78.099,0.419,BAD
BTC-USDT-SWAP-LONG-1774829268000-2,2026-03-30,LONG,absorption_reversal_long,23.306,3.496,GOOD
BTC-USDT-SWAP-LONG-1774829318000-3,2026-03-30,LONG,retest_after_breakout_long,26.889,18.215,GOOD
BTC-USDT-SWAP-LONG-1774829392000-4,2026-03-30,LONG,retest_after_breakout_long,29.806,21.277,GOOD
BTC-USDT-SWAP-LONG-1774836861000-8,2026-03-30,LONG,absorption_reversal_long,94.313,7.522,MID
BTC-USDT-SWAP-LONG-1774836898000-9,2026-03-30,LONG,absorption_reversal_long,94.313,7.522,MID
BTC-USDT-SWAP-LONG-1774834220000-6,2026-03-30,LONG,absorption_reversal_long,9.407,7.78,MID
BTC-USDT-SWAP-LONG-1774834280000-7,2026-03-30,LONG,absorption_reversal_long,8.727,7.667,MID
BTC-USDT-SWAP-SHORT-1774830283000-5,2026-03-30,SHORT,absorption_reversal_short,9.071,7.976,BAD
BTC-USDT-SWAP-SHORT-1774828839000-1,2026-03-30,SHORT,absorption_reversal_short,59.52,8.689,BAD
BTC-USDT-SWAP-LONG-1774840912000-11,2026-03-30,LONG,absorption_reversal_long,84.824,7.714,MID
BTC-USDT-SWAP-LONG-1774841502000-12,2026-03-30,LONG,absorption_reversal_long,111.457,7.638,MID
BTC-USDT-SWAP-SHORT-1774842906000-13,2026-03-30,SHORT,absorption_reversal_short,34.242,7.542,BAD
BTC-USDT-SWAP-LONG-1774843669000-14,2026-03-30,LONG,absorption_reversal_long,8.942,7.65,MID
BTC-USDT-SWAP-SHORT-1774840595000-10,2026-03-30,SHORT,absorption_reversal_short,119.856,7.53,BAD
BTC-USDT-SWAP-LONG-1774846274000-16,2026-03-30,LONG,absorption_reversal_long,243.752,7.536,MID
BTC-USDT-SWAP-SHORT-1774846621000-17,2026-03-30,SHORT,retest_after_breakout_short,17.667,2.917,BAD
BTC-USDT-SWAP-SHORT-1774846778000-18,2026-03-30,SHORT,absorption_reversal_short,178.286,7.828,BAD
BTC-USDT-SWAP-SHORT-1774844011000-15,2026-03-30,SHORT,absorption_reversal_short,12.108,7.536,BAD
BTC-USDT-SWAP-LONG-1774847323000-19,2026-03-30,LONG,absorption_reversal_long,65.529,7.426,MID
BTC-USDT-SWAP-SHORT-1774852538000-20,2026-03-30,SHORT,absorption_reversal_short,8.565,7.455,BAD
BTC-USDT-SWAP-LONG-1774858984000-22,2026-03-30,LONG,absorption_reversal_long,38.361,7.279,BAD
BTC-USDT-SWAP-LONG-1774872672000-23,2026-03-30,LONG,absorption_reversal_long,541.049,7.514,BAD
BTC-USDT-SWAP-LONG-1774873140000-24,2026-03-30,LONG,retest_after_breakout_long,236.353,226.697,BAD
BTC-USDT-SWAP-SHORT-1774874303000-25,2026-03-30,SHORT,retest_after_breakout_short,350.939,341.403,BAD
BTC-USDT-SWAP-SHORT-1774858134000-21,2026-03-30,SHORT,retest_after_breakout_short,22.113,13.358,BAD
BTC-USDT-SWAP-LONG-1774878475000-26,2026-03-30,LONG,retest_after_breakout_long,394.176,334.822,BAD
BTC-USDT-SWAP-LONG-1774882904000-27,2026-03-30,LONG,absorption_reversal_long,57.541,8.364,BAD
BTC-USDT-SWAP-SHORT-1774891237000-28,2026-03-30,SHORT,absorption_reversal_short,177.478,8.13,BAD
BTC-USDT-SWAP-SHORT-1774897033000-31,2026-03-30,SHORT,absorption_reversal_short,84.31,7.479,BAD
BTC-USDT-SWAP-SHORT-1774896600000-30,2026-03-30,SHORT,absorption_reversal_short,87.587,7.464,BAD
BTC-USDT-SWAP-LONG-1774891865000-29,2026-03-30,LONG,absorption_reversal_long,645.954,8.224,BAD
BTC-USDT-SWAP-SHORT-1774898653000-35,2026-03-30,SHORT,retest_after_breakout_short,20.65,8.274,BAD
BTC-USDT-SWAP-LONG-1774900481000-36,2026-03-30,LONG,absorption_reversal_long,9.133,7.829,BAD
BTC-USDT-SWAP-SHORT-1774898345000-34,2026-03-30,SHORT,retest_after_breakout_short,102.414,36.979,BAD
BTC-USDT-SWAP-LONG-1774906773000-38,2026-03-30,LONG,absorption_reversal_long,58.452,6.874,BAD
BTC-USDT-SWAP-LONG-1774898021000-32,2026-03-30,LONG,absorption_reversal_long,49.241,8.116,BAD
BTC-USDT-SWAP-LONG-1774898078000-33,2026-03-30,LONG,absorption_reversal_long,49.241,8.116,BAD
BTC-USDT-SWAP-SHORT-1774900746000-37,2026-03-30,SHORT,absorption_reversal_short,25.419,7.613,BAD
BTC-USDT-SWAP-LONG-1774915354000-1,2026-03-31,LONG,absorption_reversal_long,9.13,7.796,GOOD
BTC-USDT-SWAP-LONG-1774916501000-3,2026-03-31,LONG,absorption_reversal_long,113.01,8.181,GOOD
BTC-USDT-SWAP-SHORT-1774916222000-2,2026-03-31,SHORT,absorption_reversal_short,152.129,7.738,GOOD
BTC-USDT-SWAP-SHORT-1774917130000-4,2026-03-31,SHORT,retest_after_breakout_short,285.547,246.769,GOOD
BTC-USDT-SWAP-LONG-1774917842000-5,2026-03-31,LONG,retest_after_breakout_long,84.521,36.046,BAD
BTC-USDT-SWAP-SHORT-1774918719000-6,2026-03-31,SHORT,absorption_reversal_short,9.395,8.393,GOOD
BTC-USDT-SWAP-SHORT-1774922015000-9,2026-03-31,SHORT,absorption_reversal_short,88.641,7.75,MID
BTC-USDT-SWAP-SHORT-1774928879000-10,2026-03-31,SHORT,absorption_reversal_short,88.247,7.402,MID
BTC-USDT-SWAP-LONG-1774920704000-8,2026-03-31,LONG,retest_after_breakout_long,78.842,69.794,BAD
BTC-USDT-SWAP-SHORT-1774933202000-11,2026-03-31,SHORT,absorption_reversal_short,42.721,7.422,MID
BTC-USDT-SWAP-SHORT-1774933245000-12,2026-03-31,SHORT,absorption_reversal_short,42.721,7.422,MID
BTC-USDT-SWAP-SHORT-1774938806000-13,2026-03-31,SHORT,retest_after_breakout_short,22.118,13.274,BAD
BTC-USDT-SWAP-SHORT-1774943101000-15,2026-03-31,SHORT,absorption_reversal_short,63.716,7.415,BAD
BTC-USDT-SWAP-SHORT-1774942358000-14,2026-03-31,SHORT,absorption_reversal_short,52.951,7.26,BAD
BTC-USDT-SWAP-SHORT-1774920546000-7,2026-03-31,SHORT,absorption_reversal_short,62.267,7.811,MID
BTC-USDT-SWAP-SHORT-1774947138000-18,2026-03-31,SHORT,retest_after_breakout_short,60.978,14.557,BAD
BTC-USDT-SWAP-SHORT-1774946279000-16,2026-03-31,SHORT,retest_after_breakout_short,195.387,101.156,BAD
BTC-USDT-SWAP-SHORT-1774946349000-17,2026-03-31,SHORT,retest_after_breakout_short,195.387,101.156,BAD
BTC-USDT-SWAP-SHORT-1774948614000-19,2026-03-31,SHORT,retest_after_breakout_short,12.261,2.813,BAD
BTC-USDT-SWAP-SHORT-1774948669000-20,2026-03-31,SHORT,retest_after_breakout_short,12.261,2.813,BAD
BTC-USDT-SWAP-LONG-1774948954000-21,2026-03-31,LONG,absorption_reversal_long,51.693,7.841,GOOD
BTC-USDT-SWAP-SHORT-1774951968000-23,2026-03-31,SHORT,absorption_reversal_short,231.13,7.68,GOOD
BTC-USDT-SWAP-LONG-1774950763000-22,2026-03-31,LONG,retest_after_breakout_long,20.396,9.346,MID
BTC-USDT-SWAP-LONG-1774977794000-24,2026-03-31,LONG,absorption_reversal_long,9.431,8.244,BAD
BTC-USDT-SWAP-LONG-1774983035000-25,2026-03-31,LONG,absorption_reversal_long,14.519,7.239,BAD
BTC-USDT-SWAP-LONG-1774984071000-26,2026-03-31,LONG,absorption_reversal_long,8.618,7.6,BAD
BTC-USDT-SWAP-LONG-1774988188000-27,2026-03-31,LONG,absorption_reversal_long,53.898,7.035,BAD
BTC-USDT-SWAP-LONG-1774990827000-28,2026-03-31,LONG,absorption_reversal_long,54.991,7.287,BAD
