_half,_label_engine_class,_label_is_primary,_label_reached_raw,_label_unique_move_id,cand_absorb_score,cand_ask_refill_score,cand_bid_refill_score,cand_buy_pressure,cand_down_move_pct,cand_pressure_against,cand_prior_move_pct,cand_range_compression,cand_refill_with,cand_sell_pressure,cand_up_move_pct,candidate_iso,candidate_to_confirm_min,conf_age_min,conf_cycles_seen,conf_defended_persistence_sec,conf_opposite_thinning,conf_void_score,confirm_to_trigger_min,confirmed_iso,date,direction,filter_dup_suppressed,filter_fast_ok,filter_kept,local_range_15m_pct,local_range_180m_pct,local_range_30m_pct,local_range_60m_pct,local_realized_vol_15m,local_realized_vol_180m,local_realized_vol_30m,local_realized_vol_60m,opp_dir_zones_active_60m,prior_move_15m_pct,prior_move_180m_pct,prior_move_30m_pct,prior_move_60m_pct,same_dir_zones_active_60m,score_absorption,score_liquidity_void,score_ofi,score_refill,score_trigger,stage_reached,total_pre_trigger_min,trig_break_pct,trig_flow_multiplier,trig_price,trig_side_flow_ok,trigger_iso,zone_high,zone_id,zone_low,zone_mid,zone_width_pct
first,failed_triggered,False,False,,0.637430847336837,,0.4995736190443607,,0,0.5794825884880336,0,1,0.4995736190443607,0.5794825884880336,,2026-03-08T02:55:57+00:00,7.15,7.15,3,429,0.500875216818035,1,443.18333333333334,2026-03-08T03:03:06+00:00,2026-03-08,LONG,False,False,False,0.5895,0.9927,0.9133,0.9133,0.00104,0.000466,0.000861,0.000656,2,-0.3664,-0.5851,-0.2795,-0.4472,0,0.7113743421919296,1,0.16698875365480736,0.5007583984678884,0.974815021342569,triggered,450.3333333333333,1.6668237121880554,1.4262568716439614,68125.35,0,2026-03-08T10:26:17+00:00,67008.437475,BTC-USDT-SWAP-LONG-1772938557000-9,66811.95,66910.1937375,0.29365850556472056
first,duplicate_reached_move,False,True,1,0.6548264262171835,0.5008765656953216,,0.5952967511065304,,0.5952967511065304,0,1,0.5008765656953216,,0,2026-03-08T10:39:11+00:00,3.0,3,181,180,0.4980321329447548,1,23.416666666666668,2026-03-08T10:42:11+00:00,2026-03-08,SHORT,False,True,True,0.362,1.5582,0.5647,0.7819,0.000565,0.000476,0.000653,0.000522,0,-0.292,0.9632,0.2321,0.3354,1,0.6061972900964966,1,-0.2743100470447107,0.4999662359447739,0.9818781546806276,triggered,26.416666666666668,0.4284488789303993,1.4473967594213408,67591.65,0,2026-03-08T11:05:36+00:00,67951.25,BTC-USDT-SWAP-SHORT-1772966351000-24,67882.491775,67916.8708875,0.10123879987623607
first,duplicate_reached_move,False,True,1,0.6109838772250425,0.4990340930673194,,0.5554398883864022,,0.5554398883864022,0,1,0.4990340930673194,,0,2026-03-08T10:28:55+00:00,6.566666666666666,6.566666666666666,21,394,0.5007681295621427,1,31.4,2026-03-08T10:35:29+00:00,2026-03-08,SHORT,True,True,False,0.4209,1.5582,0.6231,0.7819,0.000792,0.000465,0.000625,0.000505,1,0.1777,1.0741,0.3431,0.4206,0,0.6100954080481584,1,0.0679542540555145,0.4999739547447623,0.965666797715577,triggered,37.96666666666667,0.6126448904429858,1.400670185396494,67518.75,0,2026-03-08T11:06:53+00:00,68062.064025,BTC-USDT-SWAP-SHORT-1772965735000-23,67934.95,67998.50701249999,0.18693649402719317
first,duplicate_reached_move,False,True,1,0.6813325063901775,0.5010301053591206,,0.619393187627434,,0.619393187627434,0,1,0.5010301053591206,,0,2026-03-08T09:00:13+00:00,19.35,19.35,83,1161,0.5001259962105731,1,170.28333333333333,2026-03-08T09:19:34+00:00,2026-03-08,SHORT,False,False,False,0.6033,1.2872,0.6903,1.01,0.000695,0.000412,0.00054,0.000475,2,0.4151,0.9935,0.4678,0.8103,1,0.6417995250234573,1,-0.13072603174013261,0.5000498522594917,0.9652801168000607,triggered,189.63333333333333,0.3033904550634485,1.4004373233028582,67233.25,0,2026-03-08T12:09:51+00:00,67861.95,BTC-USDT-SWAP-SHORT-1772960413000-19,67437.85,67649.9,0.6269041048101938
first,invalidated_or_expired,False,False,,0.641520631250397,,0.49836066167127857,,0,0.5832005738639973,0,1,0.49836066167127857,0.5832005738639973,,2026-03-08T10:45:41+00:00,27.35,27.35,4,1641,0.5003356927369632,1,,2026-03-08T11:13:02+00:00,2026-03-08,LONG,,,,0.688,1.5582,0.7914,1.1239,0.000627,0.000506,0.000514,0.000588,2,-0.4582,0.3681,-0.5671,-0.414,0,0.619398240885627,1,-0.23783069624577394,0.499714426986111,,confirmed,,,,,0,,67944.105075,BTC-USDT-SWAP-LONG-1772966741000-25,67414.65,67679.3775375,0.7822989723961974
first,failed_triggered,False,False,,0.6615544530426869,,0.5011992324781978,,0,0.6014131391297153,0,1,0.5011992324781978,0.6014131391297153,,2026-03-08T22:43:26+00:00,3.0,3,171,180,0.49989069630559735,1,14.833333333333334,2026-03-08T22:46:26+00:00,2026-03-08,LONG,False,True,True,0.842,2.93,1.0472,2.2158,0.00102,0.000924,0.001123,0.001384,2,0.6153,-1.8244,-0.057,-1.3121,0,0.6252521247216514,1,0.1788506939691091,0.4994781374431173,0.9683598608682125,triggered,17.833333333333332,0.2590393466099234,1.406527451618298,66300.25,0,2026-03-08T23:01:16+00:00,66128.95,BTC-USDT-SWAP-LONG-1773009806000-28,65983.941525,66056.44576249999,0.21952206681140554
first,invalidated_or_expired,False,False,,0.6194420628958995,0.4970745678757703,,0.5631291480871814,,0.5631291480871814,0,1,0.4970745678757703,,0,2026-03-08T22:19:28+00:00,11.65,11.65,13,699,0.5006135894428855,1,,2026-03-08T22:31:07+00:00,2026-03-08,SHORT,,,,0.8973,2.93,1.7184,2.2158,0.00122,0.000888,0.001747,0.001308,0,-0.5227,-2.1533,-1.4096,-1.6962,0,0.6322560511686679,1,0.1309814183779737,0.5006173827526204,,confirmed,,,,,0,,65989.55,BTC-USDT-SWAP-SHORT-1773008368000-26,65587.85,65788.70000000001,0.6105911805522788
first,invalidated_or_expired,False,False,,0.6052137548161249,0.498731761553095,,0.5501943225601136,,0.5501943225601136,0,1,0.498731761553095,,0,2026-03-08T22:19:34+00:00,11.55,11.55,7,693,0.5006135894428855,1,,2026-03-08T22:31:07+00:00,2026-03-08,SHORT,,,,0.8973,2.93,1.7184,2.2158,0.00122,0.000888,0.001747,0.001308,0,-0.5227,-2.1533,-1.4096,-1.6962,0,0.6322560511686679,1,-0.15174079326052883,0.5006173827526204,,confirmed,,,,,0,,65989.55,BTC-USDT-SWAP-SHORT-1773008374000-27,65587.85,65788.70000000001,0.6105911805522788
first,failed_triggered,False,False,,0.7312255288722251,,0.5016954621976678,,0,0.6647504807929319,0,1,0.5016954621976678,0.6647504807929319,,2026-03-08T22:45:07+00:00,23.166666666666668,23.166666666666668,93,1390,0.4990314567302887,1,15.533333333333333,2026-03-08T23:08:17+00:00,2026-03-08,LONG,True,True,False,0.3952,2.93,0.7108,1.2822,0.000837,0.00096,0.000888,0.001099,3,0.0698,-1.4391,0.1728,0.1407,1,0.603855279879146,1,0.18417970052029528,0.5008058268430807,0.9911637511843225,triggered,38.7,0.15977098989496114,1.4721172970394878,66513.65,0,2026-03-08T23:23:49+00:00,66407.55,BTC-USDT-SWAP-LONG-1773009907000-29,66023.95,66215.75,0.5793183645884942
first,no_trigger,False,False,,0.6087864519355303,0.4992293975932351,,0.5534422290323002,,0.5534422290323002,0,1,0.4992293975932351,,0,2026-03-08T22:52:25+00:00,7.416666666666667,7.416666666666667,10,445,0.4989862405054998,1,,2026-03-08T22:59:50+00:00,2026-03-08,SHORT,,,,0.4181,2.93,0.9137,2.1857,0.000796,0.000939,0.000917,0.001403,1,0.2552,-1.6283,0.4696,-1.081,2,0.6133355562677586,1,0.1440182471594686,0.49882696352061634,,confirmed,,,,,0,,66536.95,BTC-USDT-SWAP-SHORT-1773010345000-30,65894.65,66215.79999999999,0.9700101788394961
first,no_trigger,False,False,,0.6050701826192604,0.4992641929391711,,0.5500638023811457,,0.5500638023811457,0,1,0.4992641929391711,,0,2026-03-08T23:31:25+00:00,20.65,20.65,100,1239,0.5007948610579696,1,,2026-03-08T23:52:04+00:00,2026-03-08,SHORT,,,,0.6314,2.5647,0.8773,0.8773,0.000771,0.00098,0.000749,0.000768,1,-0.4727,-1.7404,-0.3713,-0.1074,1,0.6661800438553132,1,0.007304173148607568,0.49863468259050664,,confirmed,,,,,0,,66494.28052500001,BTC-USDT-SWAP-SHORT-1773012685000-31,65894.65,66194.4652625,0.9058620273192437
first,no_trigger,False,False,,0.6050523590481905,0.5009742889161543,,0.5500475991347187,,0.5500475991347187,0,1,0.5009742889161543,,0,2026-03-08T23:32:34+00:00,19.5,19.5,38,1170,0.5007948610579696,1,,2026-03-08T23:52:04+00:00,2026-03-08,SHORT,,,,0.6314,2.5647,0.8773,0.8773,0.000771,0.00098,0.000749,0.000768,1,-0.4727,-1.7404,-0.3713,-0.1074,1,0.6661800438553132,1,-0.23737646001796922,0.49863468259050664,,confirmed,,,,,0,,66441.45,BTC-USDT-SWAP-SHORT-1773012754000-32,65894.65,66168.04999999999,0.8263807079096377
first,no_trigger,False,False,,0.6661800438553132,0.49863468259050664,,0.6056182216866483,,0.6056182216866483,0,1,0.49863468259050664,,0,2026-03-08T23:52:04+00:00,3.0,3,48,180,0.49940865893012515,1,,2026-03-08T23:55:04+00:00,2026-03-08,SHORT,,,,0.4022,2.5485,0.8773,0.8773,0.00075,0.000982,0.000732,0.000769,1,-0.2451,-1.8145,-0.7235,-0.2949,3,0.6876476038026719,1,-0.4045113662111787,0.4898152761167613,,confirmed,,,,,0,,66098.782875,BTC-USDT-SWAP-SHORT-1773013924000-33,65894.65,65996.7164375,0.3093076231956593
first,failed_triggered,False,False,,0.6704562718091671,0.5012183336304331,,0.6095057016446973,,0.6095057016446973,0,1,0.5012183336304331,,0,2026-03-09T00:00:31+00:00,12.933333333333334,12.933333333333334,24,776,0.49916889055560903,1,12.116666666666667,2026-03-09T00:13:27+00:00,2026-03-09,SHORT,False,True,True,0.7445,0.7445,0.7445,0.7445,0.000864,0.000864,0.000864,0.000864,0,0.4312,0.4312,0.4312,0.4312,0,0.623613362676827,1,-0.11400689156598921,0.501146566734519,1,triggered,25.05,0.08506480728623023,4.131618126532226,65826.05,0,2026-03-09T00:25:34+00:00,66375.75,BTC-USDT-SWAP-SHORT-1773014431000-1,65882.092475,66128.9212375,0.7465077544922385
first,primary_unique_reached_move,True,True,1,0.6234049296067721,,0.4998719753172216,,0,0.5667317541879746,0,1,0.4998719753172216,0.5667317541879746,,2026-03-09T00:51:45+00:00,8.283333333333333,8.283333333333333,24,497,0.49947596984984416,1,35.483333333333334,2026-03-09T01:00:02+00:00,2026-03-09,LONG,False,True,True,0.4193,1.4504,0.8654,1.4504,0.000813,0.000907,0.000939,0.000906,2,-0.1748,0.5367,0.1807,0.5724,1,0.7353863368731645,1,0.1215195256798341,0.500524371737984,1,triggered,43.766666666666666,0.16517748682002936,1.8095018664104272,66583.75,0,2026-03-09T01:35:31+00:00,66473.95,BTC-USDT-SWAP-LONG-1773017505000-4,66255.45,66364.7,0.32924129846138084
first,duplicate_reached_move,False,True,1,0.6325530427987269,,0.5009907766454642,,0,0.5750482207261154,0,1,0.5009907766454642,0.5750482207261154,,2026-03-09T00:29:16+00:00,22.483333333333334,22.483333333333334,48,1349,0.5006929878667086,1,136.75,2026-03-09T00:51:45+00:00,2026-03-09,LONG,False,False,False,0.6027,1.4504,1.4504,1.4504,0.000906,0.000928,0.000982,0.000928,2,-0.4021,0.6881,0.3583,0.6881,0,0.6234049296067721,1,0.30825735597739834,0.4998719753172216,0.9801674259339825,triggered,159.23333333333332,0.4135931277605655,1.4402094507373349,67008.25,0,2026-03-09T03:08:30+00:00,66732.25,BTC-USDT-SWAP-LONG-1773016156000-3,66042.912025,66387.5810125,1.0383538072733935
first,invalidated_or_expired,False,False,,0.623613362676827,0.501146566734519,,0.5669212387971154,,0.5669212387971154,0,1,0.501146566734519,,0,2026-03-09T00:13:27+00:00,26.8,26.8,49,1608,0.49963660751733235,1,,2026-03-09T00:40:15+00:00,2026-03-09,SHORT,,,,1.4504,1.4504,1.4504,1.4504,0.001133,0.000966,0.000991,0.000966,0,0.8246,0.7321,0.231,0.7321,1,0.6053664015732811,1,0.02345745837907272,0.5004095452265205,,confirmed,,,,,0,,66732.25,BTC-USDT-SWAP-SHORT-1773015207000-2,65791.95,66262.1,1.4190615751689168
first,duplicate_reached_move,False,True,1,0.6477282886490622,,0.49994874819694934,,0,0.5888438987718747,0,1,0.49994874819694934,0.5888438987718747,,2026-03-09T03:55:38+00:00,3.1333333333333333,3.1333333333333333,69,188,0.5001008645116953,1,28.983333333333334,2026-03-09T03:58:46+00:00,2026-03-09,LONG,False,True,True,0.3164,2.6268,0.5034,1.7832,0.000645,0.000912,0.000713,0.001029,1,0.1266,1.1854,0.0098,0.9576,3,0.6563945630735777,1,0.15672673801748999,0.5007344668663672,0.9706503726489917,triggered,32.11666666666667,0.55973245979342,1.4077697171991588,67550.95,0,2026-03-09T04:27:45+00:00,67174.95,BTC-USDT-SWAP-LONG-1773028538000-9,67060.602925,67117.7764625,0.17036779378989975
first,duplicate_reached_move,False,True,1,0.8082579786754803,,0.4999723664331783,,0,0.734779980614073,0,1,0.4999723664331783,0.734779980614073,,2026-03-09T04:44:14+00:00,7.016666666666667,7.016666666666667,34,421,0.500660843420242,1,40.96666666666667,2026-03-09T04:51:15+00:00,2026-03-09,LONG,False,True,True,0.2397,2.6268,0.4444,0.8517,0.000554,0.000838,0.000589,0.000587,0,-0.071,1.581,0.2048,0.5254,2,0.6546863407798152,1,0.10088884044471716,0.500686829081492,1,triggered,47.983333333333334,0.05906189018557466,2.8226499075746267,67539.95,0,2026-03-09T05:32:13+00:00,67500.083175,BTC-USDT-SWAP-LONG-1773031454000-10,67395.65,67447.8665875,0.15483540144969873
first,duplicate_reached_move,False,True,1,0.6754122353620896,,0.5003302222300149,,0,0.614011123056445,0,1,0.5003302222300149,0.614011123056445,,2026-03-09T03:34:09+00:00,21.483333333333334,21.483333333333334,111,1289,0.5010204619411843,1,97.25,2026-03-09T03:55:38+00:00,2026-03-09,LONG,True,False,False,0.3164,2.6268,0.5034,1.7832,0.000679,0.000915,0.000746,0.001035,1,0.0658,1.2596,-0.0618,0.7218,2,0.6477282886490622,1,0.0903026169568733,0.49994874819694934,0.9666077457736715,triggered,118.73333333333333,0.293693035492446,1.402725959988734,67559.35,0,2026-03-09T05:32:53+00:00,67361.513925,BTC-USDT-SWAP-LONG-1773027249000-8,67010.05,67185.78196250001,0.5231224743297243
first,duplicate_reached_move,False,True,1,0.607510413469541,,0.5008798531153182,,0,0.5522821940632191,0,1,0.5008798531153182,0.5522821940632191,,2026-03-09T03:28:21+00:00,3.0,3,27,180,0.5011780452434262,1,122.85,2026-03-09T03:31:21+00:00,2026-03-09,LONG,True,False,False,0.8855,2.6268,1.6733,2.422,0.001031,0.000943,0.001272,0.001058,1,-0.2525,1.401,0.9566,1.6387,0,0.7297835004768919,1,-0.1309074942676138,0.5002174497772106,0.9685543673821306,triggered,125.85,0.5305410641312105,1.4034845761072698,67589.95,0,2026-03-09T05:34:12+00:00,67233.25,BTC-USDT-SWAP-LONG-1773026901000-6,67123.75,67178.5,0.1629985784142248
first,duplicate_reached_move,False,True,1,0.6777387402357956,,0.49972537216776747,,0,0.6161261274870868,0,1,0.49972537216776747,0.6161261274870868,,2026-03-09T03:32:18+00:00,3.0,3,182,180,0.5008084141574279,1,119.2,2026-03-09T03:35:18+00:00,2026-03-09,LONG,True,False,False,0.6188,2.6268,1.3206,2.2054,0.000874,0.000936,0.001222,0.001062,1,-0.3211,1.1983,0.6972,1.5195,1,0.7027662920806385,1,0.11372906189363624,0.49878788953468833,0.9670409233243047,triggered,122.2,0.35962864111006326,1.4007850555290526,67589.45,0,2026-03-09T05:34:30+00:00,67347.25,BTC-USDT-SWAP-LONG-1773027138000-7,67218.05,67282.65,0.19202573025883657
first,invalidated_or_expired,False,False,,0.6098397877764663,0.5005677958918714,,0.5543998070695147,,0.5543998070695147,0,1,0.5005677958918714,,0,2026-03-09T03:07:19+00:00,9.216666666666667,9.216666666666667,11,553,0.5002363781183852,1,,2026-03-09T03:16:32+00:00,2026-03-09,SHORT,,,,1.485,2.7129,1.6423,2.4847,0.00148,0.000938,0.001155,0.001013,0,1.178,1.759,1.2672,1.9726,0,0.6381749563235012,1,-0.08173570178438488,0.5004735025688329,,confirmed,,,,,0,,67558.85,BTC-USDT-SWAP-SHORT-1773025639000-5,66783.25,67171.05,1.1546641000847921
first,failed_triggered,False,False,,0.6233967180813093,0.5006967778512474,,0.5667242891648265,,0.5667242891648265,0,1,0.5006967778512474,,0,2026-03-09T06:19:55+00:00,3.0,3,172,180,0.5009130938675862,1,18.183333333333334,2026-03-09T06:22:55+00:00,2026-03-09,SHORT,False,True,True,0.336,1.5222,0.6581,1.1591,0.000614,0.000717,0.000653,0.000838,0,-0.1158,0.5425,-0.5037,0.2797,2,0.6210768569006377,1,-0.18916265582681335,0.5026581534619695,1,triggered,21.183333333333334,0.3449990330246218,1.5452893607747378,67245.65,0,2026-03-09T06:41:06+00:00,67583.95,BTC-USDT-SWAP-SHORT-1773037195000-15,67478.45,67531.2,0.15622408605207666
first,failed_triggered,False,False,,0.6126697020334481,0.5003806730191361,,0.5569724563940437,,0.5569724563940437,0,1,0.5003806730191361,,0,2026-03-09T06:20:47+00:00,3.0,3,171,180,0.4998306812217449,1,35.86666666666667,2026-03-09T06:23:47+00:00,2026-03-09,SHORT,True,True,False,0.336,1.5222,0.6195,1.1591,0.000611,0.000715,0.000621,0.000832,0,-0.082,0.6946,-0.4035,0.3191,3,0.614992206966139,1,-0.27839058703689856,0.5006437592379581,1,triggered,38.86666666666667,0.34949582799232054,1.895163371477331,67220.05,0,2026-03-09T06:59:39+00:00,67583.95,BTC-USDT-SWAP-SHORT-1773037247000-16,67455.805225,67519.8776125,0.1897882216781001
first,failed_triggered,False,False,,0.6126667318847859,0.49978762066600185,,0.5569697562588962,,0.5569697562588962,0,1,0.49978762066600185,,0,2026-03-09T06:43:34+00:00,3.0,3,13,180,0.5074690415155164,1,13.083333333333334,2026-03-09T06:46:34+00:00,2026-03-09,SHORT,True,True,False,0.4277,1.5222,0.6974,1.1812,0.000554,0.00069,0.000566,0.000661,0,-0.3221,0.3242,-0.4092,-0.8489,4,0.6134680841953171,1,0.035814679264197596,0.499789898857193,0.99854276883555,triggered,16.083333333333332,0.053229570364515366,1.4070771229720462,67220.05,0,2026-03-09T06:59:39+00:00,67359.55,BTC-USDT-SWAP-SHORT-1773038614000-17,67255.85,67307.70000000001,0.15406855382073234
first,failed_triggered,False,False,,0.6410104527158734,0.49915677654988144,,0.5827367751962486,,0.5827367751962486,0,1,0.49915677654988144,,0,2026-03-09T06:46:12+00:00,6.85,6.85,18,411,0.487510708405564,1,7.35,2026-03-09T06:53:03+00:00,2026-03-09,SHORT,True,True,False,0.2264,1.5116,0.5118,0.9819,0.000561,0.000685,0.000533,0.000586,2,-0.1558,0.072,-0.4201,-0.9272,5,0.6079203668660224,1,0.4466877656141095,0.5014648778397685,1,triggered,14.2,0.0703058139272846,2.0309530784330563,67184.05,0,2026-03-09T07:00:24+00:00,67351.45,BTC-USDT-SWAP-SHORT-1773038772000-18,67231.31752499999,67291.38376249999,0.17852579079664133
first,invalidated_or_expired,False,False,,0.6207463215855827,,0.5019391889678314,,0,0.5643148378050752,0,1,0.5019391889678314,0.5643148378050752,,2026-03-09T06:10:56+00:00,38.56666666666667,38.56666666666667,20,2314,0.5010765928449702,1,,2026-03-09T06:49:30+00:00,2026-03-09,LONG,,,,0.3037,1.5116,0.5179,1.1812,0.000552,0.00069,0.000554,0.000649,5,-0.1548,0.3428,-0.376,-0.7779,0,0.6010644374058872,1,0.18149525039804426,0.4890581503606454,,confirmed,,,,,0,,67704.05,BTC-USDT-SWAP-LONG-1773036656000-13,67235.85,67469.95000000001,0.6939385607963204
first,invalidated_or_expired,False,False,,0.6290371692848382,,0.501656319991046,,0,0.5718519720771256,0,1,0.501656319991046,0.5718519720771256,,2026-03-09T06:13:26+00:00,36.06666666666667,36.06666666666667,12,2164,0.5010765928449702,1,,2026-03-09T06:49:30+00:00,2026-03-09,LONG,,,,0.3037,1.5116,0.5179,1.1812,0.000552,0.00069,0.000554,0.000649,5,-0.1548,0.3428,-0.376,-0.7779,0,0.6010644374058872,1,0.1621481194943119,0.4890581503606454,,confirmed,,,,,0,,67704.05,BTC-USDT-SWAP-LONG-1773036806000-14,67235.85,67469.95000000001,0.6939385607963204
first,failed_triggered,False,False,,0.624947143846582,0.4989719587956235,,0.5681337671332564,,0.5681337671332564,0,1,0.4989719587956235,,0,2026-03-09T05:54:22+00:00,7.35,7.35,29,441,0.5000473761109137,1,77.5,2026-03-09T06:01:43+00:00,2026-03-09,SHORT,True,False,False,0.3918,2.1087,0.8919,1.415,0.000858,0.000841,0.000936,0.000827,0,-0.0341,1.756,0.455,1.0657,1,0.6355225684100297,1,0.04013358765058597,0.500359114149921,0.9680784411907133,triggered,84.85,1.3241945466791487,1.400785085583104,66879.55,0,2026-03-09T07:19:13+00:00,67895.95,BTC-USDT-SWAP-SHORT-1773035662000-12,67777.05,67836.5,0.17527437294081238
first,invalidated_or_expired,False,False,,0.6135149890532018,0.5005238521456273,,0.5577408991392743,,0.5577408991392743,0,1,0.5005238521456273,,0,2026-03-09T07:12:55+00:00,18.133333333333333,18.133333333333333,7,1088,0.49995787833345784,1,,2026-03-09T07:31:03+00:00,2026-03-09,SHORT,,,,0.6382,1.7907,0.6983,1.0327,0.000835,0.000711,0.000758,0.00066,2,-0.0329,-0.4704,-0.0521,-0.4645,2,0.6110712447912979,1,-0.2780262997261898,0.5008478339306683,,confirmed,,,,,0,,67244.65,BTC-USDT-SWAP-SHORT-1773040375000-19,66837.45,67041.04999999999,0.6073890549148576
first,invalidated_or_expired,False,False,,0.6613861021136156,0.49869735078463795,,0.6012600928305596,,0.6012600928305596,0,1,0.49869735078463795,,0,2026-03-09T07:42:24+00:00,3.783333333333333,3.783333333333333,27,227,0.5003213203966378,1,,2026-03-09T07:46:11+00:00,2026-03-09,SHORT,,,,0.39,1.7907,0.9154,0.9154,0.000726,0.000722,0.000784,0.000702,2,0.2179,-0.157,0.2705,0.1189,3,0.6074590244579606,1,0.15878241998436796,0.500329972950966,,confirmed,,,,,0,,67439.55,BTC-USDT-SWAP-SHORT-1773042144000-20,67341.45,67390.5,0.14556947937766573
first,duplicate_reached_move,False,True,1,0.639445297405293,,0.5001224187559208,,0,0.5813139067320845,0,1,0.5001224187559208,0.5813139067320845,,2026-03-09T08:34:34+00:00,15.05,15.05,18,903,0.4995225342954932,1,38.36666666666667,2026-03-09T08:49:37+00:00,2026-03-09,LONG,False,True,True,0.3133,1.7907,0.6668,0.7693,0.000663,0.000691,0.000744,0.000723,1,-0.0387,-0.2524,0.4453,0.4634,0,0.6308298435785185,1,0.36303103427516453,0.4998980703575114,0.9731825056748435,triggered,53.416666666666664,0.22315917631566076,1.412977086534505,67995.35,0,2026-03-09T09:27:59+00:00,67843.95,BTC-USDT-SWAP-LONG-1773045274000-22,67638.85,67741.4,0.30276905998398507
first,invalidated_or_expired,False,False,,0.6683067144292825,0.49960080606810364,,0.6075515585720749,,0.6075515585720749,0,1,0.49960080606810364,,0,2026-03-09T08:31:11+00:00,12.966666666666667,12.966666666666667,7,778,0.5008310479731596,1,,2026-03-09T08:44:09+00:00,2026-03-09,SHORT,,,,0.3133,1.7907,0.7693,0.7732,0.000643,0.000702,0.000745,0.000703,0,-0.0738,-0.1277,0.2768,0.4925,1,0.6376996842261482,1,0.12191971091706444,0.501671921028885,,confirmed,,,,,0,,67843.95,BTC-USDT-SWAP-SHORT-1773045071000-21,67638.85,67741.4,0.30276905998398507
first,invalidated_or_expired,False,False,,0.6395777245400693,0.49988136844542813,,0.5814342950364266,,0.5814342950364266,0,1,0.49988136844542813,,0,2026-03-09T05:47:52+00:00,6.5,6.5,16,390,0.4996364167120267,1,,2026-03-09T05:54:22+00:00,2026-03-09,SHORT,,,,0.7752,2.3398,1.1591,1.44,0.001064,0.000841,0.000992,0.000855,0,0.4587,1.9004,0.814,0.715,0,0.624947143846582,1,-0.09855642310069282,0.4989719587956235,,confirmed,,,,,0,,68016.85,BTC-USDT-SWAP-SHORT-1773035272000-11,67751.157475,67884.0037375,0.3913919485765892
first,failed_triggered,False,False,,0.8050172885717551,0.5007526593817245,,0.7318338987015955,,0.7318338987015955,0,1,0.5007526593817245,,0,2026-03-09T10:38:45+00:00,29.2,29.2,17,1752,0.501449360673947,1,9.666666666666666,2026-03-09T11:07:57+00:00,2026-03-09,SHORT,False,True,True,0.3349,1.6272,0.4369,0.7376,0.000553,0.000699,0.00067,0.000652,1,0.1211,0.3578,-0.1454,-0.4567,0,0.6769626201339891,1,0.0559912840670529,0.5008485937236415,0.9710650655812414,triggered,38.86666666666667,0.11966603106429888,1.4125329278277783,67440.45,0,2026-03-09T11:17:37+00:00,67747.806975,BTC-USDT-SWAP-SHORT-1773052725000-24,67521.25,67634.5284875,0.3349723581526424
