zone_id,date,direction,tz_entry_ref_price,tz_target_type,tz_target_price,tz_target_distance_pct,tz_has_target_ge_2pct,tz_room_to_run_pct,tz_nearest_obstacle_type
BTC-USDT-SWAP-SHORT-1773792030000-1,2026-03-18,SHORT,73985.1,blocked,,0.2502,0,0.2502,hvn
BTC-USDT-SWAP-LONG-1773793270000-3,2026-03-18,LONG,73739.8,blocked,,0.0816,0,0.0816,hvn
BTC-USDT-SWAP-LONG-1773796201000-7,2026-03-18,LONG,73863.2,blocked,,0.2254,0,0.2254,session_high
BTC-USDT-SWAP-LONG-1773794558000-5,2026-03-18,LONG,73799.6,blocked,,0.3118,0,0.3118,session_high
BTC-USDT-SWAP-LONG-1773793754000-4,2026-03-18,LONG,73670.0,blocked,,0.1086,0,0.1086,hvn
BTC-USDT-SWAP-SHORT-1773795295000-6,2026-03-18,SHORT,73813.3,blocked,,0.0858,0,0.0858,hvn
BTC-USDT-SWAP-LONG-1773798977000-9,2026-03-18,LONG,74012.6,blocked,,0.1181,0,0.1181,hvn
BTC-USDT-SWAP-LONG-1773799629000-10,2026-03-18,LONG,74240.1,open_void_2pct,75724.9,2.0,1,6.0,none_within_scan
BTC-USDT-SWAP-SHORT-1773792781000-2,2026-03-18,SHORT,73742.8,blocked,,0.058,0,0.058,hvn
BTC-USDT-SWAP-LONG-1773800100000-11,2026-03-18,LONG,74276.0,blocked,,0.1193,0,0.1193,session_high
BTC-USDT-SWAP-SHORT-1773797761000-8,2026-03-18,SHORT,74139.9,blocked,,0.1887,0,0.1887,hvn
BTC-USDT-SWAP-SHORT-1773800297000-12,2026-03-18,SHORT,74230.6,blocked,,0.0789,0,0.0789,swing_high
BTC-USDT-SWAP-SHORT-1773806704000-17,2026-03-18,SHORT,74146.1,blocked,,0.0622,0,0.0622,hvn
BTC-USDT-SWAP-LONG-1773804825000-15,2026-03-18,LONG,74444.7,blocked,,0.2683,0,0.2683,session_high
BTC-USDT-SWAP-LONG-1773805473000-16,2026-03-18,LONG,74429.5,blocked,,0.2887,0,0.2887,session_high
BTC-USDT-SWAP-SHORT-1773808660000-19,2026-03-18,SHORT,74173.0,blocked,,0.2332,0,0.2332,hvn
BTC-USDT-SWAP-LONG-1773807129000-18,2026-03-18,LONG,74375.0,blocked,,0.1008,0,0.1008,hvn
BTC-USDT-SWAP-SHORT-1773802038000-13,2026-03-18,SHORT,74295.5,blocked,,0.1662,0,0.1662,swing_high
BTC-USDT-SWAP-SHORT-1773814999000-20,2026-03-18,SHORT,74170.2,blocked,,0.0946,0,0.0946,hvn
BTC-USDT-SWAP-SHORT-1773819697000-21,2026-03-18,SHORT,73697.0,blocked,,0.2867,0,0.2867,session_low
BTC-USDT-SWAP-SHORT-1773819792000-22,2026-03-18,SHORT,73700.1,blocked,,0.2909,0,0.2909,session_low
BTC-USDT-SWAP-SHORT-1773804588000-14,2026-03-18,SHORT,74505.3,blocked,,0.186,0,0.186,swing_high
BTC-USDT-SWAP-SHORT-1773834431000-26,2026-03-18,SHORT,72996.9,blocked,,0.3382,0,0.3382,session_low
BTC-USDT-SWAP-SHORT-1773835688000-27,2026-03-18,SHORT,72741.8,blocked,,0.1592,0,0.1592,session_low
BTC-USDT-SWAP-SHORT-1773836170000-28,2026-03-18,SHORT,72775.5,blocked,,0.2054,0,0.2054,session_low
BTC-USDT-SWAP-LONG-1773834114000-23,2026-03-18,LONG,72941.3,session_high,74644.4,2.3349,1,1.2239,swing_low
BTC-USDT-SWAP-LONG-1773834139000-24,2026-03-18,LONG,72941.3,session_high,74644.4,2.3349,1,1.2239,swing_low
BTC-USDT-SWAP-SHORT-1773834370000-25,2026-03-18,SHORT,73028.3,blocked,,0.3811,0,0.3811,session_low
BTC-USDT-SWAP-SHORT-1773837926000-31,2026-03-18,SHORT,72320.1,blocked,,0.094,0,0.094,session_low
BTC-USDT-SWAP-SHORT-1773837656000-30,2026-03-18,SHORT,72326.8,blocked,,0.1033,0,0.1033,session_low
BTC-USDT-SWAP-SHORT-1773842088000-33,2026-03-18,SHORT,71965.1,blocked,,0.183,0,0.183,session_low
BTC-USDT-SWAP-SHORT-1773842025000-32,2026-03-18,SHORT,71965.1,blocked,,0.183,0,0.183,session_low
BTC-USDT-SWAP-LONG-1773836450000-29,2026-03-18,LONG,72333.5,swing_low,73834.0,2.0744,1,0.0919,hvn
BTC-USDT-SWAP-LONG-1773843528000-35,2026-03-18,LONG,71870.5,swing_low,73834.0,2.732,1,0.5419,swing_low
BTC-USDT-SWAP-LONG-1773842911000-34,2026-03-18,LONG,71891.5,swing_low,73834.0,2.702,1,0.5682,hvn
BTC-USDT-SWAP-SHORT-1773844720000-37,2026-03-18,SHORT,71623.3,blocked,,0.1329,0,0.1329,session_low
BTC-USDT-SWAP-SHORT-1773844698000-36,2026-03-18,SHORT,71616.4,blocked,,0.1233,0,0.1233,session_low
BTC-USDT-SWAP-SHORT-1773844837000-39,2026-03-18,SHORT,71536.4,blocked,,0.1487,0,0.1487,session_low
BTC-USDT-SWAP-SHORT-1773844787000-38,2026-03-18,SHORT,71536.4,blocked,,0.1487,0,0.1487,session_low
BTC-USDT-SWAP-LONG-1773848497000-43,2026-03-18,LONG,71269.7,hvn,72700.0,2.0069,1,0.1127,hvn
BTC-USDT-SWAP-SHORT-1773846823000-41,2026-03-18,SHORT,71103.2,blocked,,0.4094,0,0.4094,session_low
BTC-USDT-SWAP-SHORT-1773846814000-40,2026-03-18,SHORT,71081.6,blocked,,0.3791,0,0.3791,session_low
BTC-USDT-SWAP-SHORT-1773849364000-44,2026-03-18,SHORT,71400.0,blocked,,0.07,0,0.07,hvn
BTC-USDT-SWAP-LONG-1773854692000-45,2026-03-18,LONG,71446.8,swing_high,74169.4,3.8107,1,0.0745,hvn
BTC-USDT-SWAP-SHORT-1773847388000-42,2026-03-18,SHORT,71386.1,blocked,,0.0506,0,0.0506,hvn
BTC-USDT-SWAP-LONG-1773856508000-46,2026-03-18,LONG,71829.5,swing_low,73850.0,2.8129,1,0.1678,hvn
BTC-USDT-SWAP-LONG-1773857693000-48,2026-03-18,LONG,71573.8,session_high,74644.4,4.2901,1,1.0146,hvn
BTC-USDT-SWAP-SHORT-1773857396000-47,2026-03-18,SHORT,71689.9,blocked,,0.1254,0,0.1254,hvn
BTC-USDT-SWAP-SHORT-1773861038000-49,2026-03-18,SHORT,71292.5,blocked,,0.0596,0,0.0596,hvn
BTC-USDT-SWAP-SHORT-1773861090000-50,2026-03-18,SHORT,71304.3,blocked,,0.0762,0,0.0762,hvn
BTC-USDT-SWAP-SHORT-1773862102000-51,2026-03-18,SHORT,71197.7,blocked,,0.067,0,0.067,hvn
BTC-USDT-SWAP-SHORT-1773863194000-52,2026-03-18,SHORT,70976.3,blocked,,0.2313,0,0.2313,session_low
BTC-USDT-SWAP-SHORT-1773865224000-55,2026-03-18,SHORT,70796.0,blocked,,0.4848,0,0.4848,session_low
BTC-USDT-SWAP-SHORT-1773863225000-53,2026-03-18,SHORT,70767.9,blocked,,0.4453,0,0.4453,session_low
BTC-USDT-SWAP-LONG-1773864839000-54,2026-03-18,LONG,71146.8,session_high,74644.4,4.916,1,0.0748,hvn
BTC-USDT-SWAP-SHORT-1773866301000-56,2026-03-18,SHORT,71141.8,blocked,,0.0588,0,0.0588,hvn
BTC-USDT-SWAP-LONG-1773866763000-57,2026-03-18,LONG,71138.2,session_high,74644.4,4.9287,1,0.0869,hvn
BTC-USDT-SWAP-SHORT-1773879450000-2,2026-03-19,SHORT,71090.0,blocked,,0.0523,0,0.0523,session_low
BTC-USDT-SWAP-LONG-1773881185000-3,2026-03-19,LONG,71049.0,blocked,,0.0525,0,0.0525,swing_high
BTC-USDT-SWAP-LONG-1773883030000-6,2026-03-19,LONG,71002.2,blocked,,0.0673,0,0.0673,hvn
BTC-USDT-SWAP-SHORT-1773886593000-7,2026-03-19,SHORT,71171.9,blocked,,0.101,0,0.101,hvn
BTC-USDT-SWAP-LONG-1773878683000-1,2026-03-19,LONG,71163.1,blocked,,0.0519,0,0.0519,hvn
BTC-USDT-SWAP-SHORT-1773882002000-4,2026-03-19,SHORT,70974.9,open_void_2pct,69555.4,2.0,1,6.0,none_within_scan
BTC-USDT-SWAP-SHORT-1773882324000-5,2026-03-19,SHORT,71050.0,blocked,,0.0593,0,0.0593,swing_low
BTC-USDT-SWAP-LONG-1773890712000-8,2026-03-19,LONG,71506.2,blocked,,0.1073,0,0.1073,session_high
BTC-USDT-SWAP-SHORT-1773891608000-11,2026-03-19,SHORT,71219.4,blocked,,0.0974,0,0.0974,hvn
BTC-USDT-SWAP-SHORT-1773891003000-9,2026-03-19,SHORT,71279.3,blocked,,0.0832,0,0.0832,swing_high
BTC-USDT-SWAP-SHORT-1773891095000-10,2026-03-19,SHORT,71279.3,blocked,,0.0832,0,0.0832,swing_high
BTC-USDT-SWAP-SHORT-1773893807000-13,2026-03-19,SHORT,70817.5,blocked,,0.1815,0,0.1815,session_low
BTC-USDT-SWAP-SHORT-1773894114000-14,2026-03-19,SHORT,70763.1,blocked,,0.1909,0,0.1909,session_low
BTC-USDT-SWAP-LONG-1773893554000-12,2026-03-19,LONG,70667.3,blocked,,0.4708,0,0.4708,hvn
BTC-USDT-SWAP-LONG-1773894697000-15,2026-03-19,LONG,70772.7,blocked,,0.1927,0,0.1927,swing_high
BTC-USDT-SWAP-LONG-1773902340000-16,2026-03-19,LONG,70532.4,blocked,,0.2376,0,0.2376,hvn
BTC-USDT-SWAP-LONG-1773903689000-17,2026-03-19,LONG,70461.7,blocked,,0.3178,0,0.3178,swing_low
BTC-USDT-SWAP-LONG-1773910669000-22,2026-03-19,LONG,70034.5,session_high,71582.9,2.2109,1,0.0915,swing_high
BTC-USDT-SWAP-LONG-1773909084000-21,2026-03-19,LONG,70028.3,session_high,71582.9,2.22,1,0.1024,hvn
BTC-USDT-SWAP-LONG-1773910814000-23,2026-03-19,LONG,69997.5,session_high,71582.9,2.2649,1,0.075,hvn
BTC-USDT-SWAP-LONG-1773907866000-20,2026-03-19,LONG,70142.0,session_high,71582.9,2.0543,1,0.0827,hvn
BTC-USDT-SWAP-LONG-1773907331000-19,2026-03-19,LONG,70112.6,session_high,71582.9,2.0971,1,0.1247,hvn
BTC-USDT-SWAP-LONG-1773913788000-26,2026-03-19,LONG,70415.1,blocked,,0.4046,0,0.4046,hvn
BTC-USDT-SWAP-SHORT-1773918340000-27,2026-03-19,SHORT,70104.4,blocked,,0.0776,0,0.0776,hvn
BTC-USDT-SWAP-SHORT-1773913555000-25,2026-03-19,SHORT,70423.7,blocked,,0.1757,0,0.1757,hvn
BTC-USDT-SWAP-SHORT-1773912406000-24,2026-03-19,SHORT,70259.0,blocked,,0.084,0,0.084,hvn
BTC-USDT-SWAP-SHORT-1773922559000-28,2026-03-19,SHORT,69678.6,blocked,,0.3453,0,0.3453,session_low
BTC-USDT-SWAP-LONG-1773926911000-30,2026-03-19,LONG,69349.4,session_high,71582.9,3.2206,1,0.4335,hvn
BTC-USDT-SWAP-SHORT-1773925165000-29,2026-03-19,SHORT,69300.1,blocked,,0.3511,0,0.3511,session_low
BTC-USDT-SWAP-SHORT-1773931024000-32,2026-03-19,SHORT,69275.0,blocked,,0.3449,0,0.3449,session_low
BTC-USDT-SWAP-SHORT-1773931043000-33,2026-03-19,SHORT,69275.0,blocked,,0.3449,0,0.3449,session_low
BTC-USDT-SWAP-LONG-1773932261000-35,2026-03-19,LONG,69464.0,session_high,71582.9,3.0504,1,0.2678,hvn
BTC-USDT-SWAP-LONG-1773933216000-36,2026-03-19,LONG,69682.1,session_high,71582.9,2.7278,1,0.3127,hvn
BTC-USDT-SWAP-SHORT-1773929685000-31,2026-03-19,SHORT,69431.9,blocked,,0.5701,0,0.5701,session_low
BTC-USDT-SWAP-LONG-1773932209000-34,2026-03-19,LONG,69486.7,session_high,71582.9,3.0167,1,0.235,hvn
BTC-USDT-SWAP-LONG-1773933416000-37,2026-03-19,LONG,69215.6,session_high,71582.9,3.4202,1,0.1219,hvn
BTC-USDT-SWAP-SHORT-1773940442000-39,2026-03-19,SHORT,69191.5,blocked,,0.1322,0,0.1322,hvn
BTC-USDT-SWAP-SHORT-1773938165000-38,2026-03-19,SHORT,69365.2,blocked,,0.094,0,0.094,hvn
BTC-USDT-SWAP-LONG-1773943584000-43,2026-03-19,LONG,69822.0,session_high,71582.9,2.522,1,0.4612,swing_low
BTC-USDT-SWAP-LONG-1773944006000-44,2026-03-19,LONG,69759.9,session_high,71582.9,2.6132,1,2.6132,session_high
BTC-USDT-SWAP-LONG-1773941032000-40,2026-03-19,LONG,69542.1,session_high,71582.9,2.9346,1,0.0833,hvn
BTC-USDT-SWAP-SHORT-1773943299000-42,2026-03-19,SHORT,69775.0,blocked,,0.1791,0,0.1791,hvn
BTC-USDT-SWAP-SHORT-1773943061000-41,2026-03-19,SHORT,69766.7,blocked,,0.1673,0,0.1673,hvn
BTC-USDT-SWAP-LONG-1773950934000-47,2026-03-19,LONG,70365.0,blocked,,0.1312,0,0.1312,swing_high
BTC-USDT-SWAP-LONG-1773954597000-48,2026-03-19,LONG,70549.9,blocked,,1.4642,0,1.4642,session_high
BTC-USDT-SWAP-LONG-1773947883000-46,2026-03-19,LONG,70499.9,blocked,,1.5362,0,1.5362,session_high
BTC-USDT-SWAP-SHORT-1773960400000-49,2026-03-19,SHORT,70086.5,blocked,,0.2266,0,0.2266,swing_high
BTC-USDT-SWAP-SHORT-1773947762000-45,2026-03-19,SHORT,70169.7,session_low,68755.0,2.0161,1,0.5187,swing_high
BTC-USDT-SWAP-SHORT-1773964059000-50,2026-03-19,SHORT,69801.4,blocked,,0.4318,0,0.4318,hvn
BTC-USDT-SWAP-LONG-1773965776000-2,2026-03-20,LONG,70067.3,blocked,,0.1038,0,0.1038,session_high
BTC-USDT-SWAP-LONG-1773967549000-4,2026-03-20,LONG,70232.6,blocked,,0.1333,0,0.1333,swing_low
BTC-USDT-SWAP-LONG-1773967888000-5,2026-03-20,LONG,70215.1,blocked,,0.0882,0,0.0882,session_high
BTC-USDT-SWAP-SHORT-1773964831000-1,2026-03-20,SHORT,70044.7,blocked,,0.3493,0,0.3493,session_low
BTC-USDT-SWAP-LONG-1773970205000-7,2026-03-20,LONG,70477.9,blocked,,0.2272,0,0.2272,swing_high
BTC-USDT-SWAP-LONG-1773970724000-8,2026-03-20,LONG,70516.5,blocked,,0.0545,0,0.0545,session_high
BTC-USDT-SWAP-SHORT-1773968838000-6,2026-03-20,SHORT,70340.9,blocked,,0.085,0,0.085,swing_low
BTC-USDT-SWAP-SHORT-1773966081000-3,2026-03-20,SHORT,70169.5,blocked,,0.099,0,0.099,hvn
BTC-USDT-SWAP-SHORT-1773973332000-9,2026-03-20,SHORT,70090.1,blocked,,0.0572,0,0.0572,swing_high
BTC-USDT-SWAP-LONG-1773978036000-13,2026-03-20,LONG,70595.4,blocked,,0.0847,0,0.0847,swing_high
BTC-USDT-SWAP-LONG-1773978485000-14,2026-03-20,LONG,70694.2,blocked,,0.1197,0,0.1197,session_high
BTC-USDT-SWAP-SHORT-1773976730000-10,2026-03-20,SHORT,70479.6,blocked,,0.0772,0,0.0772,swing_high
BTC-USDT-SWAP-SHORT-1773980106000-16,2026-03-20,SHORT,70819.0,blocked,,0.168,0,0.168,hvn
BTC-USDT-SWAP-LONG-1773980008000-15,2026-03-20,LONG,70836.4,blocked,,0.1321,0,0.1321,session_high
BTC-USDT-SWAP-SHORT-1773977273000-11,2026-03-20,SHORT,70678.6,blocked,,0.2527,0,0.2527,hvn
BTC-USDT-SWAP-LONG-1773988237000-17,2026-03-20,LONG,70419.9,blocked,,0.0899,0,0.0899,swing_high
BTC-USDT-SWAP-SHORT-1773990723000-18,2026-03-20,SHORT,70293.3,blocked,,0.2325,0,0.2325,swing_high
BTC-USDT-SWAP-LONG-1773993061000-19,2026-03-20,LONG,70863.8,blocked,,0.0934,0,0.0934,session_high
BTC-USDT-SWAP-SHORT-1773977703000-12,2026-03-20,SHORT,70688.1,blocked,,0.2661,0,0.2661,hvn
BTC-USDT-SWAP-SHORT-1773995341000-21,2026-03-20,SHORT,70890.0,blocked,,0.127,0,0.127,hvn
BTC-USDT-SWAP-LONG-1773994722000-20,2026-03-20,LONG,71165.4,blocked,,0.1436,0,0.1436,swing_high
BTC-USDT-SWAP-SHORT-1774008086000-23,2026-03-20,SHORT,70596.6,blocked,,0.066,0,0.066,hvn
BTC-USDT-SWAP-SHORT-1774010892000-24,2026-03-20,SHORT,70269.0,blocked,,0.6674,0,0.6674,session_low
BTC-USDT-SWAP-LONG-1773997017000-22,2026-03-20,LONG,70491.6,blocked,,0.0828,0,0.0828,hvn
BTC-USDT-SWAP-SHORT-1774014989000-25,2026-03-20,SHORT,69960.8,blocked,,0.4961,0,0.4961,session_low
BTC-USDT-SWAP-SHORT-1774019927000-27,2026-03-20,SHORT,69586.2,blocked,,0.1903,0,0.1903,session_low
BTC-USDT-SWAP-SHORT-1774019946000-28,2026-03-20,SHORT,69583.4,blocked,,0.1863,0,0.1863,session_low
BTC-USDT-SWAP-SHORT-1774031763000-30,2026-03-20,SHORT,69628.7,blocked,,0.3937,0,0.3937,session_low
BTC-USDT-SWAP-SHORT-1774031844000-31,2026-03-20,SHORT,69695.1,blocked,,0.4886,0,0.4886,session_low
BTC-USDT-SWAP-SHORT-1774040190000-34,2026-03-20,SHORT,70012.5,blocked,,0.0893,0,0.0893,hvn
BTC-USDT-SWAP-SHORT-1774036783000-32,2026-03-20,SHORT,70079.3,blocked,,0.1132,0,0.1132,hvn
BTC-USDT-SWAP-SHORT-1774036822000-33,2026-03-20,SHORT,70100.4,blocked,,0.1432,0,0.1432,hvn
BTC-USDT-SWAP-LONG-1774028344000-29,2026-03-20,LONG,69615.1,session_high,71343.7,2.4831,1,0.122,hvn
BTC-USDT-SWAP-LONG-1774015493000-26,2026-03-20,LONG,69713.5,session_high,71343.7,2.3384,1,0.3392,hvn
BTC-USDT-SWAP-LONG-1774051508000-1,2026-03-21,LONG,70550.0,blocked,,0.2675,0,0.2675,swing_high
BTC-USDT-SWAP-LONG-1774053309000-3,2026-03-21,LONG,70567.9,blocked,,0.3247,0,0.3247,session_high
BTC-USDT-SWAP-SHORT-1774053604000-4,2026-03-21,SHORT,70653.8,blocked,,0.1107,0,0.1107,swing_high
BTC-USDT-SWAP-LONG-1774058261000-6,2026-03-21,LONG,70460.1,blocked,,0.0566,0,0.0566,hvn
BTC-USDT-SWAP-LONG-1774061201000-7,2026-03-21,LONG,70713.9,blocked,,0.1175,0,0.1175,session_high
BTC-USDT-SWAP-SHORT-1774071458000-8,2026-03-21,SHORT,70703.0,blocked,,0.0672,0,0.0672,swing_low
BTC-USDT-SWAP-SHORT-1774078231000-9,2026-03-21,SHORT,70749.9,blocked,,0.0537,0,0.0537,swing_low
BTC-USDT-SWAP-SHORT-1774052542000-2,2026-03-21,SHORT,70679.1,blocked,,0.1686,0,0.1686,swing_high
BTC-USDT-SWAP-SHORT-1774057799000-5,2026-03-21,SHORT,70469.7,blocked,,0.7375,0,0.7375,hvn
BTC-USDT-SWAP-LONG-1774102920000-12,2026-03-21,LONG,70917.2,blocked,,0.2404,0,0.2404,session_high
BTC-USDT-SWAP-LONG-1774102049000-10,2026-03-21,LONG,70923.3,blocked,,0.2318,0,0.2318,session_high
BTC-USDT-SWAP-SHORT-1774110303000-13,2026-03-21,SHORT,70494.1,blocked,,0.1234,0,0.1234,session_low
BTC-USDT-SWAP-SHORT-1774110996000-14,2026-03-21,SHORT,70435.0,blocked,,0.2073,0,0.2073,session_low
BTC-USDT-SWAP-SHORT-1774111884000-15,2026-03-21,SHORT,70336.4,blocked,,0.0754,0,0.0754,session_low
BTC-USDT-SWAP-SHORT-1774112836000-17,2026-03-21,SHORT,70219.9,blocked,,0.0789,0,0.0789,session_low
BTC-USDT-SWAP-SHORT-1774112945000-18,2026-03-21,SHORT,70219.9,blocked,,0.0789,0,0.0789,session_low
BTC-USDT-SWAP-SHORT-1774135368000-21,2026-03-21,SHORT,70117.0,open_void_2pct,68714.66,2.0,1,6.0,none_within_scan
BTC-USDT-SWAP-LONG-1774117994000-19,2026-03-21,LONG,70381.6,blocked,,0.2278,0,0.2278,swing_low
BTC-USDT-SWAP-LONG-1774112479000-16,2026-03-21,LONG,70249.9,blocked,,0.396,0,0.396,swing_low
BTC-USDT-SWAP-LONG-1774135026000-20,2026-03-21,LONG,70134.9,blocked,,0.0709,0,0.0709,swing_low
BTC-USDT-SWAP-SHORT-1774102622000-11,2026-03-21,SHORT,70899.2,blocked,,0.0906,0,0.0906,swing_high
BTC-USDT-SWAP-SHORT-1774139842000-3,2026-03-22,SHORT,69037.2,blocked,,0.0539,0,0.0539,hvn
BTC-USDT-SWAP-SHORT-1774139822000-2,2026-03-22,SHORT,69037.2,blocked,,0.0539,0,0.0539,hvn
BTC-USDT-SWAP-SHORT-1774142237000-5,2026-03-22,SHORT,68990.3,blocked,,0.0584,0,0.0584,hvn
BTC-USDT-SWAP-SHORT-1774140972000-4,2026-03-22,SHORT,68865.0,blocked,,0.0944,0,0.0944,hvn
BTC-USDT-SWAP-LONG-1774139310000-1,2026-03-22,LONG,69063.2,swing_high,70450.0,2.008,1,0.0859,session_high
BTC-USDT-SWAP-LONG-1774147456000-7,2026-03-22,LONG,69180.1,blocked,,0.2838,0,0.2838,session_high
BTC-USDT-SWAP-SHORT-1774149904000-8,2026-03-22,SHORT,69334.3,blocked,,0.2658,0,0.2658,hvn
BTC-USDT-SWAP-SHORT-1774158125000-11,2026-03-22,SHORT,69174.1,blocked,,0.2517,0,0.2517,hvn
BTC-USDT-SWAP-SHORT-1774146977000-6,2026-03-22,SHORT,69200.0,blocked,,0.0723,0,0.0723,hvn
BTC-USDT-SWAP-LONG-1774151423000-9,2026-03-22,LONG,69214.6,blocked,,0.0511,0,0.0511,hvn
BTC-USDT-SWAP-LONG-1774157350000-10,2026-03-22,LONG,69157.8,blocked,,0.061,0,0.061,hvn
BTC-USDT-SWAP-SHORT-1774169697000-17,2026-03-22,SHORT,68783.9,blocked,,0.09,0,0.09,swing_low
BTC-USDT-SWAP-SHORT-1774168475000-14,2026-03-22,SHORT,68654.5,blocked,,0.6795,0,0.6795,session_low
BTC-USDT-SWAP-SHORT-1774168425000-13,2026-03-22,SHORT,68629.1,blocked,,0.6427,0,0.6427,session_low
BTC-USDT-SWAP-SHORT-1774168517000-15,2026-03-22,SHORT,68656.3,blocked,,0.6821,0,0.6821,session_low
BTC-USDT-SWAP-LONG-1774169205000-16,2026-03-22,LONG,68751.9,blocked,,0.3609,0,0.3609,hvn
BTC-USDT-SWAP-LONG-1774168383000-12,2026-03-22,LONG,68748.1,blocked,,0.0755,0,0.0755,hvn
BTC-USDT-SWAP-SHORT-1774179056000-18,2026-03-22,SHORT,68440.1,blocked,,0.3684,0,0.3684,session_low
BTC-USDT-SWAP-SHORT-1774180644000-22,2026-03-22,SHORT,68217.2,blocked,,0.3169,0,0.3169,session_low
BTC-USDT-SWAP-SHORT-1774180005000-20,2026-03-22,SHORT,68200.0,blocked,,0.2918,0,0.2918,session_low
BTC-USDT-SWAP-LONG-1774183232000-23,2026-03-22,LONG,68582.9,blocked,,0.0978,0,0.0978,hvn
BTC-USDT-SWAP-LONG-1774179961000-19,2026-03-22,LONG,68281.7,blocked,,0.3929,0,0.3929,hvn
BTC-USDT-SWAP-LONG-1774185495000-24,2026-03-22,LONG,68639.1,blocked,,0.0887,0,0.0887,hvn
BTC-USDT-SWAP-LONG-1774186750000-25,2026-03-22,LONG,68592.7,blocked,,0.0835,0,0.0835,hvn
BTC-USDT-SWAP-SHORT-1774207344000-27,2026-03-22,SHORT,68337.3,blocked,,0.4921,0,0.4921,session_low
BTC-USDT-SWAP-SHORT-1774209401000-29,2026-03-22,SHORT,68157.7,blocked,,0.0827,0,0.0827,swing_low
BTC-USDT-SWAP-LONG-1774204867000-26,2026-03-22,LONG,68535.3,blocked,,0.0944,0,0.0944,hvn
BTC-USDT-SWAP-SHORT-1774208087000-28,2026-03-22,SHORT,68330.0,blocked,,0.0593,0,0.0593,swing_low
BTC-USDT-SWAP-LONG-1774180468000-21,2026-03-22,LONG,68218.6,blocked,,0.4858,0,0.4858,hvn
BTC-USDT-SWAP-SHORT-1774213405000-30,2026-03-22,SHORT,67584.8,blocked,,0.1142,0,0.1142,session_low
BTC-USDT-SWAP-SHORT-1774213492000-31,2026-03-22,SHORT,67584.8,blocked,,0.1142,0,0.1142,session_low
BTC-USDT-SWAP-LONG-1774214168000-32,2026-03-22,LONG,67809.5,session_high,69576.8,2.6063,1,0.1335,hvn
BTC-USDT-SWAP-SHORT-1774224201000-1,2026-03-23,SHORT,67929.0,blocked,,0.1163,0,0.1163,hvn
BTC-USDT-SWAP-SHORT-1774224316000-2,2026-03-23,SHORT,67929.0,blocked,,0.1163,0,0.1163,hvn
BTC-USDT-SWAP-LONG-1774224466000-3,2026-03-23,LONG,67904.2,blocked,,0.1624,0,0.1624,session_high
BTC-USDT-SWAP-LONG-1774224518000-4,2026-03-23,LONG,67917.0,blocked,,0.2488,0,0.2488,session_high
BTC-USDT-SWAP-LONG-1774228686000-7,2026-03-23,LONG,67942.2,blocked,,0.2117,0,0.2117,swing_high
BTC-USDT-SWAP-LONG-1774230340000-9,2026-03-23,LONG,67969.2,blocked,,0.1189,0,0.1189,hvn
BTC-USDT-SWAP-LONG-1774228797000-8,2026-03-23,LONG,68000.0,blocked,,0.1831,0,0.1831,swing_high
BTC-USDT-SWAP-LONG-1774233261000-11,2026-03-23,LONG,68227.7,blocked,,0.0662,0,0.0662,session_high
BTC-USDT-SWAP-SHORT-1774236610000-13,2026-03-23,SHORT,68127.1,blocked,,0.1132,0,0.1132,hvn
BTC-USDT-SWAP-LONG-1774237251000-14,2026-03-23,LONG,68142.0,blocked,,0.0831,0,0.0831,swing_high
BTC-USDT-SWAP-SHORT-1774233098000-10,2026-03-23,SHORT,68227.3,blocked,,0.1933,0,0.1933,swing_high
BTC-USDT-SWAP-LONG-1774226586000-5,2026-03-23,LONG,67673.6,blocked,,0.0754,0,0.0754,swing_low
BTC-USDT-SWAP-LONG-1774226641000-6,2026-03-23,LONG,67673.6,blocked,,0.0754,0,0.0754,swing_low
BTC-USDT-SWAP-LONG-1774240874000-15,2026-03-23,LONG,68738.8,blocked,,0.0585,0,0.0585,session_high
BTC-USDT-SWAP-SHORT-1774235188000-12,2026-03-23,SHORT,68155.0,blocked,,0.1541,0,0.1541,hvn
BTC-USDT-SWAP-SHORT-1774244879000-18,2026-03-23,SHORT,68650.0,blocked,,0.637,0,0.637,swing_high
BTC-USDT-SWAP-LONG-1774242845000-17,2026-03-23,LONG,68729.3,blocked,,0.1753,0,0.1753,session_high
BTC-USDT-SWAP-SHORT-1774242344000-16,2026-03-23,SHORT,68703.1,blocked,,0.5285,0,0.5285,swing_high
BTC-USDT-SWAP-SHORT-1774247388000-19,2026-03-23,SHORT,67845.1,blocked,,0.0665,0,0.0665,hvn
BTC-USDT-SWAP-SHORT-1774265760000-20,2026-03-23,SHORT,70651.8,hvn,68700.0,2.7626,1,2.7626,hvn
BTC-USDT-SWAP-SHORT-1774267628000-21,2026-03-23,SHORT,70320.1,hvn,68650.0,2.375,1,0.313,hvn
BTC-USDT-SWAP-LONG-1774270395000-24,2026-03-23,LONG,70660.3,blocked,,0.0562,0,0.0562,hvn
BTC-USDT-SWAP-LONG-1774270406000-25,2026-03-23,LONG,70660.3,blocked,,0.0562,0,0.0562,hvn
BTC-USDT-SWAP-LONG-1774270541000-26,2026-03-23,LONG,70660.3,blocked,,0.0562,0,0.0562,hvn
BTC-USDT-SWAP-LONG-1774268722000-22,2026-03-23,LONG,70260.9,blocked,,0.198,0,0.198,hvn
