date,zone_id,direction,watch_label,coverage_class,lead_min_before_move,matched_move_size_pct,_half
2026-03-29,BTC-USDT-SWAP-LONG-1774760584000-13,LONG,BAD,wrong_direction,,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774763331000-16,SHORT,MID,covered_mid,-161.93,3.2533,second
2026-03-29,BTC-USDT-SWAP-LONG-1774755666000-11,LONG,BAD,wrong_direction,,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774768706000-17,SHORT,MID,covered_mid,-258.67,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774779062000-19,SHORT,MID,covered_mid,-417.75,3.2533,second
2026-03-29,BTC-USDT-SWAP-LONG-1774777150000-18,LONG,BAD,wrong_direction,,3.2533,second
2026-03-29,BTC-USDT-SWAP-LONG-1774780706000-20,LONG,BAD,wrong_direction,,3.2533,second
2026-03-29,BTC-USDT-SWAP-LONG-1774783251000-21,LONG,BAD,wrong_direction,,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774752923000-8,SHORT,GOOD,covered_watch_early,17.9,3.2533,second
2026-03-29,BTC-USDT-SWAP-LONG-1774784312000-22,LONG,BAD,wrong_direction,,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774805237000-23,SHORT,BAD,covered_late,-855.18,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774826131000-24,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-LONG-1774829268000-2,LONG,GOOD,covered_watch_early,9.3,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774829318000-3,LONG,GOOD,covered_watch_early,8.23,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774829392000-4,LONG,GOOD,covered_watch_early,6.15,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774836861000-8,LONG,MID,covered_mid,-124.95,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774836898000-9,LONG,MID,covered_mid,-124.95,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774834220000-6,LONG,MID,covered_mid,-73.23,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774834280000-7,LONG,MID,covered_mid,-74.23,3.7056,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774830283000-5,SHORT,BAD,wrong_direction,,3.7056,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774828839000-1,SHORT,BAD,wrong_direction,,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774840912000-11,LONG,MID,covered_mid,-191.6,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774841502000-12,LONG,MID,covered_mid,-194.97,3.7056,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774842906000-13,SHORT,BAD,wrong_direction,,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774843669000-14,LONG,MID,covered_mid,-232.35,3.7056,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774840595000-10,SHORT,BAD,wrong_direction,,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774846274000-16,LONG,MID,covered_mid,-288.62,3.7056,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774846621000-17,SHORT,BAD,wrong_direction,,3.7056,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774846778000-18,SHORT,BAD,wrong_direction,,3.7056,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774844011000-15,SHORT,BAD,wrong_direction,,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774847323000-19,LONG,MID,covered_mid,-304.08,3.7056,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774852538000-20,SHORT,BAD,wrong_direction,,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774858984000-22,LONG,BAD,covered_late,-491.12,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774872672000-23,LONG,BAD,covered_late,-714.1,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774873140000-24,LONG,BAD,covered_late,-721.9,3.7056,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774874303000-25,SHORT,BAD,wrong_direction,,3.7056,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774858134000-21,SHORT,BAD,wrong_direction,,3.7056,second
2026-03-30,BTC-USDT-SWAP-LONG-1774878475000-26,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-LONG-1774882904000-27,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774891237000-28,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774897033000-31,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774896600000-30,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-LONG-1774891865000-29,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774898653000-35,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-LONG-1774900481000-36,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774898345000-34,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-LONG-1774906773000-38,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-LONG-1774898021000-32,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-LONG-1774898078000-33,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-30,BTC-USDT-SWAP-SHORT-1774900746000-37,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-31,BTC-USDT-SWAP-LONG-1774915354000-1,LONG,GOOD,covered_watch_early,80.02,2.825,second
2026-03-31,BTC-USDT-SWAP-LONG-1774916501000-3,LONG,GOOD,covered_watch_early,41.55,2.825,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774916222000-2,SHORT,GOOD,covered_watch_early,62.63,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774917130000-4,SHORT,GOOD,covered_watch_early,58.75,3.5721,second
2026-03-31,BTC-USDT-SWAP-LONG-1774917842000-5,LONG,BAD,covered_late,-6.15,2.825,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774918719000-6,SHORT,GOOD,covered_watch_early,5.7,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774922015000-9,SHORT,MID,covered_mid,-22.48,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774928879000-10,SHORT,MID,covered_mid,-170.47,3.5721,second
2026-03-31,BTC-USDT-SWAP-LONG-1774920704000-8,LONG,BAD,wrong_direction,,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774933202000-11,SHORT,MID,covered_mid,-213.8,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774933245000-12,SHORT,MID,covered_mid,-213.8,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774938806000-13,SHORT,BAD,covered_late,-304.1,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774943101000-15,SHORT,BAD,covered_late,-375.93,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774942358000-14,SHORT,BAD,covered_late,-370.22,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774920546000-7,SHORT,MID,covered_mid,-18.78,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774947138000-18,SHORT,BAD,covered_late,-453.35,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774946279000-16,SHORT,BAD,covered_late,-437.5,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774946349000-17,SHORT,BAD,covered_late,-437.5,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774948614000-19,SHORT,BAD,covered_late,-476.73,3.5721,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774948669000-20,SHORT,BAD,covered_late,-476.73,3.5721,second
2026-03-31,BTC-USDT-SWAP-LONG-1774948954000-21,LONG,GOOD,covered_watch_early,4.47,2.7664,second
2026-03-31,BTC-USDT-SWAP-SHORT-1774951968000-23,SHORT,GOOD,covered_watch_early,239.15,2.0382,second
2026-03-31,BTC-USDT-SWAP-LONG-1774950763000-22,LONG,MID,covered_mid,-25.73,2.7664,second
2026-03-31,BTC-USDT-SWAP-LONG-1774977794000-24,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-31,BTC-USDT-SWAP-LONG-1774983035000-25,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-31,BTC-USDT-SWAP-LONG-1774984071000-26,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-31,BTC-USDT-SWAP-LONG-1774988188000-27,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-31,BTC-USDT-SWAP-LONG-1774990827000-28,LONG,BAD,missed_no_move_in_4h,,,second
