zone_id,venue,symbol,date,confirmedTs,confirmed_iso,direction,setup_type,regime,prior_move_1d,prior_move_60m_pct,eng_ofi,supportive_taker_imb_15m,microprice_aligned_5m,eng_void,thin_path_score,large_walls,reclaim_zoneMid,buyer_absorption,conf_rejection,conf_taker_sell,conf_microprice,conf_thin,confluence_count,cluster_id,cooldown_state,zoneLow,zoneHigh,hypo_entry,tp_2pct,sl_1_5pct,mandatory_pass,reject_reasons,hybrid_decision,m4_thin_decision,final_shadow_decision
BTC-USDT-SWAP-LONG-1772844248000-4,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772845367000,2026-03-07T01:02:47+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.706,0.2808,0.15554068742876295,0.1174,2.569,1,,,1,0,1,1,1,1,4,OKX_MARCH_LONG_683,CLEAR,68231.05,68319.85,68354.95,66987.85,69380.27,0,not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772850673000-5,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772850892000,2026-03-07T02:34:52+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-4.3165,-0.1565,-0.18672413391111517,0.0269,0.248,1,,,0,0,0,1,1,1,3,OKX_MARCH_SHORT_680,CLEAR,68029.518225,68102.65,68066.08,66704.76,69087.08,1,,HYBRID_PASS,M4_THIN_ONLY_PASS,ACCEPT
BTC-USDT-SWAP-LONG-1772852776000-6,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772852956000,2026-03-07T03:09:16+00:00,LONG,ACCUMULATION,TREND_DOWN,-4.0548,0.1636,0.12240032661023631,0.1011,4.242,1,,,0,0,0,1,1,1,3,OKX_MARCH_LONG_684,CLEAR,68305.780025,68385.35,68438.05,67069.29,69464.62,0,not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772856582000-8,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772857253000,2026-03-07T04:20:53+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-4.1526,-0.4394,-0.0741289518759352,-0.2058,-0.165,1,,,0,1,0,0,0,1,1,OKX_MARCH_SHORT_675,CLEAR,67822.521775,67994.35,67571.75,66220.32,68585.33,0,buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772857253000-9,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772857726000,2026-03-07T04:28:46+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-4.0866,-0.2928,-0.009702949350412418,-0.2374,1.112,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_678,CLEAR,67926.069975,68036.8,67832.95,66476.29,68850.44,0,buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772856498000-7,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772859046000,2026-03-07T04:50:46+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.4673,-0.064,-0.030741480194051624,0.0453,0.093,1,,,1,0,1,1,1,1,4,OKX_MARCH_LONG_679,CLEAR,67832.05,68116.05,67974.05,66614.57,68993.66,0,not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772860169000-10,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772860842000,2026-03-07T05:20:42+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.7014,-0.0614,-0.025514994841356903,-0.0084,13.198,1,,,1,0,1,0,1,1,3,OKX_MARCH_SHORT_678,ACTIVE,67874.05,68095.280625,67838.65,66481.88,68856.23,1,duplicate_cluster_or_cooldown,HYBRID_PASS,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772866698000-11,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772867483000,2026-03-07T07:11:23+00:00,LONG,ACCUMULATION,TREND_DOWN,-4.2882,-0.6733,0.12944773954991198,-0.1242,0.522,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_679,CLEAR,67406.55,67757.31172499999,67942.15,66583.31,68961.28,0,not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772867910000-12,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772868091000,2026-03-07T07:21:31+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-4.4272,-0.4429,-0.13726325130164227,-0.043,-0.111,1,,,0,0,0,0,0,1,1,OKX_MARCH_SHORT_675,CLEAR,67557.954125,67625.545875,67591.75,66239.91,68605.63,1,confluence_lt_2(1),HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772868613000-13,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772868793000,2026-03-07T07:33:13+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-4.5764,-0.2344,-0.12241221024517757,-0.3023,5.933,1,,,1,1,1,0,1,1,3,OKX_MARCH_SHORT_676,CLEAR,67657.85,67728.89752500001,67693.37,66339.51,68708.77,0,buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772869703000-14,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772869883000,2026-03-07T07:51:23+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-4.6495,0.0087,-0.11890658074696778,-0.262,2.012,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_677,CLEAR,67718.173975,67785.92602500001,67752.05,66397.01,68768.33,0,prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772869985000-15,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772870165000,2026-03-07T07:56:05+00:00,LONG,ACCUMULATION,TREND_DOWN,-4.6161,0.1234,0.2766130629289072,0.1384,0.403,1,,,0,1,0,1,1,1,3,OKX_MARCH_LONG_678,CLEAR,67743.361375,67828.95,67866.05,66508.73,68884.04,0,not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772870125000-16,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772870945000,2026-03-07T08:09:05+00:00,LONG,ACCUMULATION,TREND_DOWN,-4.4291,0.4067,0.13924413549171108,-0.1092,-0.068,1,,,0,1,0,0,0,1,1,OKX_MARCH_LONG_679,CLEAR,67732.75,67862.864475,67912.05,66553.81,68930.73,0,not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772872211000-17,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772872391000,2026-03-07T08:33:11+00:00,LONG,ACCUMULATION,TREND_DOWN,-4.26,0.383,0.12914970144758,0.1362,2.083,1,,,0,0,0,1,1,1,3,OKX_MARCH_LONG_680,CLEAR,67901.282375,67979.95,68022.45,66662.0,69042.79,0,not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772872987000-18,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772873542000,2026-03-07T08:52:22+00:00,LONG,ACCUMULATION,TREND_DOWN,-4.1759,0.1635,0.1416777493174672,-0.1932,0.306,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_679,CLEAR,67848.00902499999,67915.890975,67966.85,66607.51,68986.35,0,not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772877219000-19,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772877399000,2026-03-07T09:56:39+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.5707,0.4013,0.2591227147984125,-0.093,3.741,1,,,1,1,1,0,1,1,3,OKX_MARCH_LONG_680,CLEAR,67950.05,68031.94897499999,68070.95,66709.53,69092.01,0,not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772892481000-20,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772893245000,2026-03-07T14:20:45+00:00,SHORT,DISTRIBUTION,RANGE,-1.7296,-0.3561,-0.4269900080678324,0.0862,-0.163,1,,,0,0,0,1,0,1,2,OKX_MARCH_SHORT_675,CLEAR,67580.45,67789.227675,67509.15,66158.97,68521.79,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772906920000-21,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772907130000,2026-03-07T18:12:10+00:00,SHORT,DISTRIBUTION,RANGE,-0.9233,-0.2856,-0.20961308238284984,0.2482,1.318,1,,,0,0,0,1,1,1,3,OKX_MARCH_SHORT_673,CLEAR,67526.269975,67615.95,67350.55,66003.54,68360.81,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772910598000-22,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772911480000,2026-03-07T19:24:40+00:00,SHORT,DISTRIBUTION,RANGE,-1.2442,-0.4162,-0.08783088761468644,0.3677,1.273,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_671,CLEAR,67255.35,67532.95,67169.05,65825.67,68176.59,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772911480000-23,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772912305000,2026-03-07T19:38:25+00:00,SHORT,DISTRIBUTION,RANGE,-1.2372,-0.335,-0.46788019069663334,0.0296,0.396,1,,,0,0,0,1,1,1,3,OKX_MARCH_SHORT_670,CLEAR,67136.65,67388.72752500001,67070.75,65729.33,68076.81,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772913422000-24,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772913602000,2026-03-07T20:00:02+00:00,LONG,ACCUMULATION,RANGE,-1.5464,-0.742,0.3257085040880948,-0.2932,4.498,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_672,CLEAR,67010.727875,67443.45,67227.09,65882.55,68235.5,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772913488000-25,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772914382000,2026-03-07T20:13:02+00:00,LONG,ACCUMULATION,RANGE,-1.0645,-0.4275,0.10455989953338658,0.15,5.136,1,,,1,0,1,1,1,1,4,OKX_MARCH_LONG_672,CLEAR,67022.35,67443.45,67232.9,65888.24,68241.39,0,not_TREND_DOWN;not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772916785000-26,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772917226000,2026-03-07T21:00:26+00:00,LONG,ACCUMULATION,RANGE,-1.0852,0.402,0.24677422896065862,0.131,-0.142,1,,,1,1,1,1,0,1,3,OKX_MARCH_LONG_672,CLEAR,67059.95,67443.45,67251.7,65906.67,68260.48,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772919621000-27,OKX_MARCH,BTC-USDT-SWAP,2026-03-07,1772920803000,2026-03-07T22:00:03+00:00,LONG,ACCUMULATION,RANGE,-1.2354,0.078,0.13658683196130106,-0.0892,8.403,1,,,1,0,1,0,1,1,3,OKX_MARCH_LONG_672,CLEAR,67059.95,67436.25,67248.1,65903.14,68256.82,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772928898000-2,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772929078000,2026-03-08T00:17:58+00:00,SHORT,DISTRIBUTION,RANGE,-1.1559,0.1221,-0.07780774698159858,-0.343,6.042,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_670,CLEAR,67326.469925,67399.55,67074.95,65733.45,68081.07,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772928031000-1,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772929845000,2026-03-08T00:30:45+00:00,LONG,ACCUMULATION,RANGE,-1.2536,-0.001,-0.07860035686533297,-0.1031,0.404,1,,,1,1,1,0,1,1,3,OKX_MARCH_LONG_673,CLEAR,67199.433475,67452.65,67326.04,65979.52,68335.93,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772929845000-3,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772930418000,2026-03-08T00:40:18+00:00,LONG,ACCUMULATION,RANGE,-1.4644,-0.0071,0.09566913949953493,-0.2199,-0.007,1,,,0,1,0,0,0,1,1,OKX_MARCH_LONG_672,CLEAR,67217.65,67364.815575,67291.23,65945.41,68300.6,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772930593000-4,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772930773000,2026-03-08T00:46:13+00:00,SHORT,DISTRIBUTION,RANGE,-1.4834,-0.0551,-0.40480723115410644,-0.074,6.184,1,,,1,0,1,0,1,1,3,OKX_MARCH_SHORT_671,CLEAR,67209.05,67286.05,67168.45,65825.08,68175.98,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772931158000-5,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772931388000,2026-03-08T00:56:28+00:00,LONG,ACCUMULATION,RANGE,-1.6842,-0.1248,-0.3751231637474671,-0.1052,0.102,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_672,CLEAR,67146.459975,67213.640025,67247.35,65902.4,68256.06,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772932298000-6,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772932493000,2026-03-08T01:14:53+00:00,SHORT,DISTRIBUTION,RANGE,-1.3902,-0.215,-0.14544655763212272,-0.4426,-0.098,1,,,0,1,0,0,0,1,1,OKX_MARCH_SHORT_671,CLEAR,67151.857275,67252.55,67100.25,65758.24,68106.75,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772937050000-7,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772937230000,2026-03-08T02:33:50+00:00,SHORT,DISTRIBUTION,RANGE,-1.4293,0.0778,0.14226521604279638,-0.1856,11.378,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_670,CLEAR,67074.65,67166.016225,67032.45,65691.8,68037.94,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772937086000-8,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772937266000,2026-03-08T02:34:26+00:00,SHORT,DISTRIBUTION,RANGE,-1.368,0.1169,-0.06554952821749813,-0.3051,3.821,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_668,CLEAR,67045.010725,67155.75,66821.65,65485.22,67823.97,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772938557000-9,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772938986000,2026-03-08T03:03:06+00:00,LONG,ACCUMULATION,RANGE,-2.035,-0.4471,0.16698875365480736,-0.1082,0.0,1,,,1,1,1,0,0,1,2,OKX_MARCH_LONG_681,CLEAR,66811.95,67008.437475,68125.35,66762.84,69147.23,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772938604000-10,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772939316000,2026-03-08T03:08:36+00:00,SHORT,DISTRIBUTION,RANGE,-2.1102,-0.4675,-0.23866473711566083,0.0154,-0.0,1,,,0,0,0,1,0,1,2,OKX_MARCH_SHORT_667,CLEAR,66811.95,66999.95,66773.05,65437.59,67774.65,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772942112000-11,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772942717000,2026-03-08T04:05:17+00:00,SHORT,DISTRIBUTION,RANGE,-1.3561,0.1238,0.13324464428795743,-0.075,-0.0,1,,,0,0,0,0,0,1,1,OKX_MARCH_SHORT_668,CLEAR,66905.65,67054.85,66864.05,65526.77,67867.01,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772945605000-12,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772946736000,2026-03-08T05:12:16+00:00,SHORT,DISTRIBUTION,RANGE,-1.5485,-0.1485,-0.1544072390417889,-0.153,-0.0,1,,,0,1,0,0,0,1,1,OKX_MARCH_SHORT_667,CLEAR,66510.75,66924.35,66717.55,65383.2,67718.31,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772945971000-13,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772947831000,2026-03-08T05:30:31+00:00,LONG,ACCUMULATION,RANGE,-1.2359,0.2449,0.05922656267111996,0.2121,0.0,1,,,1,0,1,1,0,1,3,OKX_MARCH_LONG_677,CLEAR,66583.941375,67167.95,67747.15,66392.21,68763.36,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772954182000-14,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772954362000,2026-03-08T07:19:22+00:00,LONG,ACCUMULATION,RANGE,-0.3423,0.3715,0.046430292975143825,0.184,1.674,1,,,1,0,1,1,1,1,4,OKX_MARCH_LONG_674,CLEAR,67292.586875,67368.95,67429.15,66080.57,68440.59,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772955851000-15,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772956954000,2026-03-08T08:02:34+00:00,SHORT,DISTRIBUTION,RANGE,-0.7691,0.1586,0.08531007353486597,-0.0412,-0.104,1,,,1,0,1,0,0,1,2,OKX_MARCH_SHORT_671,CLEAR,67223.05,67341.704025,67186.25,65842.52,68194.04,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772956387000-16,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772957201000,2026-03-08T08:06:41+00:00,LONG,ACCUMULATION,RANGE,-0.6965,-0.0743,-0.0036260205189145777,0.0433,0.814,1,,,0,0,0,1,1,1,3,OKX_MARCH_LONG_673,CLEAR,67232.75,67319.65,67361.45,66014.22,68371.87,0,not_TREND_DOWN;not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772959740000-17,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772960413000,2026-03-08T09:00:13+00:00,SHORT,DISTRIBUTION,RANGE,-0.4026,0.2639,-0.06124964266334374,-0.082,1.533,1,,,0,0,0,0,1,1,2,OKX_MARCH_SHORT_674,CLEAR,67394.33597500001,67528.45,67461.39,66112.17,68473.31,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772960006000-18,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772960711000,2026-03-08T09:05:11+00:00,LONG,ACCUMULATION,RANGE,-0.3694,0.3447,0.17210219527247836,0.1158,0.524,1,,,1,0,1,1,1,1,4,OKX_MARCH_LONG_675,CLEAR,67415.725275,67528.45,67563.25,66211.99,68576.7,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772960711000-20,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772960904000,2026-03-08T09:08:24+00:00,LONG,ACCUMULATION,RANGE,-0.5028,0.2526,0.3470013550983608,0.1107,1.822,1,,,0,1,0,1,1,1,3,OKX_MARCH_LONG_675,CLEAR,67459.15,67534.300275,67570.45,66219.04,68584.01,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772960413000-19,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772961574000,2026-03-08T09:19:34+00:00,SHORT,DISTRIBUTION,RANGE,-0.3208,0.8187,-0.13072603174013261,-0.2535,0.358,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_672,CLEAR,67437.85,67861.95,67233.25,65888.58,68241.75,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772961574000-21,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772962308000,2026-03-08T09:31:48+00:00,SHORT,DISTRIBUTION,RANGE,-0.3445,0.6675,-0.04223989114518483,0.1349,-0.151,1,,,1,0,1,1,0,1,3,OKX_MARCH_SHORT_677,CLEAR,67666.05,67812.05,67739.05,66384.27,68755.14,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772961897000-22,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772962706000,2026-03-08T09:38:26+00:00,LONG,ACCUMULATION,RANGE,-0.3512,0.6871,0.2183894155784512,0.0451,0.422,1,,,0,1,0,1,1,1,3,OKX_MARCH_LONG_680,CLEAR,67666.05,67812.05,68055.15,66694.05,69075.98,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772965735000-23,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772966129000,2026-03-08T10:35:29+00:00,SHORT,DISTRIBUTION,RANGE,0.1266,0.4133,0.0679542540555145,-0.1181,2.245,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_675,CLEAR,67934.95,68062.064025,67518.75,66168.38,68531.53,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1772966351000-24,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772966531000,2026-03-08T10:42:11+00:00,SHORT,DISTRIBUTION,RANGE,-0.0315,0.3355,-0.2743100470447107,0.0478,8.206,1,,,0,0,0,1,1,1,3,OKX_MARCH_SHORT_675,CLEAR,67882.491775,67951.25,67591.65,66239.82,68605.52,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1772966741000-25,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1772968382000,2026-03-08T11:13:02+00:00,LONG,ACCUMULATION,RANGE,-0.6502,-0.414,-0.23783069624577394,-0.2619,0.0,1,,,0,1,0,0,0,1,1,OKX_MARCH_LONG_676,CLEAR,67414.65,67944.105075,67679.38,66325.79,68694.57,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773008368000-26,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1773009067000,2026-03-08T22:31:07+00:00,SHORT,DISTRIBUTION,RANGE,-2.2758,-1.6962,0.1309814183779737,0.0088,-0.0,1,,,1,0,1,1,0,1,3,OKX_MARCH_SHORT_657,CLEAR,65587.85,65989.55,65788.7,64472.93,66775.53,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773008374000-27,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1773009067000,2026-03-08T22:31:07+00:00,SHORT,DISTRIBUTION,RANGE,-2.2758,-1.6962,-0.15174079326052883,0.0088,-0.0,1,,,1,0,1,1,0,1,3,OKX_MARCH_SHORT_657,CLEAR,65587.85,65989.55,65788.7,64472.93,66775.53,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773009806000-28,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1773009986000,2026-03-08T22:46:26+00:00,LONG,ACCUMULATION,RANGE,-1.7925,-1.3119,0.1788506939691091,0.0394,0.0,1,,,1,0,1,1,0,1,3,OKX_MARCH_LONG_663,CLEAR,65983.941525,66128.95,66300.25,64974.24,67294.75,0,not_TREND_DOWN;not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773010345000-30,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1773010790000,2026-03-08T22:59:50+00:00,SHORT,DISTRIBUTION,RANGE,-1.4884,-1.0752,0.1440182471594686,-0.1499,-0.0,1,,,1,1,1,0,0,1,2,OKX_MARCH_SHORT_662,CLEAR,65894.65,66536.95,66215.8,64891.48,67209.04,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773009907000-29,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1773011297000,2026-03-08T23:08:17+00:00,LONG,ACCUMULATION,RANGE,-1.6687,0.1405,0.18417970052029528,0.1841,0.0,1,,,0,0,0,1,0,1,2,OKX_MARCH_LONG_665,CLEAR,66023.95,66407.55,66513.65,65183.38,67511.35,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773012685000-31,OKX_MARCH,BTC-USDT-SWAP,2026-03-08,1773013924000,2026-03-08T23:52:04+00:00,SHORT,DISTRIBUTION,RANGE,-1.7342,-0.1213,0.007304173148607568,0.0382,-0.0,1,,,1,0,1,1,0,1,3,OKX_MARCH_SHORT_661,CLEAR,65894.65,66494.28052500001,66194.47,64870.58,67187.38,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
