regime,window_id,ts_iso,families,outcome,ret_30m,ret_60m,ret_180m,ret_360m,ret_1d,price_vs_sma180_pct,cvd_30m,cvd_60m,cvd_180m,net_taker_60m,up_from_recent_low_pct,range_180m_pct,bounce_danger,chop,uptrend,seller_control,downside_background,allow_GATE_1_STRICT_DOWNTREND,allow_GATE_2_SELLER_CONTROL,allow_GATE_3_NO_UPTREND,allow_GATE_4_NO_CHOP,allow_GATE_5_COMBINED
TREND_DOWN,DOWN_NOV,2025-11-19T12:00:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.11,0.111,-0.062,1.193,,-0.014,-3904.4,8559.0,-12435.1,9981.41,0.116,0.68,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T12:02:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.094,0.09,0.16,1.189,,-0.007,-3222.9,3612.8,-4074.6,7132.6,0.123,0.68,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T12:03:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.167,0.059,0.093,1.078,,-0.039,-2847.7,3779.5,-3235.7,3612.79,0.092,0.68,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T12:19:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.235,-0.417,0.0,0.834,,-0.174,-10394.2,-15465.6,5694.7,-12568.76,0.0,0.607,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T12:20:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.321,-0.454,-0.127,0.825,,-0.215,-13540.7,-20635.7,3730.3,-15465.6,0.0,0.607,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T12:21:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.154,-0.362,0.131,0.849,,-0.137,-10215.6,-20379.9,6452.7,-20635.7,0.077,0.607,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T12:22:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.05,-0.268,0.162,0.948,,-0.05,-9012.2,-18438.0,7610.3,-20379.86,0.165,0.607,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T12:23:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.041,-0.215,0.268,0.934,,-0.062,-8944.7,-17817.7,9056.4,-18437.95,0.153,0.607,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T12:24:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,0.062,-0.121,0.301,0.906,,-0.006,-5867.1,-13756.3,13296.6,-17817.71,0.211,0.583,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T12:29:00+00:00,CVD_BREAKDOWN_EVENT,WIN,-0.042,-0.194,0.074,0.613,,-0.117,-6699.1,-13065.4,7473.4,-15891.88,0.106,0.507,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T12:35:00+00:00,CVD_BREAKDOWN_EVENT,WIN,-0.026,-0.124,0.069,0.614,,-0.024,-15832.7,-18348.4,-5552.3,-15758.58,0.201,0.507,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T12:36:00+00:00,CVD_BREAKDOWN_EVENT,WIN,-0.166,-0.14,0.02,0.591,,-0.068,-17824.2,-18578.9,-5912.8,-18348.4,0.158,0.507,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T12:39:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.225,-0.256,-0.07,0.527,,-0.117,-19536.2,-19393.1,-3479.0,-18931.67,0.108,0.507,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T13:06:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,0.18,0.014,-0.054,0.368,,0.085,4538.2,-13285.9,-28403.8,-11598.5,0.338,0.654,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:12:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,0.251,0.277,0.118,0.409,,0.173,1551.9,-14098.6,-29320.5,-14768.81,0.426,0.654,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:13:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,0.264,0.275,0.099,0.357,,0.166,4087.0,-12366.4,-28376.1,-14098.6,0.42,0.654,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:14:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,0.166,0.194,0.101,0.32,,0.117,2625.8,-13652.2,-28032.2,-12366.37,0.372,0.654,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:33:00+00:00,CVD_BREAKDOWN_EVENT,WIN,-0.015,0.216,0.269,0.208,,0.172,-11411.4,-4121.9,-22728.6,-1855.01,0.377,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:34:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.025,0.165,0.209,0.127,,0.096,-11274.6,-6681.8,-24521.0,-4121.95,0.302,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:35:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.072,0.092,0.08,0.073,,0.006,-13159.4,-8925.2,-27077.3,-6681.81,0.213,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:36:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.114,0.066,0.04,-0.026,,-0.064,-19193.9,-14655.7,-33560.6,-8925.23,0.144,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:38:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.133,0.166,0.011,-0.185,,-0.038,-20381.3,-17837.9,-33717.4,-18733.92,0.166,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:39:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.325,0.033,-0.083,-0.355,,-0.147,-22668.4,-20525.1,-35167.7,-17837.92,0.033,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:40:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.241,0.094,0.03,-0.225,,-0.062,-4252.2,-2912.2,-16906.8,-20525.13,0.102,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:41:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.169,0.143,0.009,-0.22,,-0.021,-3677.2,-1848.6,-15215.4,-2912.23,0.143,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:42:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.232,0.018,-0.051,-0.249,,-0.094,-5355.0,-3803.1,-16980.6,-1848.63,0.052,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:43:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.218,0.046,-0.042,-0.312,,-0.086,-7098.6,-3011.5,-20075.9,-3803.12,0.06,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:44:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.129,0.036,-0.011,-0.284,,-0.045,-5967.1,-3341.3,-19747.7,-3011.51,0.101,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:45:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.234,-0.018,0.082,-0.323,,-0.059,-4010.8,-4758.2,-17398.4,-3341.31,0.087,0.695,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:46:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.261,0.005,0.203,-0.418,,0.017,-3545.1,-7775.1,-16372.3,-4758.16,0.163,0.695,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:47:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.3,-0.039,0.15,-0.533,,-0.027,-4465.2,-5861.0,-12295.6,-7775.1,0.121,0.695,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:48:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.326,-0.137,0.165,-0.501,,-0.078,-3014.0,-7866.4,-10705.7,-5860.98,0.07,0.695,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:53:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.274,-0.282,0.096,-0.472,,-0.148,-17410.2,-27053.4,-20212.3,-30174.33,0.07,0.681,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T13:58:00+00:00,CVD_BREAKDOWN_EVENT,WIN,-0.422,-0.519,0.044,-0.597,,-0.178,-20615.6,-37684.3,-23453.2,-32878.78,0.042,0.681,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T14:02:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.437,-0.404,-0.022,-0.514,,-0.221,-18626.1,-28979.0,-29599.1,-25065.24,0.002,0.681,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:03:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.346,-0.361,0.011,-0.468,,-0.187,-16816.6,-28228.0,-29418.0,-28978.99,0.035,0.681,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T14:04:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.385,-0.41,-0.069,-0.605,,-0.301,-16802.1,-28076.8,-32164.4,-28228.04,0.0,0.685,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:05:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.287,-0.359,-0.077,-0.576,,-0.291,-12056.5,-25215.9,-32591.5,-28076.76,0.01,0.685,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:06:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.24,-0.354,-0.217,-0.519,,-0.313,-6017.1,-25211.0,-36362.4,-25215.93,0.0,0.698,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:08:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.262,-0.395,-0.317,-0.607,,-0.307,-6342.9,-26724.3,-40873.9,-32042.95,0.003,0.698,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:09:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.215,-0.539,-0.356,-0.597,,-0.365,-10944.2,-33612.6,-46663.8,-26724.26,0.0,0.755,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:10:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.219,-0.459,-0.346,-0.55,,-0.283,-29471.8,-33724.0,-46236.8,-33612.55,0.08,0.755,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:11:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.204,-0.373,-0.235,-0.452,,-0.226,-30751.0,-34428.2,-46965.9,-33723.99,0.136,0.755,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:12:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.113,-0.345,-0.254,-0.412,,-0.207,-30131.6,-35486.6,-48338.0,-34428.22,0.154,0.755,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:21:00+00:00,CVD_BREAKDOWN_EVENT,WIN,-0.098,-0.458,-0.436,-0.496,,-0.27,-19183.8,-33134.9,-60653.3,-30488.59,0.077,0.755,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:25:00+00:00,CVD_BREAKDOWN_EVENT,WIN,-0.289,-0.67,-0.492,-0.679,,-0.425,-24778.2,-42798.9,-67445.4,-29074.96,0.0,0.842,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:26:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.335,-0.695,-0.525,-0.795,,-0.415,-23549.5,-41953.1,-65481.6,-42798.95,0.006,0.842,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:27:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.357,-0.72,-0.545,-0.87,,-0.435,-24124.3,-44538.1,-67693.0,-41953.05,0.0,0.858,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:28:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.228,-0.649,-0.481,-0.811,,-0.367,-22780.3,-43395.9,-66170.3,-44538.11,0.065,0.858,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:29:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.299,-0.725,-0.455,-0.87,,-0.408,-25147.5,-44139.2,-63920.0,-43395.89,0.021,0.858,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:30:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.303,-0.688,-0.374,-0.731,,-0.333,-25825.9,-42242.6,-62163.7,-44139.2,0.094,0.858,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:31:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.141,-0.611,-0.158,-0.602,,-0.184,-23683.3,-42962.0,-57205.8,-42242.57,0.242,0.858,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:32:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.04,-0.477,-0.246,-0.578,,-0.212,-20990.1,-39616.1,-57424.9,-42961.96,0.213,0.858,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:50:00+00:00,CVD_BREAKDOWN_EVENT,WIN,0.321,0.214,0.044,0.275,,0.114,-18955.5,-39965.8,-69547.2,-34344.18,0.544,0.858,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T14:54:00+00:00,CVD_BREAKDOWN_EVENT,WIN,0.49,0.304,0.246,0.249,,0.138,-19236.5,-30997.3,-66020.5,-28350.17,0.572,0.858,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T14:55:00+00:00,CVD_BREAKDOWN_EVENT,WIN,0.466,0.175,0.199,0.091,,0.047,-9596.5,-34374.7,-64886.5,-30997.32,0.482,0.858,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T14:58:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,0.503,0.274,0.212,0.179,,0.13,-8099.6,-30879.8,-63622.5,-32263.89,0.568,0.858,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:21:00+00:00,FORCED_UNWIND_EVENT,WIN,0.165,0.543,0.469,0.601,,0.206,27177.7,11714.4,-28559.0,11309.16,0.724,1.365,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:22:00+00:00,FORCED_UNWIND_EVENT,WIN,-0.13,0.251,0.147,0.309,,-0.031,17571.2,-1740.6,-37999.0,11714.45,0.489,1.365,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:23:00+00:00,ACTIVE_MARKDOWN_EVENT|FORCED_UNWIND_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.255,0.165,0.07,0.338,,-0.12,13396.6,-6472.1,-42019.1,-1740.56,0.4,1.365,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:24:00+00:00,ACTIVE_MARKDOWN_EVENT|FORCED_UNWIND_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.148,0.341,0.035,0.336,,-0.098,17093.9,-2142.6,-43059.5,-6472.06,0.423,1.365,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:25:00+00:00,FORCED_UNWIND_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.402,0.062,-0.26,-0.04,,-0.441,14274.4,4677.9,-49675.5,-2142.61,0.078,1.365,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:26:00+00:00,FORCED_UNWIND_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.315,0.153,-0.149,0.059,,-0.342,14934.5,4214.4,-47403.4,4677.94,0.176,1.365,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:27:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.295,0.244,-0.088,0.127,,-0.273,15745.3,7605.8,-45361.5,4214.45,0.244,1.365,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:28:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.443,0.058,-0.185,-0.068,,-0.394,3423.2,-4676.4,-54954.8,7605.77,0.102,1.365,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:29:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.519,0.131,-0.131,-0.058,,-0.364,-1876.5,-4371.0,-55225.5,-4676.4,0.131,1.365,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:30:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.93,-0.211,-0.509,-0.508,,-0.631,-37712.6,-33124.4,-84880.1,-4370.95,0.0,1.484,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:31:00+00:00,FORCED_UNWIND_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-0.948,-0.488,-0.65,-0.585,,-0.757,-70366.4,-67144.3,-116343.6,-33124.37,0.0,1.616,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:32:00+00:00,FORCED_UNWIND_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.01,-0.424,-0.581,-0.554,,-0.719,-69796.0,-62777.3,-104248.4,-67144.3,0.034,1.616,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:33:00+00:00,FORCED_UNWIND_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.143,-0.754,-0.696,-0.584,,-0.785,-72393.1,-65885.8,-107228.1,-62777.29,0.0,1.651,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:34:00+00:00,FORCED_UNWIND_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.276,-0.827,-0.812,-0.708,,-0.919,-80599.4,-70485.4,-111965.1,-65885.85,0.0,1.793,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:35:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.207,-0.881,-0.738,-0.67,,-0.857,-79652.6,-63666.8,-103873.6,-70485.42,0.058,1.793,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:36:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.32,-0.903,-0.729,-0.709,,-0.887,-73662.9,-63223.5,-98704.9,-63666.77,0.024,1.793,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:37:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.385,-0.831,-0.588,-0.635,,-0.82,-75151.9,-51862.4,-91599.6,-63223.47,0.088,1.793,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:38:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.651,-0.82,-0.712,-0.773,,-0.937,-79085.5,-48708.2,-91686.7,-51862.39,0.0,1.827,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:39:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.702,-0.923,-0.777,-0.847,,-0.973,-91760.6,-55124.8,-100852.7,-48708.22,0.0,1.869,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:40:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.537,-0.845,-0.825,-0.842,,-0.993,-90072.2,-59946.2,-101803.3,-55124.82,0.0,1.893,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:41:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.475,-0.787,-0.648,-0.678,,-0.82,-83932.3,-58394.0,-94179.5,-59946.22,0.171,1.893,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:42:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.46,-1.024,-0.783,-0.808,,-0.9,-80236.6,-58560.4,-94343.8,-58394.02,0.085,1.893,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:43:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.529,-1.123,-0.777,-0.79,,-0.909,-76095.5,-56825.0,-91080.2,-58560.41,0.072,1.893,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:44:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.446,-1.178,-0.818,-0.817,,-0.896,-71413.3,-56256.3,-89588.7,-56824.99,0.081,1.893,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:45:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,WIN,-1.789,-1.39,-1.087,-0.994,,-1.121,-82999.6,-65006.7,-99809.1,-56256.34,0.0,2.047,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:46:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-2.067,-1.343,-1.247,-1.041,,-1.222,-88216.3,-68920.2,-107688.7,-65006.66,0.0,2.157,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:51:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-1.645,-1.482,-1.609,-1.162,,-1.341,-76291.8,-49114.1,-108357.9,-57804.84,0.0,2.319,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:53:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-1.482,-1.733,-1.683,-1.352,,-1.477,-103019.7,-89623.2,-145026.7,-51613.22,0.0,2.479,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:54:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-1.418,-1.564,-1.631,-1.378,,-1.382,-97470.4,-80376.6,-140934.5,-89623.15,0.087,2.479,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:55:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-1.32,-1.716,-1.913,-1.626,,-1.613,-97277.5,-83003.1,-146754.2,-80376.59,0.0,2.64,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:56:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-1.473,-1.784,-1.98,-1.65,,-1.66,-98170.5,-83236.0,-146696.3,-83003.08,0.0,2.7,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:57:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-1.57,-1.86,-2.061,-1.713,,-1.679,-97438.7,-81693.4,-146836.1,-83236.03,0.0,2.731,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:58:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-1.467,-1.903,-2.145,-1.765,,-1.683,-82173.0,-78749.9,-147314.0,-81693.43,0.0,2.747,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:59:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-1.424,-1.936,-2.0,-1.727,,-1.601,-73473.9,-75350.3,-131376.3,-78749.85,0.072,2.747,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T16:00:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-1.003,-1.923,-1.823,-1.625,,-1.435,-33863.5,-71576.1,-119462.9,-75350.33,0.23,2.747,False,False,False,True,True,True,True,True,True,True
