event_id,event_family,exchange,window_id,ts_iso,price,outcome,hit2,hit2_5,hit3,loss,timeout,mfe,mae,time_to_2,time_to_2_5,time_to_3
By-W3_JANUARY-CVD_-4811,CVD_BREAKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-31T08:11:00+00:00,83298.65,WIN,1,0,0,0,0,2.104,0.022,375,,
By-W3_JANUARY-CVD_-5024,CVD_BREAKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-31T11:44:00+00:00,82938.25,WIN,1,0,0,0,0,2.207,0.169,167,,
By-W3_JANUARY-CVD_-5133,CVD_BREAKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-31T13:33:00+00:00,82596.25,WIN,1,0,0,0,0,2.308,0.351,156,,
By-W3_JANUARY-CVD_-5177,CVD_BREAKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-31T14:17:00+00:00,82367.55,WIN,1,0,0,0,0,2.037,0.0,112,,
By-W3_JANUARY-CVD_-5289,CVD_BREAKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-31T16:09:00+00:00,80689.95,WIN,1,0,0,0,0,2.348,1.344,62,,
By-W3_JANUARY-CVD_-5348,CVD_BREAKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-31T17:08:00+00:00,79397.25,WIN,1,0,0,0,0,2.123,0.071,89,,
By-W3_JANUARY-CVD_-5440,CVD_BREAKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-31T18:40:00+00:00,77147.65,LOSS,0,0,0,1,0,1.822,1.524,,,
By-W3_JANUARY-ACTI-435,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T07:15:00+00:00,89165.55,TIMEOUT,0,0,0,0,1,0.392,1.356,,,
By-W3_JANUARY-ACTI-620,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T10:20:00+00:00,89330.45,TIMEOUT,0,0,0,0,1,0.517,1.256,,,
By-W3_JANUARY-ACTI-734,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T12:14:00+00:00,89892.95,TIMEOUT,0,0,0,0,1,1.14,0.622,,,
By-W3_JANUARY-ACTI-807,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T13:27:00+00:00,90127.35,TIMEOUT,0,0,0,0,1,1.403,0.36,,,
By-W3_JANUARY-ACTI-838,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T13:58:00+00:00,90178.55,TIMEOUT,0,0,0,0,1,1.459,0.303,,,
By-W3_JANUARY-ACTI-869,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T14:29:00+00:00,89952.05,TIMEOUT,0,0,0,0,1,1.211,0.556,,,
By-W3_JANUARY-ACTI-969,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T16:09:00+00:00,89353.85,TIMEOUT,0,0,0,0,1,0.55,1.229,,,
By-W3_JANUARY-ACTI-1003,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T16:43:00+00:00,89474.25,TIMEOUT,0,0,0,0,1,0.684,1.093,,,
By-W3_JANUARY-ACTI-1048,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T17:28:00+00:00,89518.95,TIMEOUT,0,0,0,0,1,0.902,1.042,,,
By-W3_JANUARY-ACTI-1085,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T18:05:00+00:00,89648.35,TIMEOUT,0,0,0,0,1,1.274,0.265,,,
By-W3_JANUARY-ACTI-1116,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T18:36:00+00:00,89580.55,TIMEOUT,0,0,0,0,1,1.601,0.204,,,
By-W3_JANUARY-ACTI-1148,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T19:08:00+00:00,89294.45,TIMEOUT,0,0,0,0,1,1.777,0.525,,,
By-W3_JANUARY-ACTI-1236,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T20:36:00+00:00,89305.95,TIMEOUT,0,0,0,0,1,1.79,0.146,,,
By-W3_JANUARY-ACTI-1336,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T22:16:00+00:00,89189.25,TIMEOUT,0,0,0,0,1,1.661,0.268,,,
By-W3_JANUARY-ACTI-1411,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-28T23:31:00+00:00,89261.45,TIMEOUT,0,0,0,0,1,1.741,0.078,,,
By-W3_JANUARY-ACTI-1793,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-29T05:53:00+00:00,88161.35,TIMEOUT,0,0,0,0,1,0.521,0.285,,,
By-W3_JANUARY-ACTI-1965,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-29T08:45:00+00:00,88143.95,WIN,1,0,0,0,0,2.15,0.0,381,,
By-W3_JANUARY-ACTI-2355,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-29T15:15:00+00:00,85563.65,WIN,1,0,0,0,0,2.146,0.076,191,,
By-W3_JANUARY-ACTI-2392,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-29T15:52:00+00:00,84790.35,TIMEOUT,0,0,0,0,1,1.637,0.933,,,
By-W3_JANUARY-ACTI-2476,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-29T17:16:00+00:00,85110.15,WIN,1,0,0,0,0,2.002,0.554,104,,
By-W3_JANUARY-ACTI-2523,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-29T18:03:00+00:00,84400.05,WIN,1,1,0,0,0,2.623,0.342,458,458,
By-W3_JANUARY-ACTI-2556,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-29T18:36:00+00:00,83921.45,WIN,1,0,0,0,0,2.067,0.914,425,,
By-W3_JANUARY-ACTI-2643,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-29T20:03:00+00:00,83869.15,WIN,1,0,0,0,0,2.006,0.977,338,,
By-W3_JANUARY-ACTI-2674,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-29T20:34:00+00:00,83919.25,WIN,1,0,0,0,0,2.065,0.916,307,,
By-W3_JANUARY-ACTI-2725,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-29T21:25:00+00:00,84189.85,WIN,1,0,0,0,0,2.38,0.592,256,,
By-W3_JANUARY-ACTI-2773,ACTIVE_MARKDOWN_EVENT,Bybit,W3_JANUARY,2026-01-29T22:13:00+00:00,84279.55,WIN,1,0,0,0,0,2.483,0.485,208,,
