regime,window_id,ts_iso,outcome,ret_30m,ret_60m,ret_180m,ret_360m,price_vs_vwap180_pct,cvd_60m,cvd_180m,net_taker_60m,up_from_recent_low_pct,range_180m_pct,buy_recovery,downside_progress,weak_bounce,bounce_danger,chop,uptrend_danger,downtrend_perm,seller_ctrl_strict
TREND_DOWN,DOWN_NOV,2025-11-19T14:26:00+00:00,WIN,-0.335,-0.695,-0.525,-0.795,-0.384,-41953.05,-65481.59,-42798.95,0.006,0.842,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:27:00+00:00,WIN,-0.357,-0.72,-0.545,-0.87,-0.401,-44538.11,-67693.03,-41953.05,0.0,0.858,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:28:00+00:00,WIN,-0.228,-0.649,-0.481,-0.811,-0.331,-43395.89,-66170.28,-44538.11,0.065,0.858,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:29:00+00:00,WIN,-0.299,-0.725,-0.455,-0.87,-0.373,-44139.2,-63920.0,-43395.89,0.021,0.858,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:30:00+00:00,WIN,-0.303,-0.688,-0.374,-0.731,-0.298,-42242.57,-62163.74,-44139.2,0.094,0.858,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:31:00+00:00,WIN,-0.141,-0.611,-0.158,-0.602,-0.147,-42961.96,-57205.83,-42242.57,0.242,0.858,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:32:00+00:00,WIN,-0.04,-0.477,-0.246,-0.578,-0.174,-39616.15,-57424.9,-42961.96,0.213,0.858,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T14:50:00+00:00,WIN,0.321,0.214,0.044,0.275,0.126,-39965.76,-69547.21,-34344.18,0.544,0.858,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T14:54:00+00:00,WIN,0.49,0.304,0.246,0.249,0.149,-30997.32,-66020.51,-28350.17,0.572,0.858,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T14:55:00+00:00,WIN,0.466,0.175,0.199,0.091,0.058,-34374.72,-64886.53,-30997.32,0.482,0.858,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T14:58:00+00:00,WIN,0.503,0.274,0.212,0.179,0.142,-30879.83,-63622.46,-32263.89,0.568,0.858,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:21:00+00:00,WIN,0.165,0.543,0.469,0.601,0.138,11714.45,-28558.97,11309.16,0.724,1.365,True,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:22:00+00:00,WIN,-0.13,0.251,0.147,0.309,-0.099,-1740.56,-37998.97,11714.45,0.489,1.365,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:23:00+00:00,WIN,-0.255,0.165,0.07,0.338,-0.186,-6472.06,-42019.08,-1740.56,0.4,1.365,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:24:00+00:00,WIN,-0.148,0.341,0.035,0.336,-0.16,-2142.61,-43059.54,-6472.06,0.423,1.365,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:25:00+00:00,WIN,-0.402,0.062,-0.26,-0.04,-0.502,4677.94,-49675.47,-2142.61,0.078,1.365,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:26:00+00:00,WIN,-0.315,0.153,-0.149,0.059,-0.397,4214.45,-47403.43,4677.94,0.176,1.365,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:27:00+00:00,WIN,-0.295,0.244,-0.088,0.127,-0.325,7605.77,-45361.49,4214.45,0.244,1.365,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:28:00+00:00,WIN,-0.443,0.058,-0.185,-0.068,-0.444,-4676.4,-54954.8,7605.77,0.102,1.365,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T15:29:00+00:00,WIN,-0.519,0.131,-0.131,-0.058,-0.41,-4370.95,-55225.52,-4676.4,0.131,1.365,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:30:00+00:00,WIN,-0.93,-0.211,-0.509,-0.508,-0.674,-33124.37,-84880.08,-4370.95,0.0,1.484,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:31:00+00:00,WIN,-0.948,-0.488,-0.65,-0.585,-0.775,-67144.3,-116343.6,-33124.37,0.0,1.616,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:32:00+00:00,WIN,-1.01,-0.424,-0.581,-0.554,-0.709,-62777.29,-104248.45,-67144.3,0.034,1.616,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:33:00+00:00,WIN,-1.143,-0.754,-0.696,-0.584,-0.769,-65885.85,-107228.1,-62777.29,0.0,1.651,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:34:00+00:00,WIN,-1.276,-0.827,-0.812,-0.708,-0.898,-70485.42,-111965.06,-65885.85,0.0,1.793,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:35:00+00:00,WIN,-1.207,-0.881,-0.738,-0.67,-0.828,-63666.77,-103873.61,-70485.42,0.058,1.793,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:36:00+00:00,WIN,-1.32,-0.903,-0.729,-0.709,-0.852,-63223.47,-98704.9,-63666.77,0.024,1.793,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:37:00+00:00,WIN,-1.385,-0.831,-0.588,-0.635,-0.782,-51862.39,-91599.58,-63223.47,0.088,1.793,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:38:00+00:00,WIN,-1.651,-0.82,-0.712,-0.773,-0.886,-48708.22,-91686.73,-51862.39,0.0,1.827,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:39:00+00:00,WIN,-1.702,-0.923,-0.777,-0.847,-0.919,-55124.82,-100852.72,-48708.22,0.0,1.869,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:40:00+00:00,WIN,-1.537,-0.845,-0.825,-0.842,-0.931,-59946.22,-101803.3,-55124.82,0.0,1.893,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:41:00+00:00,WIN,-1.475,-0.787,-0.648,-0.678,-0.752,-58394.02,-94179.47,-59946.22,0.171,1.893,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:42:00+00:00,WIN,-1.46,-1.024,-0.783,-0.808,-0.828,-58560.41,-94343.84,-58394.02,0.085,1.893,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:43:00+00:00,WIN,-1.529,-1.123,-0.777,-0.79,-0.837,-56824.99,-91080.22,-58560.41,0.072,1.893,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:44:00+00:00,WIN,-1.446,-1.178,-0.818,-0.817,-0.823,-56256.34,-89588.66,-56824.99,0.081,1.893,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:45:00+00:00,WIN,-1.789,-1.39,-1.087,-0.994,-1.05,-65006.66,-99809.14,-56256.34,0.0,2.047,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:46:00+00:00,TIMEOUT,-2.067,-1.343,-1.247,-1.041,-1.138,-68920.24,-107688.69,-65006.66,0.0,2.157,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:51:00+00:00,TIMEOUT,-1.645,-1.482,-1.609,-1.162,-1.238,-49114.11,-108357.94,-57804.84,0.0,2.319,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:53:00+00:00,LOSS,-1.482,-1.733,-1.683,-1.352,-1.354,-89623.15,-145026.68,-51613.22,0.0,2.479,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:54:00+00:00,LOSS,-1.418,-1.564,-1.631,-1.378,-1.224,-80376.59,-140934.51,-89623.15,0.087,2.479,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:55:00+00:00,LOSS,-1.32,-1.716,-1.913,-1.626,-1.437,-83003.08,-146754.21,-80376.59,0.0,2.64,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:56:00+00:00,LOSS,-1.473,-1.784,-1.98,-1.65,-1.471,-83236.03,-146696.31,-83003.08,0.0,2.7,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:57:00+00:00,LOSS,-1.57,-1.86,-2.061,-1.713,-1.441,-81693.43,-146836.1,-83236.03,0.0,2.731,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:58:00+00:00,LOSS,-1.467,-1.903,-2.145,-1.765,-1.443,-78749.85,-147314.03,-81693.43,0.0,2.747,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T15:59:00+00:00,LOSS,-1.424,-1.936,-2.0,-1.727,-1.357,-75350.33,-131376.3,-78749.85,0.072,2.747,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T16:00:00+00:00,LOSS,-1.003,-1.923,-1.823,-1.625,-1.186,-71576.13,-119462.88,-75350.33,0.23,2.747,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T16:01:00+00:00,LOSS,-0.768,-1.708,-1.647,-1.464,-1.066,-60122.13,-105648.62,-71576.13,0.337,2.747,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T16:05:00+00:00,LOSS,-0.929,-2.125,-1.821,-1.857,-1.305,-79767.63,-108222.85,-71844.59,0.058,2.747,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T16:24:00+00:00,LOSS,-0.508,-1.919,-2.141,-1.847,-1.362,-59494.12,-90711.69,-61172.22,0.006,2.918,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T16:26:00+00:00,LOSS,-0.333,-1.802,-2.335,-1.995,-1.46,-62048.13,-99786.73,-58701.4,0.0,3.043,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T16:27:00+00:00,LOSS,-0.279,-1.845,-2.314,-2.042,-1.424,-59539.06,-96471.4,-62048.13,0.024,3.043,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T16:28:00+00:00,LOSS,-0.156,-1.621,-2.203,-1.95,-1.307,-43639.04,-91711.33,-59539.06,0.131,3.043,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T16:29:00+00:00,LOSS,-0.268,-1.688,-2.273,-1.955,-1.34,-40481.93,-88992.08,-43639.04,0.091,3.043,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T16:30:00+00:00,LOSS,-0.286,-1.286,-2.171,-1.8,-1.196,-7400.63,-82767.57,-40481.93,0.231,3.043,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T16:31:00+00:00,LOSS,-0.432,-1.197,-2.279,-1.816,-1.227,20973.77,-89132.49,-7400.63,0.191,3.043,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T16:32:00+00:00,LOSS,-0.469,-1.28,-2.168,-1.86,-1.267,20338.77,-82054.67,20973.77,0.142,3.043,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T16:33:00+00:00,LOSS,-0.558,-1.306,-2.205,-1.942,-1.356,27283.28,-75822.87,20338.77,0.045,3.043,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T16:34:00+00:00,LOSS,-0.442,-1.218,-2.181,-1.976,-1.397,30231.28,-75051.97,27283.28,0.0,3.048,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:13:00+00:00,LOSS,-0.445,-0.76,-2.337,-2.361,-1.333,15049.31,-47991.83,12829.75,0.0,3.288,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:14:00+00:00,LOSS,-0.395,-0.837,-2.321,-2.474,-1.363,2207.81,-51026.39,15049.31,0.0,3.331,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:15:00+00:00,LOSS,-0.247,-0.755,-2.232,-2.403,-1.265,7432.2,-37671.06,2207.81,0.091,3.331,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:16:00+00:00,LOSS,-0.416,-0.696,-2.212,-2.498,-1.279,12908.02,-31342.46,7432.2,0.059,3.331,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:17:00+00:00,LOSS,-0.465,-0.711,-2.253,-2.516,-1.339,15990.48,-28552.94,12908.02,0.0,3.34,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:18:00+00:00,LOSS,-0.143,-0.588,-2.07,-2.418,-1.27,17983.91,-25047.92,15990.48,0.065,3.34,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:19:00+00:00,LOSS,-0.247,-0.423,-2.129,-2.548,-1.345,44872.57,-23932.24,17983.91,0.0,3.356,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:20:00+00:00,LOSS,-0.273,-0.486,-2.145,-2.545,-1.34,41123.51,-26281.1,44872.57,0.0,3.357,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:21:00+00:00,LOSS,-0.155,-0.49,-1.929,-2.357,-1.159,42140.27,-21370.31,41123.51,0.178,3.357,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:22:00+00:00,LOSS,-0.019,-0.549,-1.942,-2.306,-1.11,37618.7,-26991.91,42140.27,0.223,3.357,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:23:00+00:00,LOSS,-0.08,-0.306,-1.954,-2.258,-1.12,40277.72,-27366.56,37618.7,0.208,3.357,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:25:00+00:00,LOSS,-0.174,-0.261,-1.807,-2.291,-1.18,44651.19,-9372.27,37711.31,0.139,3.357,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:33:00+00:00,LOSS,-0.763,-0.556,-2.596,-2.621,-1.485,-36383.77,-74986.34,31041.53,0.0,3.573,False,True,True,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T17:34:00+00:00,LOSS,-0.528,-0.489,-2.513,-2.623,-1.41,-36813.74,-77067.88,-36383.77,0.018,3.573,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:35:00+00:00,LOSS,-0.551,-0.453,-2.672,-2.653,-1.44,-16153.88,-68519.44,-36813.74,0.0,3.606,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:36:00+00:00,LOSS,-0.616,-0.431,-2.696,-2.662,-1.464,-27599.88,-84206.11,-16153.88,0.0,3.645,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:37:00+00:00,LOSS,-0.827,-0.699,-2.906,-2.853,-1.639,-63993.35,-115807.99,-27599.88,0.0,3.878,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:38:00+00:00,LOSS,-0.72,-0.537,-2.659,-2.816,-1.485,-62013.13,-108571.47,-63993.35,0.122,3.878,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:39:00+00:00,LOSS,-0.571,-0.57,-2.645,-2.752,-1.397,-71937.65,-103290.33,-62013.13,0.2,3.878,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:40:00+00:00,LOSS,-0.582,-0.476,-2.529,-2.71,-1.36,-64794.38,-99943.96,-71937.65,0.216,3.878,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:41:00+00:00,LOSS,-0.346,-0.567,-2.469,-2.514,-1.17,-61276.85,-96982.69,-64794.38,0.39,3.878,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:43:00+00:00,LOSS,0.009,-0.436,-2.521,-2.331,-0.95,-51336.45,-77907.02,-55207.95,0.579,3.878,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:44:00+00:00,LOSS,-0.041,-0.436,-2.672,-2.444,-1.026,-57330.29,-88017.79,-51336.45,0.488,3.878,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:45:00+00:00,LOSS,-0.336,-0.582,-2.854,-2.665,-1.218,-61631.87,-91953.9,-57330.29,0.282,3.878,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:46:00+00:00,LOSS,-0.289,-0.703,-2.687,-2.571,-1.184,-63621.48,-90090.72,-61631.87,0.299,3.878,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T17:47:00+00:00,LOSS,-0.143,-0.608,-2.714,-2.508,-1.099,-56677.05,-80517.24,-63621.48,0.376,3.878,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T18:25:00+00:00,LOSS,-0.197,-0.391,-2.252,-2.506,-0.8,-56973.61,-71023.82,-53564.48,0.25,2.73,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T18:26:00+00:00,LOSS,-0.308,-0.472,-2.473,-2.618,-0.914,-66295.96,-82229.85,-56973.61,0.121,2.73,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T18:27:00+00:00,LOSS,-0.526,-0.572,-2.627,-2.713,-0.989,-69045.39,-85559.56,-66295.96,0.031,2.73,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T18:28:00+00:00,LOSS,-0.54,-0.64,-2.452,-2.633,-0.92,-61923.88,-66336.77,-69045.39,0.09,2.634,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T18:29:00+00:00,LOSS,-0.488,-0.526,-2.381,-2.509,-0.788,-59277.99,-62823.26,-61923.88,0.191,2.634,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T18:30:00+00:00,LOSS,-0.445,-0.524,-2.132,-2.63,-0.792,-50679.09,-26089.38,-59277.99,0.177,2.359,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T18:31:00+00:00,LOSS,-0.514,-0.453,-2.055,-2.691,-0.809,-53853.27,2637.0,-50679.09,0.126,2.261,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T18:32:00+00:00,LOSS,-0.583,-0.468,-2.144,-2.712,-0.833,-53846.27,-2465.97,-53853.27,0.069,2.261,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T18:33:00+00:00,LOSS,-0.61,-0.224,-2.075,-2.757,-0.821,8346.46,-754.03,-53846.27,0.07,2.191,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T18:34:00+00:00,LOSS,-0.545,-0.112,-1.811,-2.608,-0.68,10345.97,3763.51,8346.46,0.201,2.138,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T18:35:00+00:00,LOSS,-0.475,-0.032,-1.839,-2.563,-0.639,2945.54,-1907.13,10345.97,0.23,2.138,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T18:36:00+00:00,LOSS,-0.325,0.034,-1.777,-2.493,-0.601,17038.86,-3943.78,2945.54,0.259,2.138,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T18:37:00+00:00,LOSS,-0.287,0.263,-1.836,-2.413,-0.589,50379.23,-13566.37,17038.86,0.263,2.138,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T18:40:00+00:00,LOSS,-0.536,-0.087,-1.783,-2.593,-0.681,30071.4,-9926.34,39579.24,0.099,2.121,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T19:11:00+00:00,LOSS,0.102,-0.536,-1.108,-2.805,-0.348,-3141.69,-8552.15,2990.36,0.229,1.399,False,False,True,False,False,False,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T19:12:00+00:00,LOSS,0.076,-0.548,-1.093,-2.851,-0.401,-5433.89,-8075.55,-3141.69,0.171,1.399,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:13:00+00:00,LOSS,0.167,-0.665,-1.159,-2.838,-0.388,-7487.11,-9534.72,-5433.89,0.179,1.399,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:38:00+00:00,LOSS,-0.52,-0.478,-0.789,-2.962,-0.583,-22134.73,-38705.0,17971.88,0.0,1.452,False,True,True,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T19:39:00+00:00,LOSS,-0.715,-0.41,-0.953,-2.91,-0.621,-20670.04,-53028.45,-22134.73,0.0,1.508,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:40:00+00:00,LOSS,-0.461,-0.229,-0.791,-2.908,-0.529,-18982.92,-53705.9,-20670.04,0.087,1.508,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:41:00+00:00,LOSS,-0.335,-0.234,-1.072,-2.967,-0.546,-19756.03,-60530.73,-18982.92,0.067,1.508,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:42:00+00:00,LOSS,-0.301,-0.225,-1.197,-2.918,-0.564,-22821.22,-71866.71,-19756.03,0.044,1.508,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:43:00+00:00,LOSS,-0.369,-0.203,-1.211,-2.985,-0.616,-27969.9,-70293.65,-22821.22,0.0,1.525,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:44:00+00:00,LOSS,-0.487,-0.207,-1.108,-3.012,-0.599,-36793.24,-67816.95,-27969.9,0.013,1.525,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:45:00+00:00,LOSS,-0.313,-0.108,-0.968,-2.917,-0.512,-33604.53,-66294.33,-36793.24,0.097,1.525,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:46:00+00:00,LOSS,-0.456,-0.211,-1.214,-3.099,-0.62,-33761.84,-70501.66,-33604.53,0.0,1.539,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:47:00+00:00,LOSS,-0.452,-0.246,-1.201,-3.062,-0.621,-46378.49,-78902.91,-33761.84,0.0,1.544,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:48:00+00:00,LOSS,-0.466,-0.15,-0.886,-2.955,-0.55,-43925.7,-72346.78,-46378.49,0.06,1.544,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:50:00+00:00,LOSS,-0.248,-0.273,-0.834,-2.799,-0.442,-43630.1,-72560.62,-30137.47,0.162,1.544,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-19T20:42:00+00:00,LOSS,0.491,0.417,-0.358,-2.732,0.026,60633.9,43975.14,57796.66,0.572,1.153,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T20:43:00+00:00,LOSS,0.483,0.496,-0.287,-2.8,0.052,60230.06,41272.86,60633.9,0.59,1.153,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T20:44:00+00:00,LOSS,0.532,0.534,-0.145,-2.813,0.108,60205.93,49719.27,60230.06,0.641,1.153,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T20:45:00+00:00,LOSS,0.349,0.35,-0.04,-2.893,0.012,58352.3,53689.84,60205.93,0.542,1.153,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T20:49:00+00:00,LOSS,0.256,0.451,0.038,-2.744,0.146,62391.59,45357.73,64818.34,0.675,1.153,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T20:50:00+00:00,LOSS,0.254,0.576,0.244,-2.448,0.285,61719.98,46560.0,62391.59,0.814,1.153,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T21:28:00+00:00,LOSS,0.571,0.966,1.328,-1.156,0.87,31204.44,75519.47,35317.69,1.174,2.238,True,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T21:38:00+00:00,LOSS,0.636,1.21,1.399,-0.256,1.089,10945.75,47940.6,3306.47,1.506,2.24,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T21:40:00+00:00,LOSS,0.698,1.104,1.423,-0.385,0.874,16942.96,55185.58,19755.74,1.309,2.24,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:00:00+00:00,LOSS,0.418,0.974,1.459,0.425,0.928,-8504.43,34276.69,-2822.78,1.071,2.391,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:02:00+00:00,LOSS,0.083,0.978,1.392,0.28,0.859,-9617.48,28973.02,-8006.34,0.978,2.391,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:03:00+00:00,LOSS,-0.032,0.971,1.4,0.306,0.875,-8812.01,28764.14,-9617.48,0.971,2.391,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:10:00+00:00,LOSS,0.186,0.886,1.375,0.404,0.851,-3389.65,38292.18,-3769.36,0.894,2.391,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:11:00+00:00,LOSS,0.089,0.829,1.459,0.335,0.782,-3554.69,37418.25,-3389.65,0.829,2.391,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:12:00+00:00,LOSS,0.034,0.825,1.549,0.439,0.809,-2651.55,38032.04,-3554.69,0.825,2.391,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:13:00+00:00,LOSS,-0.026,0.796,1.518,0.341,0.782,-3986.02,37188.43,-2651.55,0.796,2.391,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:14:00+00:00,LOSS,-0.179,0.739,1.338,0.258,0.733,-3030.54,34047.36,-3986.02,0.739,2.391,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:15:00+00:00,LOSS,-0.273,0.721,1.437,0.257,0.737,-3107.02,33948.06,-3030.54,0.721,2.391,False,False,False,False,False,True,False,False
