zone_id,venue,date,final_shadow_decision,hybrid_decision,m4_thin_decision,target_hit,stop_hit,timeout,result,pnl_after_cost,MFE,MAE,hit_2pct,hit_2_5pct,hit_3pct,time_to_2pct_min,time_to_2_5pct_min,time_to_3pct_min
BTC-USDT-SWAP-LONG-1774915354000-1,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.768,-1.172,1,1,0,88.0,1029.2,
BTC-USDT-SWAP-SHORT-1774916222000-2,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.187,-2.752,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774917130000-4,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.305,-2.63,0,0,0,,,
BTC-USDT-SWAP-LONG-1774916501000-3,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.581,-1.352,1,1,0,50.0,991.3,
BTC-USDT-SWAP-SHORT-1774918719000-6,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.617,-1.266,1,1,0,477.6,507.4,
BTC-USDT-SWAP-LONG-1774917842000-5,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.144,-2.734,0,0,0,,,
BTC-USDT-SWAP-LONG-1774920704000-8,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.009,-2.864,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774920546000-7,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.907,-0.964,1,1,0,439.2,480.1,
BTC-USDT-SWAP-SHORT-1774922015000-9,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.967,-0.901,1,1,0,434.6,476.4,
BTC-USDT-SWAP-SHORT-1774928879000-10,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.642,-1.239,1,1,0,301.4,330.8,
BTC-USDT-SWAP-SHORT-1774933202000-11,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.307,-1.587,1,0,0,287.0,,
BTC-USDT-SWAP-SHORT-1774933245000-12,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.307,-1.587,1,0,0,287.0,,
BTC-USDT-SWAP-SHORT-1774938806000-13,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.087,-1.817,1,0,0,197.8,,
BTC-USDT-SWAP-SHORT-1774942358000-14,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.014,-1.892,1,0,0,131.7,,
BTC-USDT-SWAP-SHORT-1774943101000-15,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.048,-1.857,1,0,0,126.0,,
BTC-USDT-SWAP-SHORT-1774946279000-16,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.269,-2.667,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774946349000-17,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.269,-2.667,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774947138000-18,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.19,-2.75,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774948614000-19,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.691,-3.268,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774948669000-20,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.691,-3.268,0,0,0,,,
BTC-USDT-SWAP-LONG-1774948954000-21,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.345,-0.618,1,1,1,266.2,438.9,441.8
BTC-USDT-SWAP-SHORT-1774951968000-23,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.269,-3.362,0,0,0,,,
BTC-USDT-SWAP-LONG-1774950763000-22,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.322,-0.307,1,1,1,236.0,408.7,411.7
BTC-USDT-SWAP-LONG-1774977794000-24,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.0903,0.438,-1.044,0,0,0,,,
BTC-USDT-SWAP-LONG-1774983035000-25,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.495,0.844,-0.218,0,0,0,,,
BTC-USDT-SWAP-LONG-1774984071000-26,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.3307,0.679,-0.381,0,0,0,,,
BTC-USDT-SWAP-LONG-1774988188000-27,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.2874,0.636,-0.161,0,0,0,,,
BTC-USDT-SWAP-LONG-1774990827000-28,OKX_MARCH,2026-03-31,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.0851,0.433,-0.362,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779408570000-2,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.785,-0.528,1,1,0,1152.8,1346.5,
BTC-USDT-SWAP-LONG-1779408364000-1,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.494,-2.818,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779411930000-3,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.882,-0.589,1,1,0,1092.0,1285.7,
BTC-USDT-SWAP-LONG-1779415195000-4,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.27,-3.19,0,0,0,,,
BTC-USDT-SWAP-LONG-1779416443000-6,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.31,-3.151,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779415546000-5,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.14,-0.322,1,1,1,972.3,1017.3,1319.2
BTC-USDT-SWAP-SHORT-1779421196000-8,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.3,-0.156,1,1,1,902.3,947.0,1204.4
BTC-USDT-SWAP-LONG-1779420889000-7,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.154,-3.302,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779423246000-9,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.351,-0.006,1,1,1,862.6,907.3,1101.0
BTC-USDT-SWAP-LONG-1779433591000-10,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.258,-2.806,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779439235000-11,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.998,-0.336,1,1,1,633.0,890.3,1368.8
BTC-USDT-SWAP-SHORT-1779441426000-13,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.951,-0.385,1,1,1,606.4,863.6,1342.1
BTC-USDT-SWAP-LONG-1779448856000-14,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.427,-3.911,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779457879000-15,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.863,-0.089,1,1,1,346.6,638.3,1075.6
BTC-USDT-SWAP-SHORT-1779459081000-16,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.691,-0.062,1,1,1,508.3,1050.5,1054.5
BTC-USDT-SWAP-SHORT-1779459495000-17,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.36,-0.405,1,1,1,602.7,1040.0,1040.3
BTC-USDT-SWAP-SHORT-1779459508000-18,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.36,-0.405,1,1,1,602.7,1040.0,1040.3
BTC-USDT-SWAP-SHORT-1779460217000-19,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.393,-0.372,1,1,1,599.0,1036.3,1036.6
BTC-USDT-SWAP-LONG-1779460984000-20,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.425,-3.341,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779464926000-22,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.341,-0.425,1,1,1,521.3,952.8,953.1
BTC-USDT-SWAP-LONG-1779464654000-21,OKX_MAY,2026-05-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.299,-3.463,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779494401000-1,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,1.731,-2.479,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779494481000-2,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,1.731,-2.479,0,0,0,,,
BTC-USDT-SWAP-LONG-1779495107000-3,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,2.633,-1.583,1,1,0,1221.6,1240.4,
BTC-USDT-SWAP-LONG-1779495574000-4,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,2.565,-1.648,1,1,0,1231.5,1236.2,
BTC-USDT-SWAP-SHORT-1779496099000-5,OKX_MAY,2026-05-23,ACCEPT,HYBRID_PASS,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,1.579,-2.638,0,0,0,,,
BTC-USDT-SWAP-LONG-1779496998000-6,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,2.672,-1.546,1,1,0,1184.8,1203.2,
BTC-USDT-SWAP-SHORT-1779497203000-7,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,1.514,-2.705,0,0,0,,,
BTC-USDT-SWAP-LONG-1779507581000-8,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,2.326,-1.878,1,0,0,1032.9,,
BTC-USDT-SWAP-SHORT-1779507906000-9,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,1.869,-2.335,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779522337000-10,OKX_MAY,2026-05-23,ACCEPT,HYBRID_PASS,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.282,-3.849,0,0,0,,,
BTC-USDT-SWAP-LONG-1779528501000-12,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.631,-0.07,1,1,1,635.6,662.3,665.9
BTC-USDT-SWAP-LONG-1779532902000-13,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.733,-0.156,1,1,1,586.9,592.9,610.5
BTC-USDT-SWAP-LONG-1779537311000-14,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.697,-0.191,1,1,1,513.6,519.9,537.3
BTC-USDT-SWAP-LONG-1779542109000-15,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.448,-0.15,1,1,1,428.8,430.6,448.9
BTC-USDT-SWAP-LONG-1779544826000-16,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,3.098,-0.107,1,1,1,391.1,408.5,1220.1
BTC-USDT-SWAP-LONG-1779546968000-17,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.777,-0.143,1,1,0,368.6,373.4,
BTC-USDT-SWAP-LONG-1779548601000-18,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.567,-0.346,1,1,0,342.3,1153.9,
BTC-USDT-SWAP-LONG-1779549554000-19,OKX_MAY,2026-05-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.57,-0.343,1,1,0,333.2,1144.8,
BTC-USDT-SWAP-LONG-1779581256000-2,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.508,1.183,-0.746,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779580801000-1,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.7807,0.783,-1.146,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779581938000-3,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.6822,0.878,-1.049,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779583950000-4,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.5784,0.951,-0.975,0,0,0,,,
BTC-USDT-SWAP-LONG-1779584281000-5,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.2058,0.909,-1.015,0,0,0,,,
BTC-USDT-SWAP-LONG-1779585058000-6,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.355,1.014,-0.912,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779586063000-7,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.4615,1.047,-0.876,0,0,0,,,
BTC-USDT-SWAP-LONG-1779588023000-8,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.4006,0.851,-1.072,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779592392000-9,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.4103,1.028,-0.896,0,0,0,,,
BTC-USDT-SWAP-LONG-1779605778000-10,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.3951,0.884,-1.201,0,0,0,,,
BTC-USDT-SWAP-LONG-1779618866000-12,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.3644,0.771,-1.41,0,0,0,,,
BTC-USDT-SWAP-LONG-1779618938000-13,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.3541,0.775,-1.406,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779618722000-11,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.5626,1.426,-0.756,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779619397000-14,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.6137,1.414,-0.767,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779620871000-15,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.3349,1.571,-0.607,0,0,0,,,
BTC-USDT-SWAP-LONG-1779621611000-16,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.614,-1.565,0,0,0,,,
BTC-USDT-SWAP-LONG-1779625522000-17,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.2729,0.897,-1.287,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779629292000-18,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.6058,1.131,-1.057,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779630050000-19,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.707,1.075,-1.114,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779631417000-20,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-1.0804,0.866,-1.328,0,0,0,,,
BTC-USDT-SWAP-LONG-1779633027000-22,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,1.255,1.649,-0.552,0,0,0,,,
BTC-USDT-SWAP-LONG-1779633195000-23,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,1.2975,1.678,-0.523,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779632815000-21,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.544,-1.656,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779633615000-24,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.516,-1.685,0,0,0,,,
BTC-USDT-SWAP-LONG-1779638451000-25,OKX_MAY,2026-05-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,1.3246,1.882,-0.507,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779667741000-2,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.2326,0.349,-0.988,0,0,0,,,
BTC-USDT-SWAP-LONG-1779667627000-1,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.224,0.981,-0.356,0,0,0,,,
BTC-USDT-SWAP-LONG-1779669015000-3,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.2889,0.952,-0.385,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779672105000-4,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.4125,0.861,-0.885,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779675125000-6,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.4183,0.715,-1.033,0,0,0,,,
BTC-USDT-SWAP-LONG-1779674564000-5,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.6785,0.998,-0.749,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779681560000-7,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.4,0.746,-1.133,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779701431000-8,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.9686,1.45,-0.415,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779701826000-9,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,1.0269,1.439,-0.427,0,0,0,,,
BTC-USDT-SWAP-LONG-1779702378000-10,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-1.3651,0.398,-1.467,0,0,0,,,
BTC-USDT-SWAP-LONG-1779703109000-11,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-1.3979,0.414,-1.451,0,0,0,,,
BTC-USDT-SWAP-LONG-1779718645000-12,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.478,0.704,-1.407,0,0,0,,,
BTC-USDT-SWAP-LONG-1779720864000-13,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.516,-1.592,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779721805000-14,OKX_MAY,2026-05-25,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.905,1.635,-0.472,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779753601000-1,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.069,-1.091,1,0,0,1326.0,,
BTC-USDT-SWAP-SHORT-1779754025000-2,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,1.4249,1.867,-1.3,0,0,0,,,
BTC-USDT-SWAP-LONG-1779754460000-3,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,1.541,-1.634,0,0,0,,,
BTC-USDT-SWAP-LONG-1779756353000-4,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-1.1076,1.682,-1.497,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779756601000-5,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,1.279,-1.907,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779757505000-6,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,1.35,-1.833,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779777777000-7,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,2.099,-1.542,1,0,0,1292.4,,
BTC-USDT-SWAP-LONG-1779792268000-8,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.793,-2.821,0,0,0,,,
BTC-USDT-SWAP-LONG-1779792512000-9,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.77,-2.843,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779792782000-10,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.749,-0.867,1,1,0,383.4,1032.0,
BTC-USDT-SWAP-SHORT-1779793605000-11,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.486,-1.14,1,0,0,674.3,,
BTC-USDT-SWAP-SHORT-1779797901000-12,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.223,-1.413,1,0,0,966.2,,
BTC-USDT-SWAP-LONG-1779804795000-13,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.474,-3.685,0,0,0,,,
BTC-USDT-SWAP-LONG-1779805408000-14,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.005,-2.957,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779809777000-15,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.144,-0.449,1,0,0,1368.3,,
BTC-USDT-SWAP-SHORT-1779809793000-16,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.2,-0.392,1,0,0,1324.3,,
BTC-USDT-SWAP-SHORT-1779810306000-17,OKX_MAY,2026-05-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.228,-0.363,1,0,0,1311.0,,
BTC-USDT-SWAP-LONG-1779840003000-1,OKX_MAY,2026-05-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.347,-2.218,0,0,0,,,
BTC-USDT-SWAP-SHORT-1779840687000-2,OKX_MAY,2026-05-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.291,-0.273,1,0,0,1289.9,,
